"","prolific_id","phoneme","language","language_chosen","L1","mode"
"4356","613bcc7803e6e071da0b7b3f","o","French","eng","Spanish","perception"
"4357","613bcc7803e6e071da0b7b3f","schwa_a","French","eng","Spanish","perception"
"4358","613bcc7803e6e071da0b7b3f","i","French","eng","Spanish","perception"
"4359","613bcc7803e6e071da0b7b3f","o","French","eng","Spanish","perception"
"4360","613bcc7803e6e071da0b7b3f","u","French","eng","Spanish","perception"
"4361","61400425790ab5dbef568393","i","French","span","Spanish","perception"
"4362","61400425790ab5dbef568393","u","French","eng","Spanish","perception"
"4363","61400425790ab5dbef568393","i","French","span","Spanish","perception"
"4364","61400425790ab5dbef568393","schwa_a","French","eng","Spanish","perception"
"4365","61400425790ab5dbef568393","o","French","eng","Spanish","perception"
"4366","61400425790ab5dbef568393","schwa_a","French","eng","Spanish","perception"
"4367","61400425790ab5dbef568393","u","French","span","Spanish","perception"
"4368","61400425790ab5dbef568393","o","French","eng","Spanish","perception"
"4369","61400425790ab5dbef568393","u","French","span","Spanish","perception"
"4370","61400425790ab5dbef568393","u","French","span","Spanish","perception"
"4371","61400425790ab5dbef568393","o","French","span","Spanish","perception"
"4372","61400425790ab5dbef568393","schwa_a","French","span","Spanish","perception"
"4373","61400425790ab5dbef568393","o","French","span","Spanish","perception"
"4374","61400425790ab5dbef568393","i","French","span","Spanish","perception"
"4375","61400425790ab5dbef568393","i","French","span","Spanish","perception"
"4376","61400425790ab5dbef568393","schwa_a","French","eng","Spanish","perception"
"4377","61400425790ab5dbef568393","schwa_a","French","eng","Spanish","perception"
"4378","61400425790ab5dbef568393","i","French","eng","Spanish","perception"
"4379","61400425790ab5dbef568393","u","French","span","Spanish","perception"
"4380","61400425790ab5dbef568393","schwa_a","French","eng","Spanish","perception"
"4381","61400425790ab5dbef568393","o","French","eng","Spanish","perception"
"4382","61400425790ab5dbef568393","o","French","span","Spanish","perception"
"4383","61400425790ab5dbef568393","i","French","eng","Spanish","perception"
"4384","61400425790ab5dbef568393","u","French","span","Spanish","perception"
"4385","61400425790ab5dbef568393","schwa_a","French","eng","Spanish","perception"
"4386","61400425790ab5dbef568393","i","French","span","Spanish","perception"
"4387","61400425790ab5dbef568393","o","French","span","Spanish","perception"
"4388","61400425790ab5dbef568393","u","French","span","Spanish","perception"
"4389","61400425790ab5dbef568393","o","French","span","Spanish","perception"
"4390","61400425790ab5dbef568393","u","French","span","Spanish","perception"
"4391","61400425790ab5dbef568393","schwa_a","French","eng","Spanish","perception"
"4392","61400425790ab5dbef568393","i","French","span","Spanish","perception"
"4393","61400425790ab5dbef568393","schwa_a","French","eng","Spanish","perception"
"4394","61400425790ab5dbef568393","o","French","span","Spanish","perception"
"4395","61400425790ab5dbef568393","i","French","span","Spanish","perception"
"4396","61400425790ab5dbef568393","schwa_a","French","eng","Spanish","perception"
"4397","61400425790ab5dbef568393","o","French","eng","Spanish","perception"
"4398","61400425790ab5dbef568393","i","French","span","Spanish","perception"
"4399","61400425790ab5dbef568393","u","French","span","Spanish","perception"
"4400","61400425790ab5dbef568393","u","French","span","Spanish","perception"
"4401","6142102f6c590438c4704e3f","schwa_a","French","eng","Spanish","perception"
"4402","6142102f6c590438c4704e3f","schwa_a","French","eng","Spanish","perception"
"4403","6142102f6c590438c4704e3f","u","French","eng","Spanish","perception"
"4404","6142102f6c590438c4704e3f","o","French","eng","Spanish","perception"
"4405","6142102f6c590438c4704e3f","i","French","eng","Spanish","perception"
"4406","6142102f6c590438c4704e3f","i","French","eng","Spanish","perception"
"4407","6142102f6c590438c4704e3f","o","French","eng","Spanish","perception"
"4408","6142102f6c590438c4704e3f","u","French","eng","Spanish","perception"
"4409","6142102f6c590438c4704e3f","u","French","eng","Spanish","perception"
"4410","6142102f6c590438c4704e3f","i","French","eng","Spanish","perception"
"4411","6142102f6c590438c4704e3f","o","French","eng","Spanish","perception"
"4412","6142102f6c590438c4704e3f","schwa_a","French","eng","Spanish","perception"
"4413","6142102f6c590438c4704e3f","i","French","eng","Spanish","perception"
"4414","6142102f6c590438c4704e3f","o","French","eng","Spanish","perception"
"4415","6142102f6c590438c4704e3f","schwa_a","French","eng","Spanish","perception"
"4416","6142102f6c590438c4704e3f","u","French","eng","Spanish","perception"
"4417","6142102f6c590438c4704e3f","u","French","eng","Spanish","perception"
"4418","6142102f6c590438c4704e3f","o","French","eng","Spanish","perception"
"4419","6142102f6c590438c4704e3f","i","French","eng","Spanish","perception"
"4420","6142102f6c590438c4704e3f","o","French","eng","Spanish","perception"
"4421","6142102f6c590438c4704e3f","u","French","eng","Spanish","perception"
"4422","6142102f6c590438c4704e3f","schwa_a","French","eng","Spanish","perception"
"4423","6142102f6c590438c4704e3f","i","French","eng","Spanish","perception"
"4424","6142102f6c590438c4704e3f","schwa_a","French","eng","Spanish","perception"
"4425","6142102f6c590438c4704e3f","u","French","eng","Spanish","perception"
"4426","6142102f6c590438c4704e3f","i","French","eng","Spanish","perception"
"4427","6142102f6c590438c4704e3f","o","French","eng","Spanish","perception"
"4428","6142102f6c590438c4704e3f","schwa_a","French","eng","Spanish","perception"
"4429","6142102f6c590438c4704e3f","schwa_a","French","eng","Spanish","perception"
"4430","6142102f6c590438c4704e3f","i","French","eng","Spanish","perception"
"4431","6142102f6c590438c4704e3f","u","French","eng","Spanish","perception"
"4432","6142102f6c590438c4704e3f","o","French","eng","Spanish","perception"
"4433","6142102f6c590438c4704e3f","u","French","eng","Spanish","perception"
"4434","6142102f6c590438c4704e3f","i","French","eng","Spanish","perception"
"4435","6142102f6c590438c4704e3f","i","French","eng","Spanish","perception"
"4436","6142102f6c590438c4704e3f","schwa_a","French","eng","Spanish","perception"
"4437","6142102f6c590438c4704e3f","u","French","eng","Spanish","perception"
"4438","6142102f6c590438c4704e3f","o","French","eng","Spanish","perception"
"4439","6142102f6c590438c4704e3f","schwa_a","French","eng","Spanish","perception"
"4440","6142102f6c590438c4704e3f","o","French","eng","Spanish","perception"
"4441","614215e5a85111f66a9abbfc","u","French","eng","Spanish","perception"
"4442","614215e5a85111f66a9abbfc","i","French","span","Spanish","perception"
"4443","614215e5a85111f66a9abbfc","i","French","span","Spanish","perception"
"4444","614215e5a85111f66a9abbfc","o","French","eng","Spanish","perception"
"4445","614215e5a85111f66a9abbfc","schwa_a","French","span","Spanish","perception"
"4446","614215e5a85111f66a9abbfc","schwa_a","French","eng","Spanish","perception"
"4447","614215e5a85111f66a9abbfc","o","French","eng","Spanish","perception"
"4448","614215e5a85111f66a9abbfc","u","French","eng","Spanish","perception"
"4449","614215e5a85111f66a9abbfc","o","French","eng","Spanish","perception"
"4450","614215e5a85111f66a9abbfc","i","French","span","Spanish","perception"
"4451","614215e5a85111f66a9abbfc","schwa_a","French","eng","Spanish","perception"
"4452","614215e5a85111f66a9abbfc","u","French","eng","Spanish","perception"
"4453","614215e5a85111f66a9abbfc","schwa_a","French","eng","Spanish","perception"
"4454","614215e5a85111f66a9abbfc","o","French","eng","Spanish","perception"
"4455","614215e5a85111f66a9abbfc","i","French","span","Spanish","perception"
"4456","614215e5a85111f66a9abbfc","u","French","eng","Spanish","perception"
"4457","614215e5a85111f66a9abbfc","schwa_a","French","eng","Spanish","perception"
"4458","614215e5a85111f66a9abbfc","u","French","span","Spanish","perception"
"4459","614215e5a85111f66a9abbfc","o","French","eng","Spanish","perception"
"4460","614215e5a85111f66a9abbfc","schwa_a","French","eng","Spanish","perception"
"4461","614215e5a85111f66a9abbfc","u","French","eng","Spanish","perception"
"4462","614215e5a85111f66a9abbfc","i","French","span","Spanish","perception"
"4463","614215e5a85111f66a9abbfc","o","French","eng","Spanish","perception"
"4464","614215e5a85111f66a9abbfc","i","French","span","Spanish","perception"
"4465","614215e5a85111f66a9abbfc","i","French","span","Spanish","perception"
"4466","614215e5a85111f66a9abbfc","o","French","eng","Spanish","perception"
"4467","614215e5a85111f66a9abbfc","o","French","eng","Spanish","perception"
"4468","614215e5a85111f66a9abbfc","schwa_a","French","eng","Spanish","perception"
"4469","614215e5a85111f66a9abbfc","u","French","eng","Spanish","perception"
"4470","614215e5a85111f66a9abbfc","schwa_a","French","eng","Spanish","perception"
"4471","614215e5a85111f66a9abbfc","i","French","span","Spanish","perception"
"4472","614215e5a85111f66a9abbfc","u","French","eng","Spanish","perception"
"4473","614215e5a85111f66a9abbfc","i","French","span","Spanish","perception"
"4474","614215e5a85111f66a9abbfc","schwa_a","French","eng","Spanish","perception"
"4475","614215e5a85111f66a9abbfc","i","French","eng","Spanish","perception"
"4476","614215e5a85111f66a9abbfc","u","French","eng","Spanish","perception"
"4477","614215e5a85111f66a9abbfc","schwa_a","French","eng","Spanish","perception"
"4478","614215e5a85111f66a9abbfc","u","French","eng","Spanish","perception"
"4479","614215e5a85111f66a9abbfc","o","French","span","Spanish","perception"
"4480","614215e5a85111f66a9abbfc","o","French","span","Spanish","perception"
"4481","6142883565f2f12724b5e613","o","French","eng","Spanish","perception"
"4482","6142883565f2f12724b5e613","schwa_a","French","eng","Spanish","perception"
"4483","6142883565f2f12724b5e613","u","French","eng","Spanish","perception"
"4484","6142883565f2f12724b5e613","u","French","eng","Spanish","perception"
"4485","6142883565f2f12724b5e613","schwa_a","French","eng","Spanish","perception"
"4486","6142883565f2f12724b5e613","i","French","eng","Spanish","perception"
"4487","6142883565f2f12724b5e613","o","French","eng","Spanish","perception"
"4488","6142883565f2f12724b5e613","i","French","span","Spanish","perception"
"4489","6142883565f2f12724b5e613","schwa_a","French","eng","Spanish","perception"
"4490","6142883565f2f12724b5e613","o","French","eng","Spanish","perception"
"4491","6142883565f2f12724b5e613","u","French","eng","Spanish","perception"
"4492","6142883565f2f12724b5e613","o","French","eng","Spanish","perception"
"4493","6142883565f2f12724b5e613","schwa_a","French","eng","Spanish","perception"
"4494","6142883565f2f12724b5e613","u","French","eng","Spanish","perception"
"4495","6142883565f2f12724b5e613","i","French","span","Spanish","perception"
"4496","6142883565f2f12724b5e613","i","French","eng","Spanish","perception"
"4497","6142883565f2f12724b5e613","u","French","eng","Spanish","perception"
"4498","6142883565f2f12724b5e613","o","French","eng","Spanish","perception"
"4499","6142883565f2f12724b5e613","i","French","eng","Spanish","perception"
"4500","6142883565f2f12724b5e613","schwa_a","French","eng","Spanish","perception"
"4501","6142883565f2f12724b5e613","i","French","eng","Spanish","perception"
"4502","6142883565f2f12724b5e613","o","French","eng","Spanish","perception"
"4503","6142883565f2f12724b5e613","u","French","eng","Spanish","perception"
"4504","6142883565f2f12724b5e613","schwa_a","French","eng","Spanish","perception"
"4505","6142883565f2f12724b5e613","schwa_a","French","eng","Spanish","perception"
"4506","6142883565f2f12724b5e613","schwa_a","French","eng","Spanish","perception"
"4507","6142883565f2f12724b5e613","i","French","eng","Spanish","perception"
"4508","6142883565f2f12724b5e613","i","French","eng","Spanish","perception"
"4509","6142883565f2f12724b5e613","o","French","eng","Spanish","perception"
"4510","6142883565f2f12724b5e613","u","French","eng","Spanish","perception"
"4511","6142883565f2f12724b5e613","u","French","eng","Spanish","perception"
"4512","6142883565f2f12724b5e613","o","French","eng","Spanish","perception"
"4513","6142883565f2f12724b5e613","schwa_a","French","eng","Spanish","perception"
"4514","6142883565f2f12724b5e613","i","French","eng","Spanish","perception"
"4515","6142883565f2f12724b5e613","o","French","eng","Spanish","perception"
"4516","6142883565f2f12724b5e613","i","French","eng","Spanish","perception"
"4517","6142883565f2f12724b5e613","u","French","eng","Spanish","perception"
"4518","6142883565f2f12724b5e613","u","French","eng","Spanish","perception"
"4519","6142883565f2f12724b5e613","o","French","eng","Spanish","perception"
"4520","6142883565f2f12724b5e613","schwa_a","French","eng","Spanish","perception"
"4521","614413848bec31a0e770cc25","o","French","eng","Spanish","perception"
"4522","614413848bec31a0e770cc25","u","French","eng","Spanish","perception"
"4523","614413848bec31a0e770cc25","u","French","span","Spanish","perception"
"4524","614413848bec31a0e770cc25","schwa_a","French","span","Spanish","perception"
"4525","614413848bec31a0e770cc25","schwa_a","French","eng","Spanish","perception"
"4526","614413848bec31a0e770cc25","i","French","span","Spanish","perception"
"4527","614413848bec31a0e770cc25","o","French","eng","Spanish","perception"
"4528","614413848bec31a0e770cc25","i","French","eng","Spanish","perception"
"4529","614413848bec31a0e770cc25","i","French","span","Spanish","perception"
"4530","614413848bec31a0e770cc25","o","French","eng","Spanish","perception"
"4531","614413848bec31a0e770cc25","o","French","eng","Spanish","perception"
"4532","614413848bec31a0e770cc25","u","French","span","Spanish","perception"
"4533","614413848bec31a0e770cc25","i","French","span","Spanish","perception"
"4534","614413848bec31a0e770cc25","schwa_a","French","eng","Spanish","perception"
"4535","614413848bec31a0e770cc25","schwa_a","French","eng","Spanish","perception"
"4536","614413848bec31a0e770cc25","u","French","span","Spanish","perception"
"4537","614413848bec31a0e770cc25","u","French","span","Spanish","perception"
"4538","614413848bec31a0e770cc25","o","French","eng","Spanish","perception"
"4539","614413848bec31a0e770cc25","o","French","eng","Spanish","perception"
"4540","614413848bec31a0e770cc25","i","French","span","Spanish","perception"
"4541","614413848bec31a0e770cc25","i","French","span","Spanish","perception"
"4542","614413848bec31a0e770cc25","u","French","span","Spanish","perception"
"4543","614413848bec31a0e770cc25","schwa_a","French","eng","Spanish","perception"
"4544","614413848bec31a0e770cc25","schwa_a","French","eng","Spanish","perception"
"4545","614413848bec31a0e770cc25","schwa_a","French","eng","Spanish","perception"
"4546","614413848bec31a0e770cc25","u","French","span","Spanish","perception"
"4547","614413848bec31a0e770cc25","i","French","span","Spanish","perception"
"4548","614413848bec31a0e770cc25","o","French","eng","Spanish","perception"
"4549","614413848bec31a0e770cc25","u","French","span","Spanish","perception"
"4550","614413848bec31a0e770cc25","schwa_a","French","eng","Spanish","perception"
"4551","614413848bec31a0e770cc25","i","French","span","Spanish","perception"
