"","file_name_append","text","language","word","file_copy"
"4722","500151_blockNr_1_taskNr_4_trialNr_12_German_recording","pif","German","p_i","500151"
"4723","500151_blockNr_1_taskNr_4_trialNr_16_German_recording","puf","German","p_u","500151"
"4724","500151_blockNr_1_taskNr_4_trialNr_18_German_recording","pof","German","p_o","500151"
"4725","500151_blockNr_1_taskNr_4_trialNr_19_German_recording","paf","German","p_schwa","500151"
"4726","500151_blockNr_1_taskNr_4_trialNr_20_German_recording","pif","German","p_i","500151"
"4727","500151_blockNr_1_taskNr_4_trialNr_21_German_recording","puf","German","p_u","500151"
"4728","500151_blockNr_1_taskNr_4_trialNr_22_German_recording","paf","German","p_schwa","500151"
"4729","500151_blockNr_1_taskNr_6_trialNr_1_english_recording","poof","english","p_u","500151"
"4730","500151_blockNr_1_taskNr_6_trialNr_3_english_recording","poof","english","p_u","500151"
"4731","500151_blockNr_1_taskNr_6_trialNr_5_english_recording","poof","english","p_u","500151"
"4732","500151_blockNr_1_taskNr_6_trialNr_9_english_recording","peef","english","p_i","500151"
"4733","500151_blockNr_1_taskNr_6_trialNr_13_english_recording","poff","english","p_o","500151"
"4734","500151_blockNr_1_taskNr_6_trialNr_15_english_recording","poff","english","p_o","500151"
"4735","500151_blockNr_1_taskNr_6_trialNr_16_english_recording","puff","english","p_schwa","500151"
"4736","500151_blockNr_1_taskNr_6_trialNr_17_english_recording","peef","english","p_i","500151"
"4737","500151_blockNr_1_taskNr_6_trialNr_18_english_recording","puff","english","p_schwa","500151"
"4738","500151_blockNr_1_taskNr_6_trialNr_19_english_recording","poff","english","p_o","500151"
"4739","500151_blockNr_1_taskNr_6_trialNr_22_english_recording","puff","english","p_schwa","500151"
"4740","500151_blockNr_1_taskNr_6_trialNr_23_english_recording","peef","english","p_i","500151"
"4741","500151_blockNr_1_taskNr_7_trialNr_5_spanish_recording","paf","spanish","p_a","500151"
"4742","500151_blockNr_1_taskNr_7_trialNr_7_spanish_recording","pof","spanish","p_o","500151"
"4743","500151_blockNr_1_taskNr_7_trialNr_9_spanish_recording","pif","spanish","p_i","500151"
"4744","500151_blockNr_1_taskNr_7_trialNr_13_spanish_recording","puf","spanish","p_u","500151"
"4745","500151_blockNr_1_taskNr_7_trialNr_15_spanish_recording","pif","spanish","p_i","500151"
"4746","500151_blockNr_1_taskNr_7_trialNr_16_spanish_recording","pof","spanish","p_o","500151"
"4747","500151_blockNr_1_taskNr_7_trialNr_17_spanish_recording","puf","spanish","p_u","500151"
"4748","500151_blockNr_1_taskNr_7_trialNr_20_spanish_recording","pif","spanish","p_i","500151"
"4749","500151_blockNr_1_taskNr_7_trialNr_21_spanish_recording","paf","spanish","p_a","500151"
"4750","500151_blockNr_1_taskNr_7_trialNr_22_spanish_recording","pof","spanish","p_o","500151"
"4751","500151_blockNr_1_taskNr_7_trialNr_23_spanish_recording","paf","spanish","p_a","500151"
"4752","500151_blockNr_1_taskNr_7_trialNr_24_spanish_recording","puf","spanish","p_u","500151"
"4753","500154_blockNr_1_taskNr_3_trialNr_2_french_recording","puf","french","p_u","500154"
"4754","500154_blockNr_1_taskNr_3_trialNr_5_french_recording","puf","french","p_u","500154"
"4755","500154_blockNr_1_taskNr_3_trialNr_7_french_recording","paf","french","p_schwa","500154"
"4756","500154_blockNr_1_taskNr_3_trialNr_8_french_recording","pif","french","p_i","500154"
"4757","500154_blockNr_1_taskNr_3_trialNr_11_french_recording","pif","french","p_i","500154"
"4758","500154_blockNr_1_taskNr_3_trialNr_12_french_recording","puf","french","p_u","500154"
"4759","500154_blockNr_1_taskNr_3_trialNr_13_french_recording","pif","french","p_i","500154"
"4760","500154_blockNr_1_taskNr_3_trialNr_19_french_recording","pof","french","p_o","500154"
"4761","500154_blockNr_1_taskNr_3_trialNr_20_french_recording","pof","french","p_o","500154"
"4762","500154_blockNr_1_taskNr_3_trialNr_21_french_recording","paf","french","p_schwa","500154"
"4763","500154_blockNr_1_taskNr_3_trialNr_22_french_recording","pof","french","p_o","500154"
"4764","500154_blockNr_1_taskNr_3_trialNr_24_french_recording","paf","french","p_schwa","500154"
"4765","500154_blockNr_1_taskNr_4_trialNr_2_German_recording","pof","German","p_o","500154"
"4766","500154_blockNr_1_taskNr_4_trialNr_3_German_recording","puf","German","p_u","500154"
"4767","500154_blockNr_1_taskNr_4_trialNr_5_German_recording","pif","German","p_i","500154"
"4768","500154_blockNr_1_taskNr_4_trialNr_6_German_recording","pof","German","p_o","500154"
"4769","500154_blockNr_1_taskNr_4_trialNr_8_German_recording","puf","German","p_u","500154"
"4770","500154_blockNr_1_taskNr_4_trialNr_13_German_recording","pof","German","p_o","500154"
"4771","500154_blockNr_1_taskNr_4_trialNr_15_German_recording","paf","German","p_schwa","500154"
"4772","500154_blockNr_1_taskNr_4_trialNr_17_German_recording","paf","German","p_schwa","500154"
"4773","500154_blockNr_1_taskNr_4_trialNr_18_German_recording","pif","German","p_i","500154"
"4774","500154_blockNr_1_taskNr_4_trialNr_19_German_recording","paf","German","p_schwa","500154"
"4775","500154_blockNr_1_taskNr_4_trialNr_20_German_recording","puf","German","p_u","500154"
"4776","500154_blockNr_1_taskNr_4_trialNr_24_German_recording","pif","German","p_i","500154"
"4777","500154_blockNr_1_taskNr_6_trialNr_1_english_recording","puff","english","p_schwa","500154"
"4778","500154_blockNr_1_taskNr_6_trialNr_3_english_recording","poof","english","p_u","500154"
"4779","500154_blockNr_1_taskNr_6_trialNr_6_english_recording","poff","english","p_o","500154"
"4780","500154_blockNr_1_taskNr_6_trialNr_9_english_recording","peef","english","p_i","500154"
"4781","500154_blockNr_1_taskNr_6_trialNr_10_english_recording","puff","english","p_schwa","500154"
"4782","500154_blockNr_1_taskNr_6_trialNr_12_english_recording","peef","english","p_i","500154"
"4783","500154_blockNr_1_taskNr_6_trialNr_15_english_recording","poof","english","p_u","500154"
"4784","500154_blockNr_1_taskNr_6_trialNr_16_english_recording","peef","english","p_i","500154"
"4785","500154_blockNr_1_taskNr_6_trialNr_18_english_recording","puff","english","p_schwa","500154"
"4786","500154_blockNr_1_taskNr_6_trialNr_19_english_recording","poff","english","p_o","500154"
"4787","500154_blockNr_1_taskNr_6_trialNr_20_english_recording","poof","english","p_u","500154"
"4788","500154_blockNr_1_taskNr_6_trialNr_23_english_recording","poff","english","p_o","500154"
"4789","500154_blockNr_1_taskNr_7_trialNr_3_spanish_recording","puf","spanish","p_u","500154"
"4790","500154_blockNr_1_taskNr_7_trialNr_7_spanish_recording","paf","spanish","p_a","500154"
"4791","500154_blockNr_1_taskNr_7_trialNr_8_spanish_recording","puf","spanish","p_u","500154"
"4792","500154_blockNr_1_taskNr_7_trialNr_10_spanish_recording","pof","spanish","p_o","500154"
"4793","500154_blockNr_1_taskNr_7_trialNr_11_spanish_recording","paf","spanish","p_a","500154"
"4794","500154_blockNr_1_taskNr_7_trialNr_14_spanish_recording","pif","spanish","p_i","500154"
"4795","500154_blockNr_1_taskNr_7_trialNr_15_spanish_recording","paf","spanish","p_a","500154"
"4796","500154_blockNr_1_taskNr_7_trialNr_16_spanish_recording","pif","spanish","p_i","500154"
"4797","500154_blockNr_1_taskNr_7_trialNr_18_spanish_recording","pif","spanish","p_i","500154"
"4798","500154_blockNr_1_taskNr_7_trialNr_19_spanish_recording","pof","spanish","p_o","500154"
"4799","500154_blockNr_1_taskNr_7_trialNr_21_spanish_recording","pof","spanish","p_o","500154"
"4800","500154_blockNr_1_taskNr_7_trialNr_22_spanish_recording","puf","spanish","p_u","500154"
"4801","500157_blockNr_1_taskNr_3_trialNr_1_french_recording","pif","french","p_i","500157"
"4802","500157_blockNr_1_taskNr_3_trialNr_4_french_recording","pif","french","p_i","500157"
"4803","500157_blockNr_1_taskNr_3_trialNr_6_french_recording","paf","french","p_schwa","500157"
"4804","500157_blockNr_1_taskNr_3_trialNr_7_french_recording","pof","french","p_o","500157"
"4805","500157_blockNr_1_taskNr_3_trialNr_9_french_recording","pof","french","p_o","500157"
"4806","500157_blockNr_1_taskNr_3_trialNr_10_french_recording","puf","french","p_u","500157"
"4807","500157_blockNr_1_taskNr_3_trialNr_11_french_recording","pif","french","p_i","500157"
"4808","500157_blockNr_1_taskNr_3_trialNr_13_french_recording","puf","french","p_u","500157"
"4809","500157_blockNr_1_taskNr_3_trialNr_14_french_recording","paf","french","p_schwa","500157"
"4810","500157_blockNr_1_taskNr_3_trialNr_16_french_recording","pof","french","p_o","500157"
"4811","500157_blockNr_1_taskNr_3_trialNr_17_french_recording","paf","french","p_schwa","500157"
"4812","500157_blockNr_1_taskNr_3_trialNr_18_french_recording","puf","french","p_u","500157"
"4813","500157_blockNr_1_taskNr_4_trialNr_2_German_recording","pif","German","p_i","500157"
"4814","500157_blockNr_1_taskNr_4_trialNr_3_German_recording","puf","German","p_u","500157"
"4815","500157_blockNr_1_taskNr_4_trialNr_4_German_recording","pof","German","p_o","500157"
"4816","500157_blockNr_1_taskNr_4_trialNr_6_German_recording","pof","German","p_o","500157"
"4817","500157_blockNr_1_taskNr_4_trialNr_7_German_recording","pif","German","p_i","500157"
"4818","500157_blockNr_1_taskNr_4_trialNr_8_German_recording","paf","German","p_schwa","500157"
"4819","500157_blockNr_1_taskNr_4_trialNr_12_German_recording","paf","German","p_schwa","500157"
"4820","500157_blockNr_1_taskNr_4_trialNr_18_German_recording","puf","German","p_u","500157"
"4821","500157_blockNr_1_taskNr_4_trialNr_20_German_recording","pif","German","p_i","500157"
"4822","500157_blockNr_1_taskNr_4_trialNr_22_German_recording","paf","German","p_schwa","500157"
"4823","500157_blockNr_1_taskNr_4_trialNr_23_German_recording","pof","German","p_o","500157"
"4824","500157_blockNr_1_taskNr_4_trialNr_24_German_recording","puf","German","p_u","500157"
"4825","500157_blockNr_1_taskNr_6_trialNr_2_english_recording","puff","english","p_schwa","500157"
"4826","500157_blockNr_1_taskNr_6_trialNr_3_english_recording","poff","english","p_o","500157"
"4827","500157_blockNr_1_taskNr_6_trialNr_5_english_recording","poof","english","p_u","500157"
"4828","500157_blockNr_1_taskNr_6_trialNr_6_english_recording","puff","english","p_schwa","500157"
"4829","500157_blockNr_1_taskNr_6_trialNr_7_english_recording","poof","english","p_u","500157"
"4830","500157_blockNr_1_taskNr_6_trialNr_8_english_recording","poff","english","p_o","500157"
"4831","500157_blockNr_1_taskNr_6_trialNr_10_english_recording","poof","english","p_u","500157"
"4832","500157_blockNr_1_taskNr_6_trialNr_11_english_recording","puff","english","p_schwa","500157"
"4833","500157_blockNr_1_taskNr_6_trialNr_13_english_recording","peef","english","p_i","500157"
"4834","500157_blockNr_1_taskNr_6_trialNr_19_english_recording","peef","english","p_i","500157"
"4835","500157_blockNr_1_taskNr_6_trialNr_22_english_recording","poff","english","p_o","500157"
"4836","500157_blockNr_1_taskNr_6_trialNr_24_english_recording","peef","english","p_i","500157"
"4837","500157_blockNr_1_taskNr_7_trialNr_3_spanish_recording","pif","spanish","p_i","500157"
"4838","500157_blockNr_1_taskNr_7_trialNr_4_spanish_recording","pof","spanish","p_o","500157"
"4839","500157_blockNr_1_taskNr_7_trialNr_6_spanish_recording","puf","spanish","p_u","500157"
"4840","500157_blockNr_1_taskNr_7_trialNr_8_spanish_recording","pof","spanish","p_o","500157"
"4841","500157_blockNr_1_taskNr_7_trialNr_9_spanish_recording","pif","spanish","p_i","500157"
"4842","500157_blockNr_1_taskNr_7_trialNr_12_spanish_recording","puf","spanish","p_u","500157"
"4843","500157_blockNr_1_taskNr_7_trialNr_14_spanish_recording","pof","spanish","p_o","500157"
"4844","500157_blockNr_1_taskNr_7_trialNr_17_spanish_recording","paf","spanish","p_a","500157"
"4845","500157_blockNr_1_taskNr_7_trialNr_19_spanish_recording","puf","spanish","p_u","500157"
"4846","500157_blockNr_1_taskNr_7_trialNr_20_spanish_recording","pif","spanish","p_i","500157"
"4847","500157_blockNr_1_taskNr_7_trialNr_21_spanish_recording","paf","spanish","p_a","500157"
"4848","500157_blockNr_1_taskNr_7_trialNr_23_spanish_recording","paf","spanish","p_a","500157"
"4849","500179_blockNr_1_taskNr_3_trialNr_1_German_recording","pif","German","p_i","500179"
"4850","500179_blockNr_1_taskNr_3_trialNr_2_German_recording","puf","German","p_u","500179"
"4851","500179_blockNr_1_taskNr_3_trialNr_3_German_recording","paf","German","p_schwa","500179"
"4852","500179_blockNr_1_taskNr_3_trialNr_4_German_recording","paf","German","p_schwa","500179"
"4853","500179_blockNr_1_taskNr_3_trialNr_5_German_recording","pof","German","p_o","500179"
"4854","500179_blockNr_1_taskNr_3_trialNr_6_German_recording","pif","German","p_i","500179"
"4855","500179_blockNr_1_taskNr_3_trialNr_7_German_recording","puf","German","p_u","500179"
"4856","500179_blockNr_1_taskNr_3_trialNr_10_German_recording","pif","German","p_i","500179"
"4857","500179_blockNr_1_taskNr_3_trialNr_12_German_recording","pof","German","p_o","500179"
"4858","500179_blockNr_1_taskNr_3_trialNr_13_German_recording","puf","German","p_u","500179"
"4859","500179_blockNr_1_taskNr_3_trialNr_18_German_recording","paf","German","p_schwa","500179"
"4860","500179_blockNr_1_taskNr_3_trialNr_20_German_recording","pof","German","p_o","500179"
"4861","500179_blockNr_1_taskNr_4_trialNr_2_french_recording","pof","french","p_o","500179"
"4862","500179_blockNr_1_taskNr_4_trialNr_3_french_recording","pif","french","p_i","500179"
"4863","500179_blockNr_1_taskNr_4_trialNr_5_french_recording","puf","french","p_u","500179"
"4864","500179_blockNr_1_taskNr_4_trialNr_13_french_recording","pif","french","p_i","500179"
"4865","500179_blockNr_1_taskNr_4_trialNr_14_french_recording","paf","french","p_schwa","500179"
"4866","500179_blockNr_1_taskNr_4_trialNr_16_french_recording","pof","french","p_o","500179"
"4867","500179_blockNr_1_taskNr_4_trialNr_18_french_recording","paf","french","p_schwa","500179"
"4868","500179_blockNr_1_taskNr_4_trialNr_19_french_recording","paf","french","p_schwa","500179"
"4869","500179_blockNr_1_taskNr_4_trialNr_20_french_recording","puf","french","p_u","500179"
"4870","500179_blockNr_1_taskNr_4_trialNr_21_french_recording","pof","french","p_o","500179"
"4871","500179_blockNr_1_taskNr_4_trialNr_23_french_recording","puf","french","p_u","500179"
"4872","500179_blockNr_1_taskNr_4_trialNr_24_french_recording","pif","french","p_i","500179"
"4873","500179_blockNr_1_taskNr_6_trialNr_2_spanish_recording","paf","spanish","p_a","500179"
"4874","500179_blockNr_1_taskNr_6_trialNr_3_spanish_recording","pif","spanish","p_i","500179"
"4875","500179_blockNr_1_taskNr_6_trialNr_4_spanish_recording","pof","spanish","p_o","500179"
"4876","500179_blockNr_1_taskNr_6_trialNr_5_spanish_recording","paf","spanish","p_a","500179"
"4877","500179_blockNr_1_taskNr_6_trialNr_6_spanish_recording","puf","spanish","p_u","500179"
"4878","500179_blockNr_1_taskNr_6_trialNr_9_spanish_recording","pof","spanish","p_o","500179"
"4879","500179_blockNr_1_taskNr_6_trialNr_11_spanish_recording","pif","spanish","p_i","500179"
"4880","500179_blockNr_1_taskNr_6_trialNr_15_spanish_recording","puf","spanish","p_u","500179"
"4881","500179_blockNr_1_taskNr_6_trialNr_18_spanish_recording","pif","spanish","p_i","500179"
"4882","500179_blockNr_1_taskNr_6_trialNr_19_spanish_recording","pof","spanish","p_o","500179"
"4883","500179_blockNr_1_taskNr_6_trialNr_20_spanish_recording","puf","spanish","p_u","500179"
"4884","500179_blockNr_1_taskNr_6_trialNr_21_spanish_recording","paf","spanish","p_a","500179"
"4885","500179_blockNr_1_taskNr_7_trialNr_2_english_recording","poff","english","p_o","500179"
"4886","500179_blockNr_1_taskNr_7_trialNr_5_english_recording","poof","english","p_u","500179"
"4887","500179_blockNr_1_taskNr_7_trialNr_10_english_recording","peef","english","p_i","500179"
"4888","500179_blockNr_1_taskNr_7_trialNr_13_english_recording","puff","english","p_schwa","500179"
"4889","500179_blockNr_1_taskNr_7_trialNr_14_english_recording","peef","english","p_i","500179"
"4890","500179_blockNr_1_taskNr_7_trialNr_15_english_recording","poff","english","p_o","500179"
"4891","500179_blockNr_1_taskNr_7_trialNr_16_english_recording","poof","english","p_u","500179"
"4892","500179_blockNr_1_taskNr_7_trialNr_17_english_recording","puff","english","p_schwa","500179"
"4893","500179_blockNr_1_taskNr_7_trialNr_19_english_recording","poof","english","p_u","500179"
"4894","500179_blockNr_1_taskNr_7_trialNr_20_english_recording","puff","english","p_schwa","500179"
"4895","500179_blockNr_1_taskNr_7_trialNr_23_english_recording","peef","english","p_i","500179"
"4896","500179_blockNr_1_taskNr_7_trialNr_24_english_recording","poff","english","p_o","500179"
"4897","500181_blockNr_1_taskNr_3_trialNr_2_German_recording","pof","German","p_o","500181"
"4898","500181_blockNr_1_taskNr_3_trialNr_6_German_recording","pof","German","p_o","500181"
"4899","500181_blockNr_1_taskNr_3_trialNr_11_German_recording","pif","German","p_i","500181"
"4900","500181_blockNr_1_taskNr_3_trialNr_12_German_recording","pif","German","p_i","500181"
"4901","500181_blockNr_1_taskNr_3_trialNr_14_German_recording","puf","German","p_u","500181"
"4902","500181_blockNr_1_taskNr_3_trialNr_16_German_recording","pif","German","p_i","500181"
"4903","500181_blockNr_1_taskNr_3_trialNr_18_German_recording","puf","German","p_u","500181"
"4904","500181_blockNr_1_taskNr_3_trialNr_19_German_recording","paf","German","p_schwa","500181"
"4905","500181_blockNr_1_taskNr_3_trialNr_20_German_recording","pof","German","p_o","500181"
"4906","500181_blockNr_1_taskNr_3_trialNr_22_German_recording","paf","German","p_schwa","500181"
"4907","500181_blockNr_1_taskNr_3_trialNr_23_German_recording","puf","German","p_u","500181"
"4908","500181_blockNr_1_taskNr_3_trialNr_24_German_recording","paf","German","p_schwa","500181"
"4909","500181_blockNr_1_taskNr_4_trialNr_4_french_recording","pif","french","p_i","500181"
"4910","500181_blockNr_1_taskNr_4_trialNr_5_french_recording","puf","french","p_u","500181"
"4911","500181_blockNr_1_taskNr_4_trialNr_6_french_recording","pof","french","p_o","500181"
"4912","500181_blockNr_1_taskNr_4_trialNr_8_french_recording","pof","french","p_o","500181"
"4913","500181_blockNr_1_taskNr_4_trialNr_10_french_recording","pif","french","p_i","500181"
"4914","500181_blockNr_1_taskNr_4_trialNr_12_french_recording","puf","french","p_u","500181"
"4915","500181_blockNr_1_taskNr_4_trialNr_14_french_recording","pof","french","p_o","500181"
"4916","500181_blockNr_1_taskNr_4_trialNr_15_french_recording","paf","french","p_schwa","500181"
"4917","500181_blockNr_1_taskNr_4_trialNr_17_french_recording","pif","french","p_i","500181"
"4918","500181_blockNr_1_taskNr_4_trialNr_18_french_recording","puf","french","p_u","500181"
"4919","500181_blockNr_1_taskNr_4_trialNr_20_french_recording","paf","french","p_schwa","500181"
"4920","500181_blockNr_1_taskNr_4_trialNr_21_french_recording","paf","french","p_schwa","500181"
"4921","500181_blockNr_1_taskNr_6_trialNr_1_spanish_recording","puf","spanish","p_u","500181"
"4922","500181_blockNr_1_taskNr_6_trialNr_2_spanish_recording","paf","spanish","p_a","500181"
"4923","500181_blockNr_1_taskNr_6_trialNr_3_spanish_recording","puf","spanish","p_u","500181"
"4924","500181_blockNr_1_taskNr_6_trialNr_5_spanish_recording","pof","spanish","p_o","500181"
"4925","500181_blockNr_1_taskNr_6_trialNr_7_spanish_recording","pif","spanish","p_i","500181"
"4926","500181_blockNr_1_taskNr_6_trialNr_9_spanish_recording","pof","spanish","p_o","500181"
"4927","500181_blockNr_1_taskNr_6_trialNr_10_spanish_recording","paf","spanish","p_a","500181"
"4928","500181_blockNr_1_taskNr_6_trialNr_11_spanish_recording","pif","spanish","p_i","500181"
"4929","500181_blockNr_1_taskNr_6_trialNr_12_spanish_recording","paf","spanish","p_a","500181"
"4930","500181_blockNr_1_taskNr_6_trialNr_17_spanish_recording","puf","spanish","p_u","500181"
"4931","500181_blockNr_1_taskNr_6_trialNr_18_spanish_recording","pof","spanish","p_o","500181"
"4932","500181_blockNr_1_taskNr_6_trialNr_21_spanish_recording","pif","spanish","p_i","500181"
"4933","500181_blockNr_1_taskNr_7_trialNr_7_english_recording","poff","english","p_o","500181"
"4934","500181_blockNr_1_taskNr_7_trialNr_8_english_recording","peef","english","p_i","500181"
"4935","500181_blockNr_1_taskNr_7_trialNr_9_english_recording","puff","english","p_schwa","500181"
"4936","500181_blockNr_1_taskNr_7_trialNr_11_english_recording","peef","english","p_i","500181"
"4937","500181_blockNr_1_taskNr_7_trialNr_12_english_recording","puff","english","p_schwa","500181"
"4938","500181_blockNr_1_taskNr_7_trialNr_14_english_recording","poof","english","p_u","500181"
"4939","500181_blockNr_1_taskNr_7_trialNr_16_english_recording","peef","english","p_i","500181"
"4940","500181_blockNr_1_taskNr_7_trialNr_17_english_recording","poof","english","p_u","500181"
"4941","500181_blockNr_1_taskNr_7_trialNr_19_english_recording","poof","english","p_u","500181"
"4942","500181_blockNr_1_taskNr_7_trialNr_21_english_recording","poff","english","p_o","500181"
"4943","500181_blockNr_1_taskNr_7_trialNr_22_english_recording","puff","english","p_schwa","500181"
"4944","500181_blockNr_1_taskNr_7_trialNr_24_english_recording","poff","english","p_o","500181"
"4945","500188_blockNr_1_taskNr_3_trialNr_3_German_recording","pif","German","p_i","500188"
"4946","500188_blockNr_1_taskNr_3_trialNr_4_German_recording","paf","German","p_schwa","500188"
"4947","500188_blockNr_1_taskNr_3_trialNr_5_German_recording","paf","German","p_schwa","500188"
"4948","500188_blockNr_1_taskNr_3_trialNr_6_German_recording","puf","German","p_u","500188"
"4949","500188_blockNr_1_taskNr_3_trialNr_8_German_recording","paf","German","p_schwa","500188"
"4950","500188_blockNr_1_taskNr_3_trialNr_11_German_recording","pof","German","p_o","500188"
"4951","500188_blockNr_1_taskNr_3_trialNr_12_German_recording","pif","German","p_i","500188"
"4952","500188_blockNr_1_taskNr_3_trialNr_14_German_recording","pif","German","p_i","500188"
"4953","500188_blockNr_1_taskNr_3_trialNr_16_German_recording","pof","German","p_o","500188"
"4954","500188_blockNr_1_taskNr_3_trialNr_18_German_recording","pof","German","p_o","500188"
"4955","500188_blockNr_1_taskNr_3_trialNr_21_German_recording","puf","German","p_u","500188"
"4956","500188_blockNr_1_taskNr_3_trialNr_24_German_recording","puf","German","p_u","500188"
"4957","500188_blockNr_1_taskNr_4_trialNr_1_french_recording","paf","french","p_schwa","500188"
"4958","500188_blockNr_1_taskNr_4_trialNr_2_french_recording","pif","french","p_i","500188"
"4959","500188_blockNr_1_taskNr_4_trialNr_3_french_recording","pof","french","p_o","500188"
"4960","500188_blockNr_1_taskNr_4_trialNr_4_french_recording","pof","french","p_o","500188"
"4961","500188_blockNr_1_taskNr_4_trialNr_6_french_recording","pif","french","p_i","500188"
"4962","500188_blockNr_1_taskNr_4_trialNr_7_french_recording","paf","french","p_schwa","500188"
"4963","500188_blockNr_1_taskNr_4_trialNr_10_french_recording","puf","french","p_u","500188"
"4964","500188_blockNr_1_taskNr_4_trialNr_13_french_recording","pif","french","p_i","500188"
"4965","500188_blockNr_1_taskNr_4_trialNr_15_french_recording","pof","french","p_o","500188"
"4966","500188_blockNr_1_taskNr_4_trialNr_18_french_recording","puf","french","p_u","500188"
"4967","500188_blockNr_1_taskNr_4_trialNr_20_french_recording","puf","french","p_u","500188"
"4968","500188_blockNr_1_taskNr_4_trialNr_21_french_recording","paf","french","p_schwa","500188"
"4969","500188_blockNr_1_taskNr_6_trialNr_1_english_recording","poff","english","p_o","500188"
"4970","500188_blockNr_1_taskNr_6_trialNr_2_english_recording","peef","english","p_i","500188"
"4971","500188_blockNr_1_taskNr_6_trialNr_3_english_recording","poof","english","p_u","500188"
"4972","500188_blockNr_1_taskNr_6_trialNr_6_english_recording","poff","english","p_o","500188"
"4973","500188_blockNr_1_taskNr_6_trialNr_8_english_recording","puff","english","p_schwa","500188"
"4974","500188_blockNr_1_taskNr_6_trialNr_10_english_recording","puff","english","p_schwa","500188"
"4975","500188_blockNr_1_taskNr_6_trialNr_12_english_recording","poof","english","p_u","500188"
"4976","500188_blockNr_1_taskNr_6_trialNr_15_english_recording","peef","english","p_i","500188"
"4977","500188_blockNr_1_taskNr_6_trialNr_17_english_recording","puff","english","p_schwa","500188"
"4978","500188_blockNr_1_taskNr_6_trialNr_22_english_recording","poff","english","p_o","500188"
"4979","500188_blockNr_1_taskNr_6_trialNr_23_english_recording","poof","english","p_u","500188"
"4980","500188_blockNr_1_taskNr_6_trialNr_24_english_recording","peef","english","p_i","500188"
"4981","500188_blockNr_1_taskNr_7_trialNr_4_spanish_recording","pif","spanish","p_i","500188"
"4982","500188_blockNr_1_taskNr_7_trialNr_5_spanish_recording","puf","spanish","p_u","500188"
"4983","500188_blockNr_1_taskNr_7_trialNr_9_spanish_recording","paf","spanish","p_a","500188"
"4984","500188_blockNr_1_taskNr_7_trialNr_11_spanish_recording","paf","spanish","p_a","500188"
"4985","500188_blockNr_1_taskNr_7_trialNr_12_spanish_recording","pif","spanish","p_i","500188"
"4986","500188_blockNr_1_taskNr_7_trialNr_15_spanish_recording","pof","spanish","p_o","500188"
"4987","500188_blockNr_1_taskNr_7_trialNr_17_spanish_recording","puf","spanish","p_u","500188"
"4988","500188_blockNr_1_taskNr_7_trialNr_18_spanish_recording","paf","spanish","p_a","500188"
"4989","500188_blockNr_1_taskNr_7_trialNr_19_spanish_recording","pof","spanish","p_o","500188"
"4990","500188_blockNr_1_taskNr_7_trialNr_21_spanish_recording","pif","spanish","p_i","500188"
"4991","500188_blockNr_1_taskNr_7_trialNr_22_spanish_recording","pof","spanish","p_o","500188"
"4992","500188_blockNr_1_taskNr_7_trialNr_23_spanish_recording","puf","spanish","p_u","500188"
"4993","500187_blockNr_1_taskNr_3_trialNr_3_German_recording","puf","German","p_u","500187"
"4994","500187_blockNr_1_taskNr_3_trialNr_4_German_recording","pif","German","p_i","500187"
"4995","500187_blockNr_1_taskNr_3_trialNr_5_German_recording","pof","German","p_o","500187"
"4996","500187_blockNr_1_taskNr_3_trialNr_6_German_recording","paf","German","p_schwa","500187"
"4997","500187_blockNr_1_taskNr_3_trialNr_7_German_recording","puf","German","p_u","500187"
"4998","500187_blockNr_1_taskNr_3_trialNr_8_German_recording","pif","German","p_i","500187"
"4999","500187_blockNr_1_taskNr_3_trialNr_10_German_recording","pof","German","p_o","500187"
"5000","500187_blockNr_1_taskNr_3_trialNr_14_German_recording","paf","German","p_schwa","500187"
"5001","500187_blockNr_1_taskNr_3_trialNr_17_German_recording","pof","German","p_o","500187"
"5002","500187_blockNr_1_taskNr_3_trialNr_18_German_recording","pif","German","p_i","500187"
"5003","500187_blockNr_1_taskNr_3_trialNr_20_German_recording","puf","German","p_u","500187"
"5004","500187_blockNr_1_taskNr_3_trialNr_24_German_recording","paf","German","p_schwa","500187"
"5005","500187_blockNr_1_taskNr_4_trialNr_1_french_recording","paf","french","p_schwa","500187"
"5006","500187_blockNr_1_taskNr_4_trialNr_4_french_recording","puf","french","p_u","500187"
"5007","500187_blockNr_1_taskNr_4_trialNr_5_french_recording","puf","french","p_u","500187"
"5008","500187_blockNr_1_taskNr_4_trialNr_6_french_recording","paf","french","p_schwa","500187"
"5009","500187_blockNr_1_taskNr_4_trialNr_7_french_recording","paf","french","p_schwa","500187"
"5010","500187_blockNr_1_taskNr_4_trialNr_8_french_recording","pif","french","p_i","500187"
"5011","500187_blockNr_1_taskNr_4_trialNr_12_french_recording","pif","french","p_i","500187"
"5012","500187_blockNr_1_taskNr_4_trialNr_15_french_recording","puf","french","p_u","500187"
"5013","500187_blockNr_1_taskNr_4_trialNr_17_french_recording","pof","french","p_o","500187"
"5014","500187_blockNr_1_taskNr_4_trialNr_18_french_recording","pof","french","p_o","500187"
"5015","500187_blockNr_1_taskNr_4_trialNr_19_french_recording","pif","french","p_i","500187"
"5016","500187_blockNr_1_taskNr_4_trialNr_23_french_recording","pof","french","p_o","500187"
