"","f1e","f2e","language","text","participant","file_r","_","consonant","phoneme","prolific_id","l1"
"2150",1261.64,2821.24,"french","fif","500188","blockNr","1","f","i","5b894987e79bf50001e1ff95","English"
"2151",361.8,2311.89,"french","pif","500188","blockNr","1","p","i","5b894987e79bf50001e1ff95","English"
"2152",493.59,1072.75,"french","pof","500188","blockNr","1","p","o","5b894987e79bf50001e1ff95","English"
"2153",516.47,1282.85,"french","pof","500188","blockNr","1","p","o","5b894987e79bf50001e1ff95","English"
"2154",1069.34,2577.34,"french","fif","500188","blockNr","1","f","i","5b894987e79bf50001e1ff95","English"
"2155",457.46,2517.72,"french","pif","500188","blockNr","1","p","i","5b894987e79bf50001e1ff95","English"
"2156",659.77,1518.72,"french","paf","500188","blockNr","1","p","schwa","5b894987e79bf50001e1ff95","English"
"2157",609.42,1407.94,"french","faf","500188","blockNr","1","f","schwa","5b894987e79bf50001e1ff95","English"
"2158",598.44,1151.75,"french","fof","500188","blockNr","1","f","o","5b894987e79bf50001e1ff95","English"
"2159",724.61,1433.78,"english","puff","500188","blockNr","1","p","schwa","5b894987e79bf50001e1ff95","English"
"2160",374.86,2452.28,"english","feef","500188","blockNr","1","f","i","5b894987e79bf50001e1ff95","English"
"2161",412.6,1345.82,"english","poof","500188","blockNr","1","p","u","5b894987e79bf50001e1ff95","English"
"2162",431.39,1220.31,"english","foof","500188","blockNr","1","f","u","5b894987e79bf50001e1ff95","English"
"2163",628.76,1152.61,"english","fuff","500188","blockNr","1","f","schwa","5b894987e79bf50001e1ff95","English"
"2164",769.85,2531,"english","peef","500188","blockNr","1","p","i","5b894987e79bf50001e1ff95","English"
"2165",417.27,1147.96,"english","foof","500188","blockNr","1","f","u","5b894987e79bf50001e1ff95","English"
"2166",666.49,1288.2,"english","puff","500188","blockNr","1","p","schwa","5b894987e79bf50001e1ff95","English"
"2167",407.87,1333.53,"english","foof","500188","blockNr","1","f","u","5b894987e79bf50001e1ff95","English"
"2168",708.29,1143.06,"english","foff","500188","blockNr","1","f","o","5b894987e79bf50001e1ff95","English"
"2169",712.06,1365.1,"english","poff","500188","blockNr","1","p","o","5b894987e79bf50001e1ff95","English"
"2170",671.3,1430.85,"english","fuff","500188","blockNr","1","f","schwa","5b894987e79bf50001e1ff95","English"
"2171",396.2,2404.66,"english","feef","500188","blockNr","1","f","i","5b894987e79bf50001e1ff95","English"
"2172",752.23,1192.36,"english","poff","500188","blockNr","1","p","o","5b894987e79bf50001e1ff95","English"
"2173",410.55,1341.43,"english","poof","500188","blockNr","1","p","u","5b894987e79bf50001e1ff95","English"
"2174",412.32,2476.96,"english","peef","500188","blockNr","1","p","i","5b894987e79bf50001e1ff95","English"
"2175",924.42,2629.35,"english","peef","500188","blockNr","1","p","i","5b894987e79bf50001e1ff95","English"
"2176",447.68,1242.48,"english","poof","500188","blockNr","1","p","u","5b894987e79bf50001e1ff95","English"
"2177",1075.67,2568.35,"english","feef","500188","blockNr","1","f","i","5b894987e79bf50001e1ff95","English"
"2178",680.35,1166.69,"english","fuff","500188","blockNr","1","f","schwa","5b894987e79bf50001e1ff95","English"
"2179",679.95,1012.58,"english","poff","500188","blockNr","1","p","o","5b894987e79bf50001e1ff95","English"
"2180",717.12,1146.98,"english","foff","500188","blockNr","1","f","o","5b894987e79bf50001e1ff95","English"
"2181",695.36,1425.46,"english","puff","500188","blockNr","1","p","schwa","5b894987e79bf50001e1ff95","English"
"2182",721.88,1063.96,"english","foff","500188","blockNr","1","f","o","5b894987e79bf50001e1ff95","English"
"2183",856.35,1218.3,"spanish","fof","500188","blockNr","1","f","o","5b894987e79bf50001e1ff95","English"
"2184",945.98,1526.55,"spanish","paf","500188","blockNr","1","p","a","5b894987e79bf50001e1ff95","English"
"2185",537.86,1871.18,"spanish","pif","500188","blockNr","1","p","i","5b894987e79bf50001e1ff95","English"
"2186",835.09,1252.33,"spanish","fof","500188","blockNr","1","f","o","5b894987e79bf50001e1ff95","English"
"2187",589.96,1942.14,"spanish","fif","500188","blockNr","1","f","i","5b894987e79bf50001e1ff95","English"
"2188",730.18,1173.7,"spanish","pof","500188","blockNr","1","p","o","5b894987e79bf50001e1ff95","English"
"2189",820.6,1436.9,"spanish","fuf","500188","blockNr","1","f","u","5b894987e79bf50001e1ff95","English"
"2190",749.53,1488.64,"spanish","puf","500188","blockNr","1","p","u","5b894987e79bf50001e1ff95","English"
"2191",944.43,1471.51,"spanish","paf","500188","blockNr","1","p","a","5b894987e79bf50001e1ff95","English"
"2192",758.16,1421.19,"spanish","pof","500188","blockNr","1","p","o","5b894987e79bf50001e1ff95","English"
"2193",984.63,1602.85,"spanish","faf","500188","blockNr","1","f","a","5b894987e79bf50001e1ff95","English"
"2194",980.83,1523.75,"spanish","faf","500188","blockNr","1","f","a","5b894987e79bf50001e1ff95","English"
"2195",529.82,1827.17,"spanish","pif","500188","blockNr","1","p","i","5b894987e79bf50001e1ff95","English"
"2196",842.48,1264.84,"spanish","pof","500188","blockNr","1","p","o","5b894987e79bf50001e1ff95","English"
"2197",754.27,1434.49,"spanish","puf","500188","blockNr","1","p","u","5b894987e79bf50001e1ff95","English"
"2198",903.45,1173.2,"spanish","fof","500188","blockNr","1","f","o","5b894987e79bf50001e1ff95","English"
"2199",731.84,1354.25,"spanish","fuf","500188","blockNr","1","f","u","5b894987e79bf50001e1ff95","English"
"2200",510.9,1971.94,"spanish","fif","500188","blockNr","1","f","i","5b894987e79bf50001e1ff95","English"
"2201",508.55,1808.69,"spanish","pif","500188","blockNr","1","p","i","5b894987e79bf50001e1ff95","English"
"2202",812.19,1408.92,"spanish","puf","500188","blockNr","1","p","u","5b894987e79bf50001e1ff95","English"
"2203",565.7,1850.03,"spanish","fif","500188","blockNr","1","f","i","5b894987e79bf50001e1ff95","English"
"2204",785.74,1383.67,"spanish","fuf","500188","blockNr","1","f","u","5b894987e79bf50001e1ff95","English"
"2205",925.37,1612.47,"spanish","faf","500188","blockNr","1","f","a","5b894987e79bf50001e1ff95","English"
"2206",1013.95,1526.08,"spanish","paf","500188","blockNr","1","p","a","5b894987e79bf50001e1ff95","English"
"2207",554.53,1565.31,"french","paf","500205","blockNr","1","p","schwa","5b2bfb37163ead00013fb8b4","English"
"2208",710.09,2868.85,"french","fif","500205","blockNr","1","f","i","5b2bfb37163ead00013fb8b4","English"
"2209",362.16,1875.46,"french","puf","500205","blockNr","1","p","u","5b2bfb37163ead00013fb8b4","English"
"2210",480.76,1304.54,"french","pof","500205","blockNr","1","p","o","5b2bfb37163ead00013fb8b4","English"
"2211",425.08,1702.75,"french","puf","500205","blockNr","1","p","u","5b2bfb37163ead00013fb8b4","English"
"2212",424.01,2086.44,"french","fuf","500205","blockNr","1","f","u","5b2bfb37163ead00013fb8b4","English"
"2213",340.52,2623.71,"french","pif","500205","blockNr","1","p","i","5b2bfb37163ead00013fb8b4","English"
"2214",513.79,1243.76,"french","fof","500205","blockNr","1","f","o","5b2bfb37163ead00013fb8b4","English"
"2215",511.29,1677.42,"french","faf","500205","blockNr","1","f","schwa","5b2bfb37163ead00013fb8b4","English"
"2216",567.46,1292.2,"french","pof","500205","blockNr","1","p","o","5b2bfb37163ead00013fb8b4","English"
"2217",725.93,2689.97,"french","pif","500205","blockNr","1","p","i","5b2bfb37163ead00013fb8b4","English"
"2218",556.85,1279.15,"french","pof","500205","blockNr","1","p","o","5b2bfb37163ead00013fb8b4","English"
"2219",549.51,1679.79,"french","faf","500205","blockNr","1","f","schwa","5b2bfb37163ead00013fb8b4","English"
"2220",566.39,1264.58,"french","fof","500205","blockNr","1","f","o","5b2bfb37163ead00013fb8b4","English"
"2221",432.55,2612.12,"french","fif","500205","blockNr","1","f","i","5b2bfb37163ead00013fb8b4","English"
"2222",559.28,1711.94,"french","faf","500205","blockNr","1","f","schwa","5b2bfb37163ead00013fb8b4","English"
"2223",363.79,2605.95,"french","fif","500205","blockNr","1","f","i","5b2bfb37163ead00013fb8b4","English"
"2224",343.47,1502.39,"french","puf","500205","blockNr","1","p","u","5b2bfb37163ead00013fb8b4","English"
"2225",507.26,1748.17,"french","paf","500205","blockNr","1","p","schwa","5b2bfb37163ead00013fb8b4","English"
"2226",728.62,2565.77,"french","pif","500205","blockNr","1","p","i","5b2bfb37163ead00013fb8b4","English"
"2227",434.39,1862.06,"french","paf","500205","blockNr","1","p","schwa","5b2bfb37163ead00013fb8b4","English"
"2228",439.16,1978.83,"french","fuf","500205","blockNr","1","f","u","5b2bfb37163ead00013fb8b4","English"
"2229",490.92,1212.8,"french","fof","500205","blockNr","1","f","o","5b2bfb37163ead00013fb8b4","English"
"2230",428.28,1394.64,"french","fuf","500205","blockNr","1","f","u","5b2bfb37163ead00013fb8b4","English"
"2231",411.68,2674.49,"German","fif","500205","blockNr","1","f","i","5b2bfb37163ead00013fb8b4","English"
"2232",393.06,2639.31,"German","fif","500205","blockNr","1","f","i","5b2bfb37163ead00013fb8b4","English"
"2233",356.38,1798.54,"German","puf","500205","blockNr","1","p","u","5b2bfb37163ead00013fb8b4","English"
"2234",861.51,1360.79,"German","paf","500205","blockNr","1","p","schwa","5b2bfb37163ead00013fb8b4","English"
"2235",366.8,2673.53,"German","pif","500205","blockNr","1","p","i","5b2bfb37163ead00013fb8b4","English"
"2236",400.66,926.89,"German","fof","500205","blockNr","1","f","o","5b2bfb37163ead00013fb8b4","English"
"2237",410.2,942.78,"German","pof","500205","blockNr","1","p","o","5b2bfb37163ead00013fb8b4","English"
"2238",425.33,953.4,"German","fof","500205","blockNr","1","f","o","5b2bfb37163ead00013fb8b4","English"
"2239",684,1240.8,"German","faf","500205","blockNr","1","f","schwa","5b2bfb37163ead00013fb8b4","English"
"2240",375.3,1448.02,"German","fuf","500205","blockNr","1","f","u","5b2bfb37163ead00013fb8b4","English"
"2241",397.62,2701.2,"German","pif","500205","blockNr","1","p","i","5b2bfb37163ead00013fb8b4","English"
"2242",833.64,1440.32,"German","paf","500205","blockNr","1","p","schwa","5b2bfb37163ead00013fb8b4","English"
"2243",640.15,1241.14,"German","faf","500205","blockNr","1","f","schwa","5b2bfb37163ead00013fb8b4","English"
"2244",397.07,1543.12,"German","fuf","500205","blockNr","1","f","u","5b2bfb37163ead00013fb8b4","English"
"2245",336.62,1893.73,"German","puf","500205","blockNr","1","p","u","5b2bfb37163ead00013fb8b4","English"
"2246",438.27,852.43,"German","pof","500205","blockNr","1","p","o","5b2bfb37163ead00013fb8b4","English"
"2247",357.3,1846.1,"German","puf","500205","blockNr","1","p","u","5b2bfb37163ead00013fb8b4","English"
"2248",414.32,974.89,"German","fof","500205","blockNr","1","f","o","5b2bfb37163ead00013fb8b4","English"
"2249",380.29,2653.43,"German","pif","500205","blockNr","1","p","i","5b2bfb37163ead00013fb8b4","English"
"2250",397.76,2700.07,"German","fif","500205","blockNr","1","f","i","5b2bfb37163ead00013fb8b4","English"
"2251",504.38,914.78,"German","pof","500205","blockNr","1","p","o","5b2bfb37163ead00013fb8b4","English"
"2252",370.57,1587.91,"German","fuf","500205","blockNr","1","f","u","5b2bfb37163ead00013fb8b4","English"
"2253",751.94,1254.86,"German","paf","500205","blockNr","1","p","schwa","5b2bfb37163ead00013fb8b4","English"
"2254",666.28,1235.4,"German","faf","500205","blockNr","1","f","schwa","5b2bfb37163ead00013fb8b4","English"
"2255",565.78,2624.78,"spanish","fif","500205","blockNr","1","f","i","5b2bfb37163ead00013fb8b4","English"
"2256",730.39,1114.04,"spanish","fof","500205","blockNr","1","f","o","5b2bfb37163ead00013fb8b4","English"
"2257",969.39,1907.42,"spanish","paf","500205","blockNr","1","p","a","5b2bfb37163ead00013fb8b4","English"
"2258",857.05,1119.97,"spanish","pof","500205","blockNr","1","p","o","5b2bfb37163ead00013fb8b4","English"
"2259",946.82,1688.41,"spanish","paf","500205","blockNr","1","p","a","5b2bfb37163ead00013fb8b4","English"
"2260",670.4,1757.68,"spanish","fuf","500205","blockNr","1","f","u","5b2bfb37163ead00013fb8b4","English"
"2261",672.9,2552.22,"spanish","pif","500205","blockNr","1","p","i","5b2bfb37163ead00013fb8b4","English"
"2262",844.97,1227.64,"spanish","fof","500205","blockNr","1","f","o","5b2bfb37163ead00013fb8b4","English"
"2263",927.79,1253.69,"spanish","pof","500205","blockNr","1","p","o","5b2bfb37163ead00013fb8b4","English"
"2264",733.42,2006.55,"spanish","puf","500205","blockNr","1","p","u","5b2bfb37163ead00013fb8b4","English"
"2265",541.61,997.53,"spanish","fof","500205","blockNr","1","f","o","5b2bfb37163ead00013fb8b4","English"
"2266",959.2,1300.92,"spanish","pof","500205","blockNr","1","p","o","5b2bfb37163ead00013fb8b4","English"
"2267",868.79,1768.25,"spanish","faf","500205","blockNr","1","f","a","5b2bfb37163ead00013fb8b4","English"
"2268",714.99,1222.07,"spanish","puf","500205","blockNr","1","p","u","5b2bfb37163ead00013fb8b4","English"
"2269",499.79,2338.98,"spanish","pif","500205","blockNr","1","p","i","5b2bfb37163ead00013fb8b4","English"
"2270",892.96,1795.9,"spanish","faf","500205","blockNr","1","f","a","5b2bfb37163ead00013fb8b4","English"
"2271",424.72,2647.24,"spanish","pif","500205","blockNr","1","p","i","5b2bfb37163ead00013fb8b4","English"
"2272",749.9,1266.14,"spanish","puf","500205","blockNr","1","p","u","5b2bfb37163ead00013fb8b4","English"
"2273",437.39,2713.9,"spanish","fif","500205","blockNr","1","f","i","5b2bfb37163ead00013fb8b4","English"
"2274",809.41,1403.24,"spanish","fuf","500205","blockNr","1","f","u","5b2bfb37163ead00013fb8b4","English"
"2275",401.99,2673.89,"spanish","fif","500205","blockNr","1","f","i","5b2bfb37163ead00013fb8b4","English"
"2276",810.8,1481.41,"spanish","fuf","500205","blockNr","1","f","u","5b2bfb37163ead00013fb8b4","English"
"2277",909.27,1786.74,"spanish","faf","500205","blockNr","1","f","a","5b2bfb37163ead00013fb8b4","English"
"2278",987.99,1796.67,"spanish","paf","500205","blockNr","1","p","a","5b2bfb37163ead00013fb8b4","English"
"2279",686.35,1291.73,"english","fuff","500205","blockNr","1","f","schwa","5b2bfb37163ead00013fb8b4","English"
"2280",894.51,1265.86,"english","poff","500205","blockNr","1","p","o","5b2bfb37163ead00013fb8b4","English"
"2281",411.86,2044.81,"english","foof","500205","blockNr","1","f","u","5b2bfb37163ead00013fb8b4","English"
"2282",901.73,1240.95,"english","foff","500205","blockNr","1","f","o","5b2bfb37163ead00013fb8b4","English"
"2283",450.96,2657.41,"english","peef","500205","blockNr","1","p","i","5b2bfb37163ead00013fb8b4","English"
"2284",469.87,2607.59,"english","feef","500205","blockNr","1","f","i","5b2bfb37163ead00013fb8b4","English"
"2285",734.78,1249.2,"english","puff","500205","blockNr","1","p","schwa","5b2bfb37163ead00013fb8b4","English"
"2286",921.01,1286.84,"english","poff","500205","blockNr","1","p","o","5b2bfb37163ead00013fb8b4","English"
"2287",480.53,1707.22,"english","poof","500205","blockNr","1","p","u","5b2bfb37163ead00013fb8b4","English"
"2288",450.07,1810.86,"english","foof","500205","blockNr","1","f","u","5b2bfb37163ead00013fb8b4","English"
"2289",480.79,1794.01,"english","poof","500205","blockNr","1","p","u","5b2bfb37163ead00013fb8b4","English"
"2290",478.72,1727.77,"english","poof","500205","blockNr","1","p","u","5b2bfb37163ead00013fb8b4","English"
"2291",473.97,1775.94,"english","foof","500205","blockNr","1","f","u","5b2bfb37163ead00013fb8b4","English"
"2292",446.07,2623.4,"english","peef","500205","blockNr","1","p","i","5b2bfb37163ead00013fb8b4","English"
"2293",770.02,1273.77,"english","fuff","500205","blockNr","1","f","schwa","5b2bfb37163ead00013fb8b4","English"
"2294",457.95,2628.37,"english","peef","500205","blockNr","1","p","i","5b2bfb37163ead00013fb8b4","English"
"2295",918.57,1238.66,"english","foff","500205","blockNr","1","f","o","5b2bfb37163ead00013fb8b4","English"
"2296",755.36,1255.05,"english","puff","500205","blockNr","1","p","schwa","5b2bfb37163ead00013fb8b4","English"
"2297",917.98,1288.37,"english","poff","500205","blockNr","1","p","o","5b2bfb37163ead00013fb8b4","English"
"2298",433.34,2697.48,"english","feef","500205","blockNr","1","f","i","5b2bfb37163ead00013fb8b4","English"
"2299",911.1,1256.89,"english","foff","500205","blockNr","1","f","o","5b2bfb37163ead00013fb8b4","English"
"2300",420.94,2654.58,"english","feef","500205","blockNr","1","f","i","5b2bfb37163ead00013fb8b4","English"
"2301",675.44,1221.62,"english","fuff","500205","blockNr","1","f","schwa","5b2bfb37163ead00013fb8b4","English"
"2302",790.47,1332.46,"english","puff","500205","blockNr","1","p","schwa","5b2bfb37163ead00013fb8b4","English"
"2303",362.04,1832.3,"french","puf","500213","blockNr","1","p","u","610860255929b4914b27719d","English"
"2304",594.1,1268.81,"french","pof","500213","blockNr","1","p","o","610860255929b4914b27719d","English"
"2305",575.88,1166.47,"french","fof","500213","blockNr","1","f","o","610860255929b4914b27719d","English"
"2306",609.93,1228.64,"french","pof","500213","blockNr","1","p","o","610860255929b4914b27719d","English"
"2307",606.53,1765.78,"french","paf","500213","blockNr","1","p","schwa","610860255929b4914b27719d","English"
"2308",615.55,1700.05,"french","faf","500213","blockNr","1","f","schwa","610860255929b4914b27719d","English"
"2309",589.49,1194.8,"french","fof","500213","blockNr","1","f","o","610860255929b4914b27719d","English"
"2310",624.29,1247.88,"french","pof","500213","blockNr","1","p","o","610860255929b4914b27719d","English"
"2311",519.66,1618.37,"french","paf","500213","blockNr","1","p","schwa","610860255929b4914b27719d","English"
"2312",406.98,1837.83,"french","puf","500213","blockNr","1","p","u","610860255929b4914b27719d","English"
"2313",465.09,2077.8,"french","fuf","500213","blockNr","1","f","u","610860255929b4914b27719d","English"
"2314",411.45,1974.54,"french","fuf","500213","blockNr","1","f","u","610860255929b4914b27719d","English"
"2315",429.59,2295.7,"french","pif","500213","blockNr","1","p","i","610860255929b4914b27719d","English"
"2316",409.77,1733.29,"french","puf","500213","blockNr","1","p","u","610860255929b4914b27719d","English"
"2317",408.26,2341.8,"french","fif","500213","blockNr","1","f","i","610860255929b4914b27719d","English"
"2318",410.2,1685.19,"french","fuf","500213","blockNr","1","f","u","610860255929b4914b27719d","English"
"2319",568.28,1758.09,"french","paf","500213","blockNr","1","p","schwa","610860255929b4914b27719d","English"
"2320",629.59,1720.5,"french","faf","500213","blockNr","1","f","schwa","610860255929b4914b27719d","English"
"2321",361.06,2595.16,"french","fif","500213","blockNr","1","f","i","610860255929b4914b27719d","English"
"2322",620.89,1758.48,"french","faf","500213","blockNr","1","f","schwa","610860255929b4914b27719d","English"
"2323",577.05,1225.49,"french","fof","500213","blockNr","1","f","o","610860255929b4914b27719d","English"
"2324",376.39,2412.63,"french","fif","500213","blockNr","1","f","i","610860255929b4914b27719d","English"
"2325",374.87,2385.86,"french","pif","500213","blockNr","1","p","i","610860255929b4914b27719d","English"
"2326",434.36,2457.17,"french","pif","500213","blockNr","1","p","i","610860255929b4914b27719d","English"
"2327",761.43,1318.01,"German","faf","500213","blockNr","1","f","schwa","610860255929b4914b27719d","English"
"2328",429.71,1814.12,"German","puf","500213","blockNr","1","p","u","610860255929b4914b27719d","English"
"2329",469.98,1009.24,"German","pof","500213","blockNr","1","p","o","610860255929b4914b27719d","English"
"2330",679.31,1301.85,"German","faf","500213","blockNr","1","f","schwa","610860255929b4914b27719d","English"
"2331",402.34,1656.17,"German","puf","500213","blockNr","1","p","u","610860255929b4914b27719d","English"
"2332",319.63,2520.37,"German","fif","500213","blockNr","1","f","i","610860255929b4914b27719d","English"
"2333",385.68,1852.98,"German","fuf","500213","blockNr","1","f","u","610860255929b4914b27719d","English"
"2334",552.5,1009.43,"German","fof","500213","blockNr","1","f","o","610860255929b4914b27719d","English"
"2335",632.5,1056.16,"German","pof","500213","blockNr","1","p","o","610860255929b4914b27719d","English"
"2336",357.07,2548.18,"German","fif","500213","blockNr","1","f","i","610860255929b4914b27719d","English"
"2337",682.69,1330.62,"German","faf","500213","blockNr","1","f","schwa","610860255929b4914b27719d","English"
"2338",583.53,940.35,"German","pof","500213","blockNr","1","p","o","610860255929b4914b27719d","English"
"2339",834.82,1308.99,"German","paf","500213","blockNr","1","p","schwa","610860255929b4914b27719d","English"
"2340",508.76,985.95,"German","fof","500213","blockNr","1","f","o","610860255929b4914b27719d","English"
"2341",488.95,960.95,"German","fof","500213","blockNr","1","f","o","610860255929b4914b27719d","English"
"2342",346.22,2578.67,"German","pif","500213","blockNr","1","p","i","610860255929b4914b27719d","English"
"2343",349.51,2553.65,"German","pif","500213","blockNr","1","p","i","610860255929b4914b27719d","English"
"2344",370.54,2508.31,"German","fif","500213","blockNr","1","f","i","610860255929b4914b27719d","English"
"2345",765.62,1297.27,"German","paf","500213","blockNr","1","p","schwa","610860255929b4914b27719d","English"
"2346",382.55,1952.18,"German","fuf","500213","blockNr","1","f","u","610860255929b4914b27719d","English"
"2347",401.75,2387.64,"German","fuf","500213","blockNr","1","f","u","610860255929b4914b27719d","English"
"2348",810.75,1275.74,"German","paf","500213","blockNr","1","p","schwa","610860255929b4914b27719d","English"
"2349",367.59,2570.67,"German","pif","500213","blockNr","1","p","i","610860255929b4914b27719d","English"
"2350",408.51,1716.15,"German","puf","500213","blockNr","1","p","u","610860255929b4914b27719d","English"
"2351",714.82,1438.28,"english","fuff","500213","blockNr","1","f","schwa","610860255929b4914b27719d","English"
"2352",731.44,1383.67,"english","puff","500213","blockNr","1","p","schwa","610860255929b4914b27719d","English"
"2353",385.71,2693.68,"english","feef","500213","blockNr","1","f","i","610860255929b4914b27719d","English"
"2354",758.84,1448.17,"english","puff","500213","blockNr","1","p","schwa","610860255929b4914b27719d","English"
"2355",402.04,2620.76,"english","feef","500213","blockNr","1","f","i","610860255929b4914b27719d","English"
"2356",753.58,1196.8,"english","poff","500213","blockNr","1","p","o","610860255929b4914b27719d","English"
"2357",435.74,1089.13,"english","poof","500213","blockNr","1","p","u","610860255929b4914b27719d","English"
"2358",401.56,2739.6,"english","peef","500213","blockNr","1","p","i","610860255929b4914b27719d","English"
"2359",765.8,1244.42,"english","foff","500213","blockNr","1","f","o","610860255929b4914b27719d","English"
"2360",391.55,2604.11,"english","feef","500213","blockNr","1","f","i","610860255929b4914b27719d","English"
"2361",730.75,1444.72,"english","fuff","500213","blockNr","1","f","schwa","610860255929b4914b27719d","English"
"2362",427.37,1196.72,"english","foof","500213","blockNr","1","f","u","610860255929b4914b27719d","English"
"2363",794.34,1272.61,"english","poff","500213","blockNr","1","p","o","610860255929b4914b27719d","English"
"2364",797.28,1272.74,"english","foff","500213","blockNr","1","f","o","610860255929b4914b27719d","English"
"2365",427.01,2803.32,"english","peef","500213","blockNr","1","p","i","610860255929b4914b27719d","English"
"2366",435.93,1125.96,"english","foof","500213","blockNr","1","f","u","610860255929b4914b27719d","English"
"2367",404.42,2539.08,"english","peef","500213","blockNr","1","p","i","610860255929b4914b27719d","English"
"2368",422.47,1372.16,"english","poof","500213","blockNr","1","p","u","610860255929b4914b27719d","English"
"2369",749.81,1301.65,"english","foff","500213","blockNr","1","f","o","610860255929b4914b27719d","English"
"2370",438.19,1336.2,"english","foof","500213","blockNr","1","f","u","610860255929b4914b27719d","English"
"2371",434.42,1147.57,"english","poof","500213","blockNr","1","p","u","610860255929b4914b27719d","English"
"2372",712.97,1397.79,"english","fuff","500213","blockNr","1","f","schwa","610860255929b4914b27719d","English"
"2373",761.52,1316.29,"english","poff","500213","blockNr","1","p","o","610860255929b4914b27719d","English"
"2374",724.76,1381.49,"english","puff","500213","blockNr","1","p","schwa","610860255929b4914b27719d","English"
"2375",849.55,1275.12,"spanish","faf","500213","blockNr","1","f","a","610860255929b4914b27719d","English"
"2376",445.16,1083.56,"spanish","fuf","500213","blockNr","1","f","u","610860255929b4914b27719d","English"
"2377",364.2,2311.03,"spanish","pif","500213","blockNr","1","p","i","610860255929b4914b27719d","English"
"2378",541.91,2252.91,"spanish","fif","500213","blockNr","1","f","i","610860255929b4914b27719d","English"
"2379",491.28,1205.56,"spanish","puf","500213","blockNr","1","p","u","610860255929b4914b27719d","English"
"2380",596.6,1018.91,"spanish","fof","500213","blockNr","1","f","o","610860255929b4914b27719d","English"
"2381",376.99,2303.59,"spanish","fif","500213","blockNr","1","f","i","610860255929b4914b27719d","English"
"2382",465.19,1021.53,"spanish","fuf","500213","blockNr","1","f","u","610860255929b4914b27719d","English"
"2383",578.22,1042.41,"spanish","fof","500213","blockNr","1","f","o","610860255929b4914b27719d","English"
"2384",866.17,1380.57,"spanish","faf","500213","blockNr","1","f","a","610860255929b4914b27719d","English"
"2385",588.81,1032.6,"spanish","pof","500213","blockNr","1","p","o","610860255929b4914b27719d","English"
"2386",626.67,1028.58,"spanish","pof","500213","blockNr","1","p","o","610860255929b4914b27719d","English"
"2387",440.58,1140.92,"spanish","fuf","500213","blockNr","1","f","u","610860255929b4914b27719d","English"
"2388",400.47,2615.62,"spanish","pif","500213","blockNr","1","p","i","610860255929b4914b27719d","English"
"2389",825.23,1264.54,"spanish","faf","500213","blockNr","1","f","a","610860255929b4914b27719d","English"
"2390",604.26,963.93,"spanish","pof","500213","blockNr","1","p","o","610860255929b4914b27719d","English"
"2391",807.72,1249.57,"spanish","paf","500213","blockNr","1","p","a","610860255929b4914b27719d","English"
"2392",443.57,1039.57,"spanish","puf","500213","blockNr","1","p","u","610860255929b4914b27719d","English"
"2393",754.92,1211.75,"spanish","paf","500213","blockNr","1","p","a","610860255929b4914b27719d","English"
"2394",315.26,2610.9,"spanish","fif","500213","blockNr","1","f","i","610860255929b4914b27719d","English"
"2395",793.14,1257.77,"spanish","paf","500213","blockNr","1","p","a","610860255929b4914b27719d","English"
"2396",580.48,1035.57,"spanish","fof","500213","blockNr","1","f","o","610860255929b4914b27719d","English"
"2397",412.44,940.9,"spanish","puf","500213","blockNr","1","p","u","610860255929b4914b27719d","English"
"2398",339.61,2647.7,"spanish","pif","500213","blockNr","1","p","i","610860255929b4914b27719d","English"
"2399",514.19,1619.24,"french","paf","500216","blockNr","1","p","schwa","5d843991d4cdb20019d01484","English"
"2400",314.47,2549.18,"french","pif","500216","blockNr","1","p","i","5d843991d4cdb20019d01484","English"
"2401",456.06,1860.96,"french","fuf","500216","blockNr","1","f","u","5d843991d4cdb20019d01484","English"
"2402",470.22,1193.37,"french","fof","500216","blockNr","1","f","o","5d843991d4cdb20019d01484","English"
"2403",597.67,1680.24,"french","faf","500216","blockNr","1","f","schwa","5d843991d4cdb20019d01484","English"
"2404",342.25,1958.55,"french","puf","500216","blockNr","1","p","u","5d843991d4cdb20019d01484","English"
"2405",535.04,1184,"french","pof","500216","blockNr","1","p","o","5d843991d4cdb20019d01484","English"
"2406",541.87,1901.21,"french","fuf","500216","blockNr","1","f","u","5d843991d4cdb20019d01484","English"
"2407",402.64,2302.19,"french","fif","500216","blockNr","1","f","i","5d843991d4cdb20019d01484","English"
"2408",424.31,1780.39,"french","puf","500216","blockNr","1","p","u","5d843991d4cdb20019d01484","English"
"2409",490.14,1656.26,"french","faf","500216","blockNr","1","f","schwa","5d843991d4cdb20019d01484","English"
"2410",455.11,2232.11,"french","fif","500216","blockNr","1","f","i","5d843991d4cdb20019d01484","English"
"2411",434.39,1606.22,"french","fuf","500216","blockNr","1","f","u","5d843991d4cdb20019d01484","English"
"2412",446.04,2354.58,"french","pif","500216","blockNr","1","p","i","5d843991d4cdb20019d01484","English"
"2413",614.02,2144.38,"french","puf","500216","blockNr","1","p","u","5d843991d4cdb20019d01484","English"
"2414",662.4,2173.19,"french","faf","500216","blockNr","1","f","schwa","5d843991d4cdb20019d01484","English"
"2415",399.92,1666.74,"french","paf","500216","blockNr","1","p","schwa","5d843991d4cdb20019d01484","English"
"2416",404.38,2131.14,"french","pif","500216","blockNr","1","p","i","5d843991d4cdb20019d01484","English"
