"","f1e","f2e","language","text","file_name_append","consonant","phoneme"
"2180",323.98,2242.61,"french","fif","509406_blockNr_1_taskNr_3_trialNr_6_french_recording","f","i"
"2181",245.89,2562.32,"french","pif","509406_blockNr_1_taskNr_3_trialNr_7_french_recording","p","i"
"2182",341.56,2623.06,"french","pif","509406_blockNr_1_taskNr_3_trialNr_8_french_recording","p","i"
"2183",577.29,1172.17,"french","fof","509406_blockNr_1_taskNr_3_trialNr_9_french_recording","f","o"
"2184",229.82,2471.35,"German","fif","509406_blockNr_1_taskNr_4_trialNr_10_German_recording","f","i"
"2185",299.51,2690.82,"German","pif","509406_blockNr_1_taskNr_4_trialNr_11_German_recording","p","i"
"2186",257.11,2807.8,"German","pif","509406_blockNr_1_taskNr_4_trialNr_12_German_recording","p","i"
"2187",543.06,1310.9,"German","faf","509406_blockNr_1_taskNr_4_trialNr_13_German_recording","f","schwa"
"2188",243.12,1740.36,"German","puf","509406_blockNr_1_taskNr_4_trialNr_14_German_recording","p","u"
"2189",301.08,2188.86,"German","fuf","509406_blockNr_1_taskNr_4_trialNr_15_German_recording","f","u"
"2190",622.34,1341.03,"German","paf","509406_blockNr_1_taskNr_4_trialNr_16_German_recording","p","schwa"
"2191",529.38,1320.93,"German","faf","509406_blockNr_1_taskNr_4_trialNr_17_German_recording","f","schwa"
"2192",272.52,2717.64,"German","fif","509406_blockNr_1_taskNr_4_trialNr_18_German_recording","f","i"
"2193",260.66,1167.58,"German","puf","509406_blockNr_1_taskNr_4_trialNr_19_German_recording","p","u"
"2194",606.48,1238.68,"German","paf","509406_blockNr_1_taskNr_4_trialNr_1_German_recording","p","schwa"
"2195",322.41,1166.61,"German","pof","509406_blockNr_1_taskNr_4_trialNr_20_German_recording","p","o"
"2196",563.44,1284.05,"German","faf","509406_blockNr_1_taskNr_4_trialNr_21_German_recording","f","schwa"
"2197",425.71,835.41,"German","fof","509406_blockNr_1_taskNr_4_trialNr_22_German_recording","f","o"
"2198",285.3,2415.64,"German","fuf","509406_blockNr_1_taskNr_4_trialNr_23_German_recording","f","u"
"2199",722.23,1393.37,"German","paf","509406_blockNr_1_taskNr_4_trialNr_24_German_recording","p","schwa"
"2200",275.2,843.02,"German","pof","509406_blockNr_1_taskNr_4_trialNr_2_German_recording","p","o"
"2201",364.46,826.02,"German","fof","509406_blockNr_1_taskNr_4_trialNr_3_German_recording","f","o"
"2202",250.8,2753.31,"German","fif","509406_blockNr_1_taskNr_4_trialNr_4_German_recording","f","i"
"2203",439,787.18,"German","fof","509406_blockNr_1_taskNr_4_trialNr_5_German_recording","f","o"
"2204",270.05,2725.57,"German","pif","509406_blockNr_1_taskNr_4_trialNr_6_German_recording","p","i"
"2205",475.33,833.22,"German","pof","509406_blockNr_1_taskNr_4_trialNr_7_German_recording","p","o"
"2206",288.57,1669.87,"German","puf","509406_blockNr_1_taskNr_4_trialNr_8_German_recording","p","u"
"2207",276.88,1967.23,"German","fuf","509406_blockNr_1_taskNr_4_trialNr_9_German_recording","f","u"
"2208",382.06,1204.85,"english","poof","509406_blockNr_1_taskNr_6_trialNr_10_english_recording","p","u"
"2209",595.59,1199.31,"english","fuff","509406_blockNr_1_taskNr_6_trialNr_11_english_recording","f","schwa"
"2210",708.35,1330.44,"english","puff","509406_blockNr_1_taskNr_6_trialNr_12_english_recording","p","schwa"
"2211",295.65,2648.46,"english","feef","509406_blockNr_1_taskNr_6_trialNr_13_english_recording","f","i"
"2212",466.62,1353.92,"english","foof","509406_blockNr_1_taskNr_6_trialNr_14_english_recording","f","u"
"2213",859.99,1195.34,"english","foff","509406_blockNr_1_taskNr_6_trialNr_15_english_recording","f","o"
"2214",310.18,2655.86,"english","peef","509406_blockNr_1_taskNr_6_trialNr_16_english_recording","p","i"
"2215",372.7,1153.48,"english","poof","509406_blockNr_1_taskNr_6_trialNr_17_english_recording","p","u"
"2216",746.07,1241.43,"english","foff","509406_blockNr_1_taskNr_6_trialNr_18_english_recording","f","o"
"2217",636.81,1158.72,"english","poff","509406_blockNr_1_taskNr_6_trialNr_19_english_recording","p","o"
"2218",358.7,1373.92,"english","foof","509406_blockNr_1_taskNr_6_trialNr_1_english_recording","f","u"
"2219",273.77,2698.51,"english","feef","509406_blockNr_1_taskNr_6_trialNr_20_english_recording","f","i"
"2220",817.23,1188.77,"english","poff","509406_blockNr_1_taskNr_6_trialNr_21_english_recording","p","o"
"2221",793.05,1306.83,"english","puff","509406_blockNr_1_taskNr_6_trialNr_22_english_recording","p","schwa"
"2222",754.15,1218.45,"english","foff","509406_blockNr_1_taskNr_6_trialNr_23_english_recording","f","o"
"2223",758.51,1367.51,"english","puff","509406_blockNr_1_taskNr_6_trialNr_24_english_recording","p","schwa"
"2224",622.43,2817.04,"english","peef","509406_blockNr_1_taskNr_6_trialNr_2_english_recording","p","i"
"2225",348.6,1184.78,"english","foof","509406_blockNr_1_taskNr_6_trialNr_3_english_recording","f","u"
"2226",680.56,1271.58,"english","fuff","509406_blockNr_1_taskNr_6_trialNr_4_english_recording","f","schwa"
"2227",672.75,2790.62,"english","feef","509406_blockNr_1_taskNr_6_trialNr_5_english_recording","f","i"
"2228",370.77,1142.88,"english","poof","509406_blockNr_1_taskNr_6_trialNr_6_english_recording","p","u"
"2229",641.26,1250.06,"english","fuff","509406_blockNr_1_taskNr_6_trialNr_7_english_recording","f","schwa"
"2230",639.63,2595.72,"english","peef","509406_blockNr_1_taskNr_6_trialNr_8_english_recording","p","i"
"2231",834.92,1166.7,"english","poff","509406_blockNr_1_taskNr_6_trialNr_9_english_recording","p","o"
"2232",283.21,1932.11,"German","puf","509407_blockNr_1_taskNr_3_trialNr_10_German_recording","p","u"
"2233",289.04,1742.49,"German","fuf","509407_blockNr_1_taskNr_3_trialNr_11_German_recording","f","u"
"2234",417.34,1532.13,"German","fof","509407_blockNr_1_taskNr_3_trialNr_12_German_recording","f","o"
"2235",561.49,2337.52,"German","pif","509407_blockNr_1_taskNr_3_trialNr_13_German_recording","p","i"
"2236",268.65,2283.43,"German","fif","509407_blockNr_1_taskNr_3_trialNr_14_German_recording","f","i"
"2237",459.82,2358.43,"German","fof","509407_blockNr_1_taskNr_3_trialNr_15_German_recording","f","o"
"2238",302.35,1851.94,"German","fuf","509407_blockNr_1_taskNr_3_trialNr_16_German_recording","f","u"
"2239",944.25,2179.92,"German","paf","509407_blockNr_1_taskNr_3_trialNr_17_German_recording","p","schwa"
"2240",611.02,2356.1,"German","fif","509407_blockNr_1_taskNr_3_trialNr_18_German_recording","f","i"
"2241",452.25,1826.21,"German","fof","509407_blockNr_1_taskNr_3_trialNr_19_German_recording","f","o"
"2242",802.51,1423.04,"German","faf","509407_blockNr_1_taskNr_3_trialNr_1_German_recording","f","schwa"
"2243",710.78,1110.34,"German","paf","509407_blockNr_1_taskNr_3_trialNr_20_German_recording","p","schwa"
"2244",723.13,1193.88,"German","paf","509407_blockNr_1_taskNr_3_trialNr_21_German_recording","p","schwa"
"2245",453.73,1498.11,"German","pof","509407_blockNr_1_taskNr_3_trialNr_22_German_recording","p","o"
"2246",322.01,1619.7,"German","fuf","509407_blockNr_1_taskNr_3_trialNr_23_German_recording","f","u"
"2247",682.67,1307.3,"German","faf","509407_blockNr_1_taskNr_3_trialNr_24_German_recording","f","schwa"
"2248",758.14,1251.72,"German","faf","509407_blockNr_1_taskNr_3_trialNr_2_German_recording","f","schwa"
"2249",244.89,2281.91,"German","fif","509407_blockNr_1_taskNr_3_trialNr_3_German_recording","f","i"
"2250",254.88,2245.16,"German","pif","509407_blockNr_1_taskNr_3_trialNr_4_German_recording","p","i"
"2251",599.72,2416.03,"German","pif","509407_blockNr_1_taskNr_3_trialNr_5_German_recording","p","i"
"2252",406.27,898.41,"German","pof","509407_blockNr_1_taskNr_3_trialNr_6_German_recording","p","o"
"2253",574.79,1826.83,"German","puf","509407_blockNr_1_taskNr_3_trialNr_7_German_recording","p","u"
"2254",441.64,1841.09,"German","pof","509407_blockNr_1_taskNr_3_trialNr_8_German_recording","p","o"
"2255",256.31,2138.49,"German","puf","509407_blockNr_1_taskNr_3_trialNr_9_German_recording","p","u"
"2256",522.24,1098.93,"french","fof","509407_blockNr_1_taskNr_4_trialNr_10_french_recording","f","o"
"2257",671.11,1694.6,"french","pof","509407_blockNr_1_taskNr_4_trialNr_11_french_recording","p","o"
"2258",600.47,2405.45,"french","pif","509407_blockNr_1_taskNr_4_trialNr_12_french_recording","p","i"
"2259",656.49,2320.07,"french","fif","509407_blockNr_1_taskNr_4_trialNr_13_french_recording","f","i"
"2260",343.19,1712.31,"french","puf","509407_blockNr_1_taskNr_4_trialNr_14_french_recording","p","u"
"2261",548.37,1588.45,"french","paf","509407_blockNr_1_taskNr_4_trialNr_15_french_recording","p","schwa"
"2262",290.08,2130.55,"french","fuf","509407_blockNr_1_taskNr_4_trialNr_16_french_recording","f","u"
"2263",502.11,1312.8,"french","pof","509407_blockNr_1_taskNr_4_trialNr_17_french_recording","p","o"
"2264",703,1531.28,"french","fof","509407_blockNr_1_taskNr_4_trialNr_18_french_recording","f","o"
"2265",329.69,1844.43,"french","puf","509407_blockNr_1_taskNr_4_trialNr_19_french_recording","p","u"
"2266",437.21,1460.8,"french","fof","509407_blockNr_1_taskNr_4_trialNr_1_french_recording","f","o"
"2267",535.39,1710.16,"french","faf","509407_blockNr_1_taskNr_4_trialNr_20_french_recording","f","schwa"
"2268",585.88,1646.05,"french","paf","509407_blockNr_1_taskNr_4_trialNr_21_french_recording","p","schwa"
"2269",960.51,2448.78,"french","pif","509407_blockNr_1_taskNr_4_trialNr_22_french_recording","p","i"
"2270",561.73,1636.84,"french","faf","509407_blockNr_1_taskNr_4_trialNr_23_french_recording","f","schwa"
"2271",545.8,2352.54,"french","fif","509407_blockNr_1_taskNr_4_trialNr_24_french_recording","f","i"
"2272",482,1142.11,"french","pof","509407_blockNr_1_taskNr_4_trialNr_2_french_recording","p","o"
"2273",627.26,1854.64,"french","faf","509407_blockNr_1_taskNr_4_trialNr_3_french_recording","f","schwa"
"2274",640.74,2437.71,"french","fif","509407_blockNr_1_taskNr_4_trialNr_4_french_recording","f","i"
"2275",760.16,2032.45,"french","fuf","509407_blockNr_1_taskNr_4_trialNr_5_french_recording","f","u"
"2276",611.06,2109.26,"french","fuf","509407_blockNr_1_taskNr_4_trialNr_6_french_recording","f","u"
"2277",275.52,2222.91,"french","pif","509407_blockNr_1_taskNr_4_trialNr_7_french_recording","p","i"
"2278",904.76,2448.25,"french","puf","509407_blockNr_1_taskNr_4_trialNr_8_french_recording","p","u"
"2279",528.57,1773.85,"french","paf","509407_blockNr_1_taskNr_4_trialNr_9_french_recording","p","schwa"
"2280",464.64,1558.84,"english","poof","509407_blockNr_1_taskNr_6_trialNr_10_english_recording","p","u"
"2281",676.62,2426.5,"english","peef","509407_blockNr_1_taskNr_6_trialNr_11_english_recording","p","i"
"2282",765.4,1037.08,"english","poff","509407_blockNr_1_taskNr_6_trialNr_12_english_recording","p","o"
"2283",926.29,2228.13,"english","peef","509407_blockNr_1_taskNr_6_trialNr_13_english_recording","p","i"
"2284",697.22,2349.31,"english","feef","509407_blockNr_1_taskNr_6_trialNr_14_english_recording","f","i"
"2285",715.94,1032.89,"english","poff","509407_blockNr_1_taskNr_6_trialNr_15_english_recording","p","o"
"2286",716.23,995.13,"english","fuff","509407_blockNr_1_taskNr_6_trialNr_16_english_recording","f","schwa"
"2287",742.79,1009.32,"english","foff","509407_blockNr_1_taskNr_6_trialNr_17_english_recording","f","o"
"2288",732.82,1032.67,"english","fuff","509407_blockNr_1_taskNr_6_trialNr_18_english_recording","f","schwa"
"2289",727.68,872.32,"english","foff","509407_blockNr_1_taskNr_6_trialNr_19_english_recording","f","o"
"2290",847.91,1333.9,"english","poff","509407_blockNr_1_taskNr_6_trialNr_1_english_recording","p","o"
"2291",417.53,1321.47,"english","foof","509407_blockNr_1_taskNr_6_trialNr_20_english_recording","f","u"
"2292",451.12,2307.45,"english","peef","509407_blockNr_1_taskNr_6_trialNr_21_english_recording","p","i"
"2293",346.66,841.72,"english","foof","509407_blockNr_1_taskNr_6_trialNr_22_english_recording","f","u"
"2294",762.87,1383.84,"english","puff","509407_blockNr_1_taskNr_6_trialNr_23_english_recording","p","schwa"
"2295",249,2179.27,"english","feef","509407_blockNr_1_taskNr_6_trialNr_24_english_recording","f","i"
"2296",534.96,1875.1,"english","foof","509407_blockNr_1_taskNr_6_trialNr_2_english_recording","f","u"
"2297",702.52,1814.67,"english","foff","509407_blockNr_1_taskNr_6_trialNr_3_english_recording","f","o"
"2298",402.39,1137.12,"english","poof","509407_blockNr_1_taskNr_6_trialNr_4_english_recording","p","u"
"2299",735.71,1303.63,"english","puff","509407_blockNr_1_taskNr_6_trialNr_5_english_recording","p","schwa"
"2300",495.74,1509.17,"english","poof","509407_blockNr_1_taskNr_6_trialNr_6_english_recording","p","u"
"2301",688.86,1173.29,"english","fuff","509407_blockNr_1_taskNr_6_trialNr_7_english_recording","f","schwa"
"2302",697.79,2364.62,"english","feef","509407_blockNr_1_taskNr_6_trialNr_8_english_recording","f","i"
"2303",680.26,965.22,"english","puff","509407_blockNr_1_taskNr_6_trialNr_9_english_recording","p","schwa"
"2304",246.14,1730.82,"German","fuf","509409_blockNr_1_taskNr_3_trialNr_10_German_recording","f","u"
"2305",511.86,1040.9,"German","pof","509409_blockNr_1_taskNr_3_trialNr_11_German_recording","p","o"
"2306",625.63,2704.33,"German","fif","509409_blockNr_1_taskNr_3_trialNr_12_German_recording","f","i"
"2307",755.11,1168.89,"German","faf","509409_blockNr_1_taskNr_3_trialNr_13_German_recording","f","schwa"
"2308",695.73,1067.43,"German","faf","509409_blockNr_1_taskNr_3_trialNr_14_German_recording","f","schwa"
"2309",745.62,1338.89,"German","paf","509409_blockNr_1_taskNr_3_trialNr_15_German_recording","p","schwa"
"2310",433.17,732.11,"German","pof","509409_blockNr_1_taskNr_3_trialNr_16_German_recording","p","o"
"2311",246.53,1828.37,"German","puf","509409_blockNr_1_taskNr_3_trialNr_17_German_recording","p","u"
"2312",589.14,2599.86,"German","pif","509409_blockNr_1_taskNr_3_trialNr_18_German_recording","p","i"
"2313",633.05,2272,"German","pif","509409_blockNr_1_taskNr_3_trialNr_19_German_recording","p","i"
"2314",319.91,797.52,"German","fof","509409_blockNr_1_taskNr_3_trialNr_1_German_recording","f","o"
"2315",249.57,2544.47,"German","fif","509409_blockNr_1_taskNr_3_trialNr_20_German_recording","f","i"
"2316",458.17,768.45,"German","fof","509409_blockNr_1_taskNr_3_trialNr_21_German_recording","f","o"
"2317",417.77,750.94,"German","pof","509409_blockNr_1_taskNr_3_trialNr_22_German_recording","p","o"
"2318",273.67,1510.59,"German","fuf","509409_blockNr_1_taskNr_3_trialNr_23_German_recording","f","u"
"2319",745.02,1110.08,"German","faf","509409_blockNr_1_taskNr_3_trialNr_24_German_recording","f","schwa"
"2320",725.78,1035.4,"German","paf","509409_blockNr_1_taskNr_3_trialNr_2_German_recording","p","schwa"
"2321",280.67,1901.31,"German","fuf","509409_blockNr_1_taskNr_3_trialNr_3_German_recording","f","u"
"2322",655.08,2389.69,"German","fif","509409_blockNr_1_taskNr_3_trialNr_4_German_recording","f","i"
"2323",252.5,1497.47,"German","puf","509409_blockNr_1_taskNr_3_trialNr_5_German_recording","p","u"
"2324",498.99,797.34,"German","fof","509409_blockNr_1_taskNr_3_trialNr_6_German_recording","f","o"
"2325",761.84,1262.54,"German","paf","509409_blockNr_1_taskNr_3_trialNr_7_German_recording","p","schwa"
"2326",267.76,1490.91,"German","puf","509409_blockNr_1_taskNr_3_trialNr_8_German_recording","p","u"
"2327",402.3,2749.77,"German","pif","509409_blockNr_1_taskNr_3_trialNr_9_German_recording","p","i"
"2328",238.9,1743.3,"french","fuf","509409_blockNr_1_taskNr_4_trialNr_10_french_recording","f","u"
"2329",552.95,954.87,"french","pof","509409_blockNr_1_taskNr_4_trialNr_11_french_recording","p","o"
"2330",531.74,2603.56,"french","fif","509409_blockNr_1_taskNr_4_trialNr_12_french_recording","f","i"
"2331",247.22,2131.02,"french","pif","509409_blockNr_1_taskNr_4_trialNr_13_french_recording","p","i"
"2332",235.19,1595.79,"french","puf","509409_blockNr_1_taskNr_4_trialNr_14_french_recording","p","u"
"2333",659.68,2076.96,"french","fif","509409_blockNr_1_taskNr_4_trialNr_15_french_recording","f","i"
"2334",488.95,1026.63,"french","pof","509409_blockNr_1_taskNr_4_trialNr_16_french_recording","p","o"
"2335",243.5,1911.6,"french","puf","509409_blockNr_1_taskNr_4_trialNr_17_french_recording","p","u"
"2336",502.15,1224.94,"french","paf","509409_blockNr_1_taskNr_4_trialNr_18_french_recording","p","schwa"
"2337",526.32,1304.09,"french","faf","509409_blockNr_1_taskNr_4_trialNr_19_french_recording","f","schwa"
"2338",242.57,2069.38,"french","fuf","509409_blockNr_1_taskNr_4_trialNr_1_french_recording","f","u"
"2339",493.59,982.48,"french","fof","509409_blockNr_1_taskNr_4_trialNr_20_french_recording","f","o"
"2340",238.28,1698.19,"french","puf","509409_blockNr_1_taskNr_4_trialNr_21_french_recording","p","u"
"2341",504.89,1253.68,"french","faf","509409_blockNr_1_taskNr_4_trialNr_22_french_recording","f","schwa"
"2342",536.37,1284.11,"french","paf","509409_blockNr_1_taskNr_4_trialNr_23_french_recording","p","schwa"
"2343",525.29,1027.94,"french","fof","509409_blockNr_1_taskNr_4_trialNr_24_french_recording","f","o"
"2344",600.11,974.77,"french","fof","509409_blockNr_1_taskNr_4_trialNr_2_french_recording","f","o"
"2345",582.78,1605.27,"french","faf","509409_blockNr_1_taskNr_4_trialNr_3_french_recording","f","schwa"
"2346",448.93,1726.22,"french","pif","509409_blockNr_1_taskNr_4_trialNr_4_french_recording","p","i"
"2347",248.84,1914.74,"french","fuf","509409_blockNr_1_taskNr_4_trialNr_5_french_recording","f","u"
"2348",626.74,1017.31,"french","pof","509409_blockNr_1_taskNr_4_trialNr_6_french_recording","p","o"
"2349",639.6,2017.92,"french","pif","509409_blockNr_1_taskNr_4_trialNr_7_french_recording","p","i"
"2350",543.81,1329.38,"french","paf","509409_blockNr_1_taskNr_4_trialNr_8_french_recording","p","schwa"
"2351",234.16,2068.83,"french","fif","509409_blockNr_1_taskNr_4_trialNr_9_french_recording","f","i"
"2352",271.53,1782.07,"english","poof","509409_blockNr_1_taskNr_6_trialNr_10_english_recording","p","u"
"2353",568.97,870.29,"english","fuff","509409_blockNr_1_taskNr_6_trialNr_11_english_recording","f","schwa"
"2354",422.17,2284.55,"english","feef","509409_blockNr_1_taskNr_6_trialNr_12_english_recording","f","i"
"2355",589.24,1185.31,"english","foff","509409_blockNr_1_taskNr_6_trialNr_13_english_recording","f","o"
"2356",796.61,1739.78,"english","foof","509409_blockNr_1_taskNr_6_trialNr_14_english_recording","f","u"
"2357",894.83,2146.67,"english","foff","509409_blockNr_1_taskNr_6_trialNr_15_english_recording","f","o"
"2358",334.37,2037.42,"english","peef","509409_blockNr_1_taskNr_6_trialNr_16_english_recording","p","i"
"2359",626.61,986.68,"english","poff","509409_blockNr_1_taskNr_6_trialNr_17_english_recording","p","o"
