"","f1e","f2e","language","text","participant","file_r","_","consonant","phoneme","prolific_id","l1"
"4941",385.69,1242.4,"english","puff","499495","blockNr","1","p","schwa","615b4d67bd21e66571f5581b","Spanish"
"4942",357.76,2324.03,"english","feef","499495","blockNr","1","f","i","615b4d67bd21e66571f5581b","Spanish"
"4943",532.39,1111.35,"english","poff","499495","blockNr","1","p","o","615b4d67bd21e66571f5581b","Spanish"
"4944",368.05,944.36,"english","poof","499495","blockNr","1","p","u","615b4d67bd21e66571f5581b","Spanish"
"4945",323.6,2380.93,"english","feef","499495","blockNr","1","f","i","615b4d67bd21e66571f5581b","Spanish"
"4946",339.61,1075.25,"english","foof","499495","blockNr","1","f","u","615b4d67bd21e66571f5581b","Spanish"
"4947",366.7,1092.09,"english","puff","499495","blockNr","1","p","schwa","615b4d67bd21e66571f5581b","Spanish"
"4948",543.81,1087.73,"english","foff","499495","blockNr","1","f","o","615b4d67bd21e66571f5581b","Spanish"
"4949",367.1,884.19,"english","puff","499495","blockNr","1","p","schwa","615b4d67bd21e66571f5581b","Spanish"
"4950",315.61,2433.43,"english","peef","499495","blockNr","1","p","i","615b4d67bd21e66571f5581b","Spanish"
"4951",650.04,1218.04,"english","fuff","499495","blockNr","1","f","schwa","615b4d67bd21e66571f5581b","Spanish"
"4952",359.51,931.12,"english","fuff","499495","blockNr","1","f","schwa","615b4d67bd21e66571f5581b","Spanish"
"4953",548.84,1400.18,"english","poof","499495","blockNr","1","p","u","615b4d67bd21e66571f5581b","Spanish"
"4954",296.24,2532.12,"english","peef","499495","blockNr","1","p","i","615b4d67bd21e66571f5581b","Spanish"
"4955",511.56,1148.97,"english","foff","499495","blockNr","1","f","o","615b4d67bd21e66571f5581b","Spanish"
"4956",510.1,1011.53,"english","poff","499495","blockNr","1","p","o","615b4d67bd21e66571f5581b","Spanish"
"4957",691.87,1539.54,"english","poof","499495","blockNr","1","p","u","615b4d67bd21e66571f5581b","Spanish"
"4958",385.45,946.63,"english","foof","499495","blockNr","1","f","u","615b4d67bd21e66571f5581b","Spanish"
"4959",441.88,1099.19,"english","fuff","499495","blockNr","1","f","schwa","615b4d67bd21e66571f5581b","Spanish"
"4960",379.87,2302.98,"english","feef","499495","blockNr","1","f","i","615b4d67bd21e66571f5581b","Spanish"
"4961",520.25,1042.53,"english","poff","499495","blockNr","1","p","o","615b4d67bd21e66571f5581b","Spanish"
"4962",309.38,2045.23,"english","peef","499495","blockNr","1","p","i","615b4d67bd21e66571f5581b","Spanish"
"4963",378.28,1103.44,"english","foof","499495","blockNr","1","f","u","615b4d67bd21e66571f5581b","Spanish"
"4964",490.14,1103.2,"english","foff","499495","blockNr","1","f","o","615b4d67bd21e66571f5581b","Spanish"
"4965",356.27,2277.43,"spanish","pif","499495","blockNr","1","p","i","615b4d67bd21e66571f5581b","Spanish"
"4966",543.76,1062.4,"spanish","pof","499495","blockNr","1","p","o","615b4d67bd21e66571f5581b","Spanish"
"4967",897.61,1462.01,"spanish","faf","499495","blockNr","1","f","a","615b4d67bd21e66571f5581b","Spanish"
"4968",480.88,894.38,"spanish","fuf","499495","blockNr","1","f","u","615b4d67bd21e66571f5581b","Spanish"
"4969",551.97,1029.37,"spanish","pof","499495","blockNr","1","p","o","615b4d67bd21e66571f5581b","Spanish"
"4970",893.71,1471.01,"spanish","faf","499495","blockNr","1","f","a","615b4d67bd21e66571f5581b","Spanish"
"4971",469.76,892.99,"spanish","puf","499495","blockNr","1","p","u","615b4d67bd21e66571f5581b","Spanish"
"4972",920.72,2319.34,"spanish","pif","499495","blockNr","1","p","i","615b4d67bd21e66571f5581b","Spanish"
"4973",439.05,875.23,"spanish","fuf","499495","blockNr","1","f","u","615b4d67bd21e66571f5581b","Spanish"
"4974",435.85,888.53,"spanish","puf","499495","blockNr","1","p","u","615b4d67bd21e66571f5581b","Spanish"
"4975",511.88,991.26,"spanish","fof","499495","blockNr","1","f","o","615b4d67bd21e66571f5581b","Spanish"
"4976",358.55,2523.64,"spanish","fif","499495","blockNr","1","f","i","615b4d67bd21e66571f5581b","Spanish"
"4977",346.46,2538.12,"spanish","pif","499495","blockNr","1","p","i","615b4d67bd21e66571f5581b","Spanish"
"4978",403.48,833.39,"spanish","fuf","499495","blockNr","1","f","u","615b4d67bd21e66571f5581b","Spanish"
"4979",881.03,1469.66,"spanish","paf","499495","blockNr","1","p","a","615b4d67bd21e66571f5581b","Spanish"
"4980",521.35,992.69,"spanish","fof","499495","blockNr","1","f","o","615b4d67bd21e66571f5581b","Spanish"
"4981",918.02,1428.61,"spanish","paf","499495","blockNr","1","p","a","615b4d67bd21e66571f5581b","Spanish"
"4982",373.89,2640.75,"spanish","fif","499495","blockNr","1","f","i","615b4d67bd21e66571f5581b","Spanish"
"4983",494.82,953.02,"spanish","fof","499495","blockNr","1","f","o","615b4d67bd21e66571f5581b","Spanish"
"4984",879.33,1563.32,"spanish","paf","499495","blockNr","1","p","a","615b4d67bd21e66571f5581b","Spanish"
"4985",469.96,938.94,"spanish","puf","499495","blockNr","1","p","u","615b4d67bd21e66571f5581b","Spanish"
"4986",928.74,2459.33,"spanish","fif","499495","blockNr","1","f","i","615b4d67bd21e66571f5581b","Spanish"
"4987",844.02,1397.99,"spanish","faf","499495","blockNr","1","f","a","615b4d67bd21e66571f5581b","Spanish"
"4988",518.52,999.71,"spanish","pof","499495","blockNr","1","p","o","615b4d67bd21e66571f5581b","Spanish"
"4989",644.76,1330.96,"french","fof","499497","blockNr","1","f","o","6115d9fa61078b29b8db91ff","Spanish"
"4990",477.26,1828.94,"french","puf","499497","blockNr","1","p","u","6115d9fa61078b29b8db91ff","Spanish"
"4991",645.87,1317.96,"french","pof","499497","blockNr","1","p","o","6115d9fa61078b29b8db91ff","Spanish"
"4992",640.21,1318.24,"french","faf","499497","blockNr","1","f","schwa","6115d9fa61078b29b8db91ff","Spanish"
"4993",640.62,1686.66,"french","paf","499497","blockNr","1","p","schwa","6115d9fa61078b29b8db91ff","Spanish"
"4994",607.94,1417.62,"french","pof","499497","blockNr","1","p","o","6115d9fa61078b29b8db91ff","Spanish"
"4995",616.15,1328.01,"french","pof","499497","blockNr","1","p","o","6115d9fa61078b29b8db91ff","Spanish"
"4996",562.51,1869.74,"french","fuf","499497","blockNr","1","f","u","6115d9fa61078b29b8db91ff","Spanish"
"4997",421.68,2338.57,"french","pif","499497","blockNr","1","p","i","6115d9fa61078b29b8db91ff","Spanish"
"4998",459.87,1475.03,"french","fuf","499497","blockNr","1","f","u","6115d9fa61078b29b8db91ff","Spanish"
"4999",682.68,1983.67,"french","faf","499497","blockNr","1","f","schwa","6115d9fa61078b29b8db91ff","Spanish"
"5000",505.2,2390.95,"french","fif","499497","blockNr","1","f","i","6115d9fa61078b29b8db91ff","Spanish"
"5001",341.45,2040.97,"french","pif","499497","blockNr","1","p","i","6115d9fa61078b29b8db91ff","Spanish"
"5002",645.87,1325.1,"french","fof","499497","blockNr","1","f","o","6115d9fa61078b29b8db91ff","Spanish"
"5003",488.29,2454.53,"french","fif","499497","blockNr","1","f","i","6115d9fa61078b29b8db91ff","Spanish"
"5004",458.96,2276.52,"french","fif","499497","blockNr","1","f","i","6115d9fa61078b29b8db91ff","Spanish"
"5005",660.83,1999.37,"french","pif","499497","blockNr","1","p","i","6115d9fa61078b29b8db91ff","Spanish"
"5006",673.69,1342.75,"french","faf","499497","blockNr","1","f","schwa","6115d9fa61078b29b8db91ff","Spanish"
"5007",568.55,1304.4,"french","paf","499497","blockNr","1","p","schwa","6115d9fa61078b29b8db91ff","Spanish"
"5008",701.29,1542.55,"french","paf","499497","blockNr","1","p","schwa","6115d9fa61078b29b8db91ff","Spanish"
"5009",423.97,1853.42,"french","puf","499497","blockNr","1","p","u","6115d9fa61078b29b8db91ff","Spanish"
"5010",591.74,1248.53,"french","fof","499497","blockNr","1","f","o","6115d9fa61078b29b8db91ff","Spanish"
"5011",410.11,2060.91,"french","fuf","499497","blockNr","1","f","u","6115d9fa61078b29b8db91ff","Spanish"
"5012",402.76,1797.38,"french","puf","499497","blockNr","1","p","u","6115d9fa61078b29b8db91ff","Spanish"
"5013",388.1,1901.34,"German","fuf","499497","blockNr","1","f","u","6115d9fa61078b29b8db91ff","Spanish"
"5014",754.02,1178.57,"German","faf","499497","blockNr","1","f","schwa","6115d9fa61078b29b8db91ff","Spanish"
"5015",421.25,1148.69,"German","fof","499497","blockNr","1","f","o","6115d9fa61078b29b8db91ff","Spanish"
"5016",827.9,1246.5,"German","faf","499497","blockNr","1","f","schwa","6115d9fa61078b29b8db91ff","Spanish"
"5017",457.51,920.75,"German","pof","499497","blockNr","1","p","o","6115d9fa61078b29b8db91ff","Spanish"
"5018",688.3,1334.78,"German","pof","499497","blockNr","1","p","o","6115d9fa61078b29b8db91ff","Spanish"
"5019",423.99,2483.89,"German","fif","499497","blockNr","1","f","i","6115d9fa61078b29b8db91ff","Spanish"
"5020",395.39,2547.19,"German","fif","499497","blockNr","1","f","i","6115d9fa61078b29b8db91ff","Spanish"
"5021",439.73,2081.18,"German","puf","499497","blockNr","1","p","u","6115d9fa61078b29b8db91ff","Spanish"
"5022",510.14,1128,"German","fof","499497","blockNr","1","f","o","6115d9fa61078b29b8db91ff","Spanish"
"5023",876.92,1199.82,"German","paf","499497","blockNr","1","p","schwa","6115d9fa61078b29b8db91ff","Spanish"
"5024",389.47,2208.13,"German","fuf","499497","blockNr","1","f","u","6115d9fa61078b29b8db91ff","Spanish"
"5025",473.2,1147.44,"German","fof","499497","blockNr","1","f","o","6115d9fa61078b29b8db91ff","Spanish"
"5026",865.08,1198.79,"German","faf","499497","blockNr","1","f","schwa","6115d9fa61078b29b8db91ff","Spanish"
"5027",922.51,1276,"German","paf","499497","blockNr","1","p","schwa","6115d9fa61078b29b8db91ff","Spanish"
"5028",739.96,1098.83,"German","puf","499497","blockNr","1","p","u","6115d9fa61078b29b8db91ff","Spanish"
"5029",962.03,1194.67,"German","paf","499497","blockNr","1","p","schwa","6115d9fa61078b29b8db91ff","Spanish"
"5030",466.35,2077.83,"German","fuf","499497","blockNr","1","f","u","6115d9fa61078b29b8db91ff","Spanish"
"5031",439.86,2690.74,"German","pif","499497","blockNr","1","p","i","6115d9fa61078b29b8db91ff","Spanish"
"5032",413.02,2690.14,"German","pif","499497","blockNr","1","p","i","6115d9fa61078b29b8db91ff","Spanish"
"5033",429.88,958.68,"German","pof","499497","blockNr","1","p","o","6115d9fa61078b29b8db91ff","Spanish"
"5034",461.68,2290.35,"German","fif","499497","blockNr","1","f","i","6115d9fa61078b29b8db91ff","Spanish"
"5035",384.03,2562.62,"German","pif","499497","blockNr","1","p","i","6115d9fa61078b29b8db91ff","Spanish"
"5036",398.06,1474.69,"German","puf","499497","blockNr","1","p","u","6115d9fa61078b29b8db91ff","Spanish"
"5037",914.12,1292.73,"english","puff","499497","blockNr","1","p","schwa","6115d9fa61078b29b8db91ff","Spanish"
"5038",629.14,1284.19,"english","foof","499497","blockNr","1","f","u","6115d9fa61078b29b8db91ff","Spanish"
"5039",344.08,1249.93,"english","puff","499497","blockNr","1","p","schwa","6115d9fa61078b29b8db91ff","Spanish"
"5040",576.19,1230.72,"english","poof","499497","blockNr","1","p","u","6115d9fa61078b29b8db91ff","Spanish"
"5041",414.91,2363.3,"english","peef","499497","blockNr","1","p","i","6115d9fa61078b29b8db91ff","Spanish"
"5042",392.29,1800.19,"english","fuff","499497","blockNr","1","f","schwa","6115d9fa61078b29b8db91ff","Spanish"
"5043",528.4,1065.33,"english","poff","499497","blockNr","1","p","o","6115d9fa61078b29b8db91ff","Spanish"
"5044",443.66,2314.78,"english","feef","499497","blockNr","1","f","i","6115d9fa61078b29b8db91ff","Spanish"
"5045",408.6,1458.16,"english","puff","499497","blockNr","1","p","schwa","6115d9fa61078b29b8db91ff","Spanish"
"5046",675.11,1205.11,"english","poff","499497","blockNr","1","p","o","6115d9fa61078b29b8db91ff","Spanish"
"5047",401.9,2091.37,"english","fuff","499497","blockNr","1","f","schwa","6115d9fa61078b29b8db91ff","Spanish"
"5048",520.3,1191.19,"english","fuff","499497","blockNr","1","f","schwa","6115d9fa61078b29b8db91ff","Spanish"
"5049",435.1,2543.01,"english","peef","499497","blockNr","1","p","i","6115d9fa61078b29b8db91ff","Spanish"
"5050",707.88,1184.66,"english","foff","499497","blockNr","1","f","o","6115d9fa61078b29b8db91ff","Spanish"
"5051",412.26,1111.19,"english","foof","499497","blockNr","1","f","u","6115d9fa61078b29b8db91ff","Spanish"
"5052",779.07,1181.22,"english","poff","499497","blockNr","1","p","o","6115d9fa61078b29b8db91ff","Spanish"
"5053",438.24,970.9,"english","foff","499497","blockNr","1","f","o","6115d9fa61078b29b8db91ff","Spanish"
"5054",597.24,1399.27,"english","poof","499497","blockNr","1","p","u","6115d9fa61078b29b8db91ff","Spanish"
"5055",543.33,1030.4,"english","foof","499497","blockNr","1","f","u","6115d9fa61078b29b8db91ff","Spanish"
"5056",465.68,2372.73,"english","feef","499497","blockNr","1","f","i","6115d9fa61078b29b8db91ff","Spanish"
"5057",537.62,998.74,"english","foff","499497","blockNr","1","f","o","6115d9fa61078b29b8db91ff","Spanish"
"5058",669.84,1244.94,"english","poof","499497","blockNr","1","p","u","6115d9fa61078b29b8db91ff","Spanish"
"5059",845.16,2271.24,"english","peef","499497","blockNr","1","p","i","6115d9fa61078b29b8db91ff","Spanish"
"5060",475.97,2046.92,"english","feef","499497","blockNr","1","f","i","6115d9fa61078b29b8db91ff","Spanish"
"5061",654.69,1138.78,"spanish","pof","499497","blockNr","1","p","o","6115d9fa61078b29b8db91ff","Spanish"
"5062",443.74,948.2,"spanish","puf","499497","blockNr","1","p","u","6115d9fa61078b29b8db91ff","Spanish"
"5063",419.38,2426.55,"spanish","pif","499497","blockNr","1","p","i","6115d9fa61078b29b8db91ff","Spanish"
"5064",929.87,1286.64,"spanish","paf","499497","blockNr","1","p","a","6115d9fa61078b29b8db91ff","Spanish"
"5065",437.82,1053.46,"spanish","fuf","499497","blockNr","1","f","u","6115d9fa61078b29b8db91ff","Spanish"
"5066",641.52,1106.77,"spanish","fof","499497","blockNr","1","f","o","6115d9fa61078b29b8db91ff","Spanish"
"5067",888.45,1277.21,"spanish","paf","499497","blockNr","1","p","a","6115d9fa61078b29b8db91ff","Spanish"
"5068",436,2305.28,"spanish","fif","499497","blockNr","1","f","i","6115d9fa61078b29b8db91ff","Spanish"
"5069",716.86,1302.17,"spanish","fuf","499497","blockNr","1","f","u","6115d9fa61078b29b8db91ff","Spanish"
"5070",356.84,2271.62,"spanish","fif","499497","blockNr","1","f","i","6115d9fa61078b29b8db91ff","Spanish"
"5071",759.58,1308.54,"spanish","faf","499497","blockNr","1","f","a","6115d9fa61078b29b8db91ff","Spanish"
"5072",903.35,2177.49,"spanish","pif","499497","blockNr","1","p","i","6115d9fa61078b29b8db91ff","Spanish"
"5073",600.3,1093.97,"spanish","fof","499497","blockNr","1","f","o","6115d9fa61078b29b8db91ff","Spanish"
"5074",796.7,1288.7,"spanish","faf","499497","blockNr","1","f","a","6115d9fa61078b29b8db91ff","Spanish"
"5075",488.39,831,"spanish","puf","499497","blockNr","1","p","u","6115d9fa61078b29b8db91ff","Spanish"
"5076",668.66,1113.01,"spanish","pof","499497","blockNr","1","p","o","6115d9fa61078b29b8db91ff","Spanish"
"5077",611.12,1114.97,"spanish","pof","499497","blockNr","1","p","o","6115d9fa61078b29b8db91ff","Spanish"
"5078",392,905.74,"spanish","puf","499497","blockNr","1","p","u","6115d9fa61078b29b8db91ff","Spanish"
"5079",735.66,1210.11,"spanish","faf","499497","blockNr","1","f","a","6115d9fa61078b29b8db91ff","Spanish"
"5080",590.14,1084.69,"spanish","fof","499497","blockNr","1","f","o","6115d9fa61078b29b8db91ff","Spanish"
"5081",394.98,2325.59,"spanish","fif","499497","blockNr","1","f","i","6115d9fa61078b29b8db91ff","Spanish"
"5082",842.67,1309.43,"spanish","paf","499497","blockNr","1","p","a","6115d9fa61078b29b8db91ff","Spanish"
"5083",382.33,2407.96,"spanish","pif","499497","blockNr","1","p","i","6115d9fa61078b29b8db91ff","Spanish"
"5084",549.95,1467.65,"spanish","fuf","499497","blockNr","1","f","u","6115d9fa61078b29b8db91ff","Spanish"
"5085",550.83,1822.6,"German","pif","499504","blockNr","1","p","i","61427e20855e4025712fd964","Spanish"
"5086",393.04,2762.92,"German","fif","499504","blockNr","1","f","i","61427e20855e4025712fd964","Spanish"
"5087",772.94,1255.28,"German","faf","499504","blockNr","1","f","schwa","61427e20855e4025712fd964","Spanish"
"5088",474.95,2485.71,"German","fif","499504","blockNr","1","f","i","61427e20855e4025712fd964","Spanish"
"5089",827.62,1366.02,"German","paf","499504","blockNr","1","p","schwa","61427e20855e4025712fd964","Spanish"
"5090",634.51,1702.44,"German","puf","499504","blockNr","1","p","u","61427e20855e4025712fd964","Spanish"
"5091",418.08,1600.25,"German","fuf","499504","blockNr","1","f","u","61427e20855e4025712fd964","Spanish"
"5092",771.81,1277.13,"German","faf","499504","blockNr","1","f","schwa","61427e20855e4025712fd964","Spanish"
"5093",451.19,812.91,"German","pof","499504","blockNr","1","p","o","61427e20855e4025712fd964","Spanish"
"5094",776.74,1528.45,"German","faf","499504","blockNr","1","f","schwa","61427e20855e4025712fd964","Spanish"
"5095",902,1429.73,"German","paf","499504","blockNr","1","p","schwa","61427e20855e4025712fd964","Spanish"
"5096",572.41,995.69,"German","fof","499504","blockNr","1","f","o","61427e20855e4025712fd964","Spanish"
"5097",527.89,969.59,"German","fof","499504","blockNr","1","f","o","61427e20855e4025712fd964","Spanish"
"5098",429.55,2826.75,"German","pif","499504","blockNr","1","p","i","61427e20855e4025712fd964","Spanish"
"5099",525.17,942.26,"German","fof","499504","blockNr","1","f","o","61427e20855e4025712fd964","Spanish"
"5100",479.05,843.57,"German","pof","499504","blockNr","1","p","o","61427e20855e4025712fd964","Spanish"
"5101",337.77,2247.68,"German","fif","499504","blockNr","1","f","i","61427e20855e4025712fd964","Spanish"
"5102",819.42,1453.36,"German","paf","499504","blockNr","1","p","schwa","61427e20855e4025712fd964","Spanish"
"5103",373.37,1596.22,"German","puf","499504","blockNr","1","p","u","61427e20855e4025712fd964","Spanish"
"5104",404.15,1680.18,"German","fuf","499504","blockNr","1","f","u","61427e20855e4025712fd964","Spanish"
"5105",427.16,1796.8,"German","puf","499504","blockNr","1","p","u","61427e20855e4025712fd964","Spanish"
"5106",476.11,780.76,"German","pof","499504","blockNr","1","p","o","61427e20855e4025712fd964","Spanish"
"5107",351.46,2034.76,"German","pif","499504","blockNr","1","p","i","61427e20855e4025712fd964","Spanish"
"5108",446.99,1580.57,"German","fuf","499504","blockNr","1","f","u","61427e20855e4025712fd964","Spanish"
"5109",569.58,1613.01,"french","fuf","499504","blockNr","1","f","u","61427e20855e4025712fd964","Spanish"
"5110",651.56,1155.57,"french","pof","499504","blockNr","1","p","o","61427e20855e4025712fd964","Spanish"
"5111",652.49,1329.06,"french","faf","499504","blockNr","1","f","schwa","61427e20855e4025712fd964","Spanish"
"5112",467.83,1858.19,"french","puf","499504","blockNr","1","p","u","61427e20855e4025712fd964","Spanish"
"5113",484.61,1724.15,"french","fuf","499504","blockNr","1","f","u","61427e20855e4025712fd964","Spanish"
"5114",755.63,1658.19,"french","faf","499504","blockNr","1","f","schwa","61427e20855e4025712fd964","Spanish"
"5115",281.77,2304.4,"french","fif","499504","blockNr","1","f","i","61427e20855e4025712fd964","Spanish"
"5116",352.64,1911.35,"french","fif","499504","blockNr","1","f","i","61427e20855e4025712fd964","Spanish"
"5117",626.35,1248.81,"french","fof","499504","blockNr","1","f","o","61427e20855e4025712fd964","Spanish"
"5118",618.54,1294.82,"french","pof","499504","blockNr","1","p","o","61427e20855e4025712fd964","Spanish"
"5119",341.33,2740.74,"french","fif","499504","blockNr","1","f","i","61427e20855e4025712fd964","Spanish"
"5120",620.84,1509.79,"french","faf","499504","blockNr","1","f","schwa","61427e20855e4025712fd964","Spanish"
"5121",348.12,2161.46,"french","pif","499504","blockNr","1","p","i","61427e20855e4025712fd964","Spanish"
"5122",624.4,1226.69,"french","fof","499504","blockNr","1","f","o","61427e20855e4025712fd964","Spanish"
"5123",628.77,1409.26,"french","paf","499504","blockNr","1","p","schwa","61427e20855e4025712fd964","Spanish"
"5124",588.65,1262.94,"french","pof","499504","blockNr","1","p","o","61427e20855e4025712fd964","Spanish"
"5125",459.98,1803.65,"french","pif","499504","blockNr","1","p","i","61427e20855e4025712fd964","Spanish"
"5126",661.78,1222.36,"french","paf","499504","blockNr","1","p","schwa","61427e20855e4025712fd964","Spanish"
"5127",658.41,1315.89,"french","paf","499504","blockNr","1","p","schwa","61427e20855e4025712fd964","Spanish"
"5128",631.69,2653.48,"french","pif","499504","blockNr","1","p","i","61427e20855e4025712fd964","Spanish"
"5129",506.23,1680.77,"french","fuf","499504","blockNr","1","f","u","61427e20855e4025712fd964","Spanish"
"5130",716.9,1816.49,"french","puf","499504","blockNr","1","p","u","61427e20855e4025712fd964","Spanish"
"5131",428.41,1891.02,"french","puf","499504","blockNr","1","p","u","61427e20855e4025712fd964","Spanish"
"5132",627.3,1321.76,"french","fof","499504","blockNr","1","f","o","61427e20855e4025712fd964","Spanish"
"5133",790.91,1461.25,"spanish","faf","499504","blockNr","1","f","a","61427e20855e4025712fd964","Spanish"
"5134",534.12,991.89,"spanish","fuf","499504","blockNr","1","f","u","61427e20855e4025712fd964","Spanish"
"5135",710.78,2541.85,"spanish","fif","499504","blockNr","1","f","i","61427e20855e4025712fd964","Spanish"
"5136",646.31,2512.17,"spanish","pif","499504","blockNr","1","p","i","61427e20855e4025712fd964","Spanish"
"5137",569.93,966.84,"spanish","fof","499504","blockNr","1","f","o","61427e20855e4025712fd964","Spanish"
"5138",479.08,2082.76,"spanish","fif","499504","blockNr","1","f","i","61427e20855e4025712fd964","Spanish"
"5139",817.58,1386.27,"spanish","paf","499504","blockNr","1","p","a","61427e20855e4025712fd964","Spanish"
"5140",536.42,1344.19,"spanish","puf","499504","blockNr","1","p","u","61427e20855e4025712fd964","Spanish"
"5141",795.96,1351.76,"spanish","faf","499504","blockNr","1","f","a","61427e20855e4025712fd964","Spanish"
"5142",487.95,1069.52,"spanish","puf","499504","blockNr","1","p","u","61427e20855e4025712fd964","Spanish"
"5143",481.86,1054.02,"spanish","fuf","499504","blockNr","1","f","u","61427e20855e4025712fd964","Spanish"
"5144",630.82,1016.07,"spanish","pof","499504","blockNr","1","p","o","61427e20855e4025712fd964","Spanish"
"5145",426.77,2473.31,"spanish","fif","499504","blockNr","1","f","i","61427e20855e4025712fd964","Spanish"
"5146",374.01,798.9,"spanish","puf","499504","blockNr","1","p","u","61427e20855e4025712fd964","Spanish"
"5147",420.63,2126.59,"spanish","pif","499504","blockNr","1","p","i","61427e20855e4025712fd964","Spanish"
"5148",792.37,1368.55,"spanish","faf","499504","blockNr","1","f","a","61427e20855e4025712fd964","Spanish"
"5149",707.91,1085.79,"spanish","fof","499504","blockNr","1","f","o","61427e20855e4025712fd964","Spanish"
"5150",637.57,1075.09,"spanish","pof","499504","blockNr","1","p","o","61427e20855e4025712fd964","Spanish"
"5151",402.6,2447.57,"spanish","pif","499504","blockNr","1","p","i","61427e20855e4025712fd964","Spanish"
"5152",561.41,1062.39,"spanish","pof","499504","blockNr","1","p","o","61427e20855e4025712fd964","Spanish"
"5153",793.04,1325.37,"spanish","paf","499504","blockNr","1","p","a","61427e20855e4025712fd964","Spanish"
"5154",735.18,1011.35,"spanish","fof","499504","blockNr","1","f","o","61427e20855e4025712fd964","Spanish"
"5155",833.83,1397.77,"spanish","paf","499504","blockNr","1","p","a","61427e20855e4025712fd964","Spanish"
"5156",474.17,671.29,"spanish","fuf","499504","blockNr","1","f","u","61427e20855e4025712fd964","Spanish"
"5157",431.3,1017.24,"english","foof","499504","blockNr","1","f","u","61427e20855e4025712fd964","Spanish"
"5158",657.67,1300.18,"english","fuff","499504","blockNr","1","f","schwa","61427e20855e4025712fd964","Spanish"
"5159",426.48,1109.82,"english","poof","499504","blockNr","1","p","u","61427e20855e4025712fd964","Spanish"
"5160",489.36,1012.32,"english","foof","499504","blockNr","1","f","u","61427e20855e4025712fd964","Spanish"
"5161",565.91,1163.56,"english","fuff","499504","blockNr","1","f","schwa","61427e20855e4025712fd964","Spanish"
"5162",788.24,1186.48,"english","puff","499504","blockNr","1","p","schwa","61427e20855e4025712fd964","Spanish"
"5163",342.08,2330.51,"english","feef","499504","blockNr","1","f","i","61427e20855e4025712fd964","Spanish"
"5164",356.87,2620.72,"english","peef","499504","blockNr","1","p","i","61427e20855e4025712fd964","Spanish"
"5165",737.56,1087.21,"english","poff","499504","blockNr","1","p","o","61427e20855e4025712fd964","Spanish"
"5166",348.46,995.14,"english","poof","499504","blockNr","1","p","u","61427e20855e4025712fd964","Spanish"
"5167",535.54,1458.91,"english","foof","499504","blockNr","1","f","u","61427e20855e4025712fd964","Spanish"
"5168",708.34,975.19,"english","foff","499504","blockNr","1","f","o","61427e20855e4025712fd964","Spanish"
"5169",763.28,970.45,"english","poff","499504","blockNr","1","p","o","61427e20855e4025712fd964","Spanish"
"5170",370.16,2414.23,"english","feef","499504","blockNr","1","f","i","61427e20855e4025712fd964","Spanish"
"5171",273.99,2030.94,"english","peef","499504","blockNr","1","p","i","61427e20855e4025712fd964","Spanish"
"5172",398.28,1041.01,"english","poof","499504","blockNr","1","p","u","61427e20855e4025712fd964","Spanish"
"5173",825.36,1288.6,"english","puff","499504","blockNr","1","p","schwa","61427e20855e4025712fd964","Spanish"
"5174",744.85,1073.06,"english","foff","499504","blockNr","1","f","o","61427e20855e4025712fd964","Spanish"
"5175",809.42,1163.36,"english","puff","499504","blockNr","1","p","schwa","61427e20855e4025712fd964","Spanish"
"5176",715.13,994.65,"english","foff","499504","blockNr","1","f","o","61427e20855e4025712fd964","Spanish"
"5177",533.19,1742.1,"english","peef","499504","blockNr","1","p","i","61427e20855e4025712fd964","Spanish"
"5178",474.62,1182.13,"english","fuff","499504","blockNr","1","f","schwa","61427e20855e4025712fd964","Spanish"
"5179",692.4,971.92,"english","poff","499504","blockNr","1","p","o","61427e20855e4025712fd964","Spanish"
"5180",664.44,2697.29,"english","feef","499504","blockNr","1","f","i","61427e20855e4025712fd964","Spanish"
"5181",635.54,1627.01,"french","faf","499507","blockNr","1","f","schwa","614a2f8df39b9ec154e1f640","Spanish"
"5182",670.36,1608.67,"french","paf","499507","blockNr","1","p","schwa","614a2f8df39b9ec154e1f640","Spanish"
"5183",745.33,1682.52,"french","paf","499507","blockNr","1","p","schwa","614a2f8df39b9ec154e1f640","Spanish"
"5184",702.1,1450.63,"french","pof","499507","blockNr","1","p","o","614a2f8df39b9ec154e1f640","Spanish"
"5185",595.3,2479.43,"french","pif","499507","blockNr","1","p","i","614a2f8df39b9ec154e1f640","Spanish"
"5186",657.35,1674.75,"french","paf","499507","blockNr","1","p","schwa","614a2f8df39b9ec154e1f640","Spanish"
"5187",514.09,1644.16,"french","faf","499507","blockNr","1","f","schwa","614a2f8df39b9ec154e1f640","Spanish"
"5188",446.79,2157.42,"french","pif","499507","blockNr","1","p","i","614a2f8df39b9ec154e1f640","Spanish"
"5189",403.38,1544.74,"french","fuf","499507","blockNr","1","f","u","614a2f8df39b9ec154e1f640","Spanish"
"5190",534.38,1128.29,"french","fof","499507","blockNr","1","f","o","614a2f8df39b9ec154e1f640","Spanish"
"5191",975.44,2506.83,"french","pif","499507","blockNr","1","p","i","614a2f8df39b9ec154e1f640","Spanish"
"5192",432.37,1884.43,"french","puf","499507","blockNr","1","p","u","614a2f8df39b9ec154e1f640","Spanish"
"5193",796.29,1377.93,"french","pof","499507","blockNr","1","p","o","614a2f8df39b9ec154e1f640","Spanish"
