"","X","participant","stim","word","language","stim_language","rating","phoneme","frame","language_num"
"844",844,"60fe4c46e72a8b28dc55d376","stim/f_schwa_f.wav","fought","eng","french",1.470370483,"schwa","fricative",1
"845",845,"60fe4c46e72a8b28dc55d376","stim/pof_f.wav","son","span","french",1.985185242,"o","bilabial",0
"846",846,"60fe4c46e72a8b28dc55d376","stim/peuf_f.wav","fool","eng","french",2.970370483,"y","bilabial",1
"847",847,"60fe4c46e72a8b28dc55d376","stim/pif_f.wav","feel","eng","french",2.970370483,"i","bilabial",1
"848",848,"60fe4c46e72a8b28dc55d376","stim/feuf_f.wav","fool","eng","french",2.970370483,"y","fricative",1
"849",849,"60fe4c46e72a8b28dc55d376","stim/p_schwa_f.wav","son","span","french",1.744444444,"schwa","bilabial",0
"850",850,"60fe4c46e72a8b28dc55d376","stim/fif_f.wav","fin","span","french",2.870370483,"i","fricative",0
"851",851,"60fe4c46e72a8b28dc55d376","stim/pif_f.wav","feel","eng","french",2.788888889,"i","bilabial",1
"852",852,"60fe4c46e72a8b28dc55d376","stim/pof_f.wav","son","span","french",2.211111111,"o","bilabial",0
"853",853,"60fe4c46e72a8b28dc55d376","stim/feuf_f.wav","fool","eng","french",2.481481595,"y","fricative",1
"854",854,"60fe4c46e72a8b28dc55d376","stim/peuf_f.wav","su","span","french",2.481481595,"y","bilabial",0
"855",855,"60fe4c46e72a8b28dc55d376","stim/f_schwa_f.wav","fun","eng","french",1.070370483,"schwa","fricative",1
"856",856,"60fe4c46e72a8b28dc55d376","stim/fof_f.wav","su","span","french",2.066666667,"o","fricative",0
"857",857,"60fe4c46e72a8b28dc55d376","stim/p_schwa_f.wav","fun","eng","french",1.011111111,"schwa","bilabial",1
"858",858,"60fe4c46e72a8b28dc55d376","stim/feuf_f.wav","su","span","french",2.018518575,"y","fricative",0
"859",859,"60fe4c46e72a8b28dc55d376","stim/fof_f.wav","son","span","french",1.048148261,"o","fricative",0
"860",860,"60fe4c46e72a8b28dc55d376","stim/f_schwa_f.wav","son","span","french",1.048148261,"schwa","fricative",0
"861",861,"60fe4c46e72a8b28dc55d376","stim/pif_f.wav","feel","eng","french",1.966666667,"i","bilabial",1
"862",862,"60fe4c46e72a8b28dc55d376","stim/peuf_f.wav","fool","eng","french",2.755555556,"y","bilabial",1
"863",863,"60fe4c46e72a8b28dc55d376","stim/fif_f.wav","fin","span","french",3.1,"i","fricative",0
"864",864,"60fe4c46e72a8b28dc55d376","stim/pof_f.wav","fun","eng","french",2,"o","bilabial",1
"865",865,"60fe4c46e72a8b28dc55d376","stim/pif_f.wav","feel","eng","french",3.085185411,"i","bilabial",1
"866",866,"60fe4c46e72a8b28dc55d376","stim/peuf_f.wav","fool","eng","french",3.085185411,"y","bilabial",1
"867",867,"60fe4c46e72a8b28dc55d376","stim/feuf_f.wav","fool","eng","french",3.018518745,"y","fricative",1
"868",868,"60fe4c46e72a8b28dc55d376","stim/p_schwa_f.wav","fun","eng","french",1.070370483,"schwa","bilabial",1
"869",869,"60fe4c46e72a8b28dc55d376","stim/fif_f.wav","feel","eng","french",3.359259372,"i","fricative",1
"870",870,"60fe4c46e72a8b28dc55d376","stim/fof_f.wav","fool","eng","french",1.292592706,"o","fricative",1
"871",871,"60fe4c46e72a8b28dc55d376","stim/pof_f.wav","fool","eng","french",1.266666667,"o","bilabial",1
"872",872,"60fe4c46e72a8b28dc55d376","stim/f_schwa_f.wav","fun","eng","french",1.048148261,"schwa","fricative",1
"873",873,"60fe4c46e72a8b28dc55d376","stim/p_schwa_f.wav","fun","eng","french",1.048148261,"schwa","bilabial",1
"874",874,"60fe4c46e72a8b28dc55d376","stim/f_schwa_f.wav","fun","eng","french",1.048148261,"schwa","fricative",1
"875",875,"60fe4c46e72a8b28dc55d376","stim/fof_f.wav","son","span","french",3.233333333,"o","fricative",0
"876",876,"60fe4c46e72a8b28dc55d376","stim/feuf_f.wav","fool","eng","french",3.022222222,"y","fricative",1
"877",877,"60fe4c46e72a8b28dc55d376","stim/pof_f.wav","fought","eng","french",2.170370483,"o","bilabial",1
"878",878,"60fe4c46e72a8b28dc55d376","stim/pif_f.wav","fin","span","french",3.162963189,"i","bilabial",0
"879",879,"60fe4c46e72a8b28dc55d376","stim/fif_f.wav","fin","span","french",3.188888889,"i","fricative",0
"880",880,"60fe4c46e72a8b28dc55d376","stim/peuf_f.wav","son","span","french",3.022222222,"y","bilabial",0
"881",881,"6105ac9411551a0880809277","stim/pif_f.wav","fin","span","french",3.018518519,"i","bilabial",0
"882",882,"6105ac9411551a0880809277","stim/fif_f.wav","fin","span","french",2.96666661,"i","fricative",0
"883",883,"6105ac9411551a0880809277","stim/pof_f.wav","su","span","french",2.985185129,"o","bilabial",0
"884",884,"6105ac9411551a0880809277","stim/p_schwa_f.wav","su","span","french",1,"schwa","bilabial",0
"885",885,"6105ac9411551a0880809277","stim/peuf_f.wav","su","span","french",1.96666661,"y","bilabial",0
"886",886,"6105ac9411551a0880809277","stim/feuf_f.wav","su","span","french",1.988889058,"y","fricative",0
"887",887,"6105ac9411551a0880809277","stim/f_schwa_f.wav","su","span","french",1.018518519,"schwa","fricative",0
"888",888,"6105ac9411551a0880809277","stim/fof_f.wav","su","span","french",1.003703788,"o","fricative",0
"889",889,"6105ac9411551a0880809277","stim/f_schwa_f.wav","su","span","french",1.011111083,"schwa","fricative",0
"890",890,"6105ac9411551a0880809277","stim/feuf_f.wav","su","span","french",2,"y","fricative",0
"891",891,"6105ac9411551a0880809277","stim/fof_f.wav","su","span","french",1.014814871,"o","fricative",0
"892",892,"6105ac9411551a0880809277","stim/pof_f.wav","su","span","french",1.007407436,"o","bilabial",0
"893",893,"6105ac9411551a0880809277","stim/pif_f.wav","fin","span","french",1.981481481,"i","bilabial",0
"894",894,"6105ac9411551a0880809277","stim/fif_f.wav","su","span","french",2.007407577,"i","fricative",0
"895",895,"6105ac9411551a0880809277","stim/peuf_f.wav","su","span","french",1.996296353,"y","bilabial",0
"896",896,"6105ac9411551a0880809277","stim/p_schwa_f.wav","su","span","french",1,"schwa","bilabial",0
"897",897,"6105ac9411551a0880809277","stim/peuf_f.wav","su","span","french",1.014814871,"y","bilabial",0
"898",898,"6105ac9411551a0880809277","stim/pif_f.wav","fin","span","french",1.992592706,"i","bilabial",0
"899",899,"6105ac9411551a0880809277","stim/f_schwa_f.wav","su","span","french",1.992592706,"schwa","fricative",0
"900",900,"6105ac9411551a0880809277","stim/fof_f.wav","fun","eng","french",1.029629601,"o","fricative",1
"901",901,"6105ac9411551a0880809277","stim/p_schwa_f.wav","fun","eng","french",1.992592706,"schwa","bilabial",1
"902",902,"6105ac9411551a0880809277","stim/feuf_f.wav","fool","eng","french",1.985185129,"y","fricative",1
"903",903,"6105ac9411551a0880809277","stim/pof_f.wav","fought","eng","french",1.011111083,"o","bilabial",1
"904",904,"6105ac9411551a0880809277","stim/fif_f.wav","feel","eng","french",2,"i","fricative",1
"905",905,"6105ac9411551a0880809277","stim/feuf_f.wav","su","span","french",1.996296353,"y","fricative",0
"906",906,"6105ac9411551a0880809277","stim/fof_f.wav","fought","eng","french",2.003703647,"o","fricative",1
"907",907,"6105ac9411551a0880809277","stim/p_schwa_f.wav","fun","eng","french",1.011111083,"schwa","bilabial",1
"908",908,"6105ac9411551a0880809277","stim/peuf_f.wav","fool","eng","french",2.022222166,"y","bilabial",1
"909",909,"6105ac9411551a0880809277","stim/pif_f.wav","fin","span","french",2.003703647,"i","bilabial",0
"910",910,"6105ac9411551a0880809277","stim/fif_f.wav","fin","span","french",2.03333339,"i","fricative",0
"911",911,"6105ac9411551a0880809277","stim/pof_f.wav","su","span","french",1.977777834,"o","bilabial",0
"912",912,"6105ac9411551a0880809277","stim/f_schwa_f.wav","fun","eng","french",1.992592706,"schwa","fricative",1
"913",913,"6105ac9411551a0880809277","stim/pif_f.wav","fin","span","french",2,"i","bilabial",0
"914",914,"6105ac9411551a0880809277","stim/peuf_f.wav","fool","eng","french",3.018518519,"y","bilabial",1
"915",915,"6105ac9411551a0880809277","stim/p_schwa_f.wav","fun","eng","french",1.037037037,"schwa","bilabial",1
"916",916,"6105ac9411551a0880809277","stim/f_schwa_f.wav","fun","eng","french",1.04814812,"schwa","fricative",1
"917",917,"6105ac9411551a0880809277","stim/fif_f.wav","feel","eng","french",2.011111224,"i","fricative",1
"918",918,"6105ac9411551a0880809277","stim/pof_f.wav","fun","eng","french",1.025925954,"o","bilabial",1
"919",919,"6105ac9411551a0880809277","stim/feuf_f.wav","fool","eng","french",2.014814871,"y","fricative",1
"920",920,"6105ac9411551a0880809277","stim/fof_f.wav","su","span","french",1.014814871,"o","fricative",0
"921",921,"61094c7cb8c79b6a734c2d0c","stim/fof_f.wav","fun","eng","french",3.974092311,"o","fricative",1
"922",922,"61094c7cb8c79b6a734c2d0c","stim/pof_f.wav","fun","eng","french",4.025865904,"o","bilabial",1
"923",923,"61094c7cb8c79b6a734c2d0c","stim/feuf_f.wav","su","span","french",4.01846996,"y","fricative",0
"924",924,"61094c7cb8c79b6a734c2d0c","stim/fif_f.wav","fin","span","french",3.985186723,"i","fricative",0
"925",925,"61094c7cb8c79b6a734c2d0c","stim/pif_f.wav","fin","span","french",3.992583163,"i","bilabial",0
"926",926,"61094c7cb8c79b6a734c2d0c","stim/peuf_f.wav","su","span","french",3.988885192,"y","bilabial",0
"927",927,"61094c7cb8c79b6a734c2d0c","stim/p_schwa_f.wav","fun","eng","french",4.029564372,"schwa","bilabial",1
"928",928,"61094c7cb8c79b6a734c2d0c","stim/f_schwa_f.wav","fun","eng","french",4.014771491,"schwa","fricative",1
"929",929,"61094c7cb8c79b6a734c2d0c","stim/pif_f.wav","fin","span","french",3.988885192,"i","bilabial",0
"930",930,"61094c7cb8c79b6a734c2d0c","stim/pof_f.wav","son","span","french",3.996281135,"o","bilabial",0
"931",931,"61094c7cb8c79b6a734c2d0c","stim/fof_f.wav","son","span","french",4.014771491,"o","fricative",0
"932",932,"61094c7cb8c79b6a734c2d0c","stim/f_schwa_f.wav","son","span","french",2.990396035,"schwa","fricative",0
"933",933,"61094c7cb8c79b6a734c2d0c","stim/fif_f.wav","fin","span","french",3.977790779,"i","fricative",0
"934",934,"61094c7cb8c79b6a734c2d0c","stim/feuf_f.wav","su","span","french",4.014771491,"y","fricative",0
"935",935,"61094c7cb8c79b6a734c2d0c","stim/p_schwa_f.wav","fun","eng","french",4.014771491,"schwa","bilabial",1
"936",936,"61094c7cb8c79b6a734c2d0c","stim/peuf_f.wav","su","span","french",4.025865904,"y","bilabial",0
"937",937,"61094c7cb8c79b6a734c2d0c","stim/pof_f.wav","son","span","french",3.999978611,"o","bilabial",0
"938",938,"61094c7cb8c79b6a734c2d0c","stim/pif_f.wav","fin","span","french",3.992583163,"i","bilabial",0
"939",939,"61094c7cb8c79b6a734c2d0c","stim/fof_f.wav","fun","eng","french",4.022167932,"o","fricative",1
"940",940,"61094c7cb8c79b6a734c2d0c","stim/p_schwa_f.wav","fun","eng","french",4.007375548,"schwa","bilabial",1
"941",941,"61094c7cb8c79b6a734c2d0c","stim/fif_f.wav","fin","span","french",4.029564372,"i","fricative",0
"942",942,"61094c7cb8c79b6a734c2d0c","stim/f_schwa_f.wav","fun","eng","french",3.999978611,"schwa","fricative",1
"943",943,"61094c7cb8c79b6a734c2d0c","stim/feuf_f.wav","su","span","french",4.022167932,"y","fricative",0
"944",944,"61094c7cb8c79b6a734c2d0c","stim/peuf_f.wav","su","span","french",4.011073519,"y","bilabial",0
"945",945,"61094c7cb8c79b6a734c2d0c","stim/feuf_f.wav","su","span","french",4.003677576,"y","fricative",0
"946",946,"61094c7cb8c79b6a734c2d0c","stim/pof_f.wav","son","span","french",3.977790779,"o","bilabial",0
"947",947,"61094c7cb8c79b6a734c2d0c","stim/pif_f.wav","fin","span","french",4.003677576,"i","bilabial",0
"948",948,"61094c7cb8c79b6a734c2d0c","stim/p_schwa_f.wav","son","span","french",4.01846996,"schwa","bilabial",0
"949",949,"61094c7cb8c79b6a734c2d0c","stim/peuf_f.wav","su","span","french",4.003677576,"y","bilabial",0
"950",950,"61094c7cb8c79b6a734c2d0c","stim/f_schwa_f.wav","son","span","french",4.025865904,"schwa","fricative",0
"951",951,"61094c7cb8c79b6a734c2d0c","stim/fif_f.wav","fin","span","french",3.970394339,"i","fricative",0
"952",952,"61094c7cb8c79b6a734c2d0c","stim/fof_f.wav","son","span","french",4.025865904,"o","fricative",0
"953",953,"61094c7cb8c79b6a734c2d0c","stim/fof_f.wav","son","span","french",3.999978611,"o","fricative",0
"954",954,"61094c7cb8c79b6a734c2d0c","stim/p_schwa_f.wav","son","span","french",3.985186723,"schwa","bilabial",0
"955",955,"61094c7cb8c79b6a734c2d0c","stim/pof_f.wav","son","span","french",3.985186723,"o","bilabial",0
"956",956,"61094c7cb8c79b6a734c2d0c","stim/feuf_f.wav","su","span","french",3.992583163,"y","fricative",0
"957",957,"61094c7cb8c79b6a734c2d0c","stim/fif_f.wav","fin","span","french",4.029564372,"i","fricative",0
"958",958,"61094c7cb8c79b6a734c2d0c","stim/f_schwa_f.wav","son","span","french",3.977790779,"schwa","fricative",0
"959",959,"61094c7cb8c79b6a734c2d0c","stim/pif_f.wav","fin","span","french",4.003677576,"i","bilabial",0
"960",960,"61094c7cb8c79b6a734c2d0c","stim/peuf_f.wav","son","span","french",3.996281135,"y","bilabial",0
"961",961,"6109ab59c73e95d7a1f004a5","stim/peuf_f.wav","su","span","french",4.017722801,"y","bilabial",0
"962",962,"6109ab59c73e95d7a1f004a5","stim/pof_f.wav","fun","eng","french",4.017722801,"o","bilabial",1
"963",963,"6109ab59c73e95d7a1f004a5","stim/pif_f.wav","fin","span","french",4.017722801,"i","bilabial",0
"964",964,"6109ab59c73e95d7a1f004a5","stim/feuf_f.wav","fool","eng","french",4.016869213,"y","fricative",1
"965",965,"6109ab59c73e95d7a1f004a5","stim/fof_f.wav","fun","eng","french",4.024782986,"o","fricative",1
"966",966,"6109ab59c73e95d7a1f004a5","stim/p_schwa_f.wav","fought","eng","french",1,"schwa","bilabial",1
"967",967,"6109ab59c73e95d7a1f004a5","stim/f_schwa_f.wav","fun","eng","french",2.992838542,"schwa","fricative",1
"968",968,"6109ab59c73e95d7a1f004a5","stim/fif_f.wav","feel","eng","french",3.012109375,"i","fricative",1
"969",969,"6109ab59c73e95d7a1f004a5","stim/f_schwa_f.wav","fun","eng","french",3.005092593,"schwa","fricative",1
"970",970,"6109ab59c73e95d7a1f004a5","stim/pif_f.wav","fin","span","french",5,"i","bilabial",0
"971",971,"6109ab59c73e95d7a1f004a5","stim/fof_f.wav","fun","eng","french",3.008145255,"o","fricative",1
"972",972,"6109ab59c73e95d7a1f004a5","stim/peuf_f.wav","su","span","french",3.008145255,"y","bilabial",0
"973",973,"6109ab59c73e95d7a1f004a5","stim/feuf_f.wav","fool","eng","french",3.008145255,"y","fricative",1
"974",974,"6109ab59c73e95d7a1f004a5","stim/pof_f.wav","fun","eng","french",1.98671875,"o","bilabial",1
"975",975,"6109ab59c73e95d7a1f004a5","stim/fif_f.wav","fin","span","french",3.989293981,"i","fricative",0
"976",976,"6109ab59c73e95d7a1f004a5","stim/p_schwa_f.wav","fun","eng","french",1.00390625,"schwa","bilabial",1
"977",977,"6109ab59c73e95d7a1f004a5","stim/pif_f.wav","feel","eng","french",4.032233796,"i","bilabial",1
"978",978,"6109ab59c73e95d7a1f004a5","stim/peuf_f.wav","fool","eng","french",3.98521412,"y","bilabial",1
"979",979,"6109ab59c73e95d7a1f004a5","stim/p_schwa_f.wav","son","span","french",1.006467014,"schwa","bilabial",0
"980",980,"6109ab59c73e95d7a1f004a5","stim/fof_f.wav","fought","eng","french",2.003110532,"o","fricative",1
"981",981,"6109ab59c73e95d7a1f004a5","stim/f_schwa_f.wav","fun","eng","french",1.985850694,"schwa","fricative",1
"982",982,"6109ab59c73e95d7a1f004a5","stim/feuf_f.wav","su","span","french",4.00036169,"y","fricative",0
"983",983,"6109ab59c73e95d7a1f004a5","stim/fif_f.wav","fin","span","french",4.984389468,"i","fricative",0
"984",984,"6109ab59c73e95d7a1f004a5","stim/pof_f.wav","fun","eng","french",2.003573495,"o","bilabial",1
"985",985,"6109ab59c73e95d7a1f004a5","stim/fof_f.wav","fun","eng","french",2.008969907,"o","fricative",1
"986",986,"6109ab59c73e95d7a1f004a5","stim/pif_f.wav","feel","eng","french",4.019227431,"i","bilabial",1
"987",987,"6109ab59c73e95d7a1f004a5","stim/feuf_f.wav","su","span","french",4.019227431,"y","fricative",0
"988",988,"6109ab59c73e95d7a1f004a5","stim/f_schwa_f.wav","fought","eng","french",1.002416088,"schwa","fricative",1
"989",989,"6109ab59c73e95d7a1f004a5","stim/p_schwa_f.wav","son","span","french",1,"schwa","bilabial",0
"990",990,"6109ab59c73e95d7a1f004a5","stim/fif_f.wav","feel","eng","french",5,"i","fricative",1
"991",991,"6109ab59c73e95d7a1f004a5","stim/peuf_f.wav","fool","eng","french",2.988512731,"y","bilabial",1
"992",992,"6109ab59c73e95d7a1f004a5","stim/pof_f.wav","fought","eng","french",3.985011574,"o","bilabial",1
"993",993,"6109ab59c73e95d7a1f004a5","stim/fif_f.wav","fin","span","french",5,"i","fricative",0
"994",994,"6109ab59c73e95d7a1f004a5","stim/feuf_f.wav","su","span","french",3.99603588,"y","fricative",0
"995",995,"6109ab59c73e95d7a1f004a5","stim/pof_f.wav","son","span","french",2.991608796,"o","bilabial",0
"996",996,"6109ab59c73e95d7a1f004a5","stim/fof_f.wav","fun","eng","french",3.008420139,"o","fricative",1
"997",997,"6109ab59c73e95d7a1f004a5","stim/pif_f.wav","feel","eng","french",4.024594907,"i","bilabial",1
"998",998,"6109ab59c73e95d7a1f004a5","stim/f_schwa_f.wav","son","span","french",1.992404514,"schwa","fricative",0
"999",999,"6109ab59c73e95d7a1f004a5","stim/p_schwa_f.wav","su","span","french",2.967288773,"schwa","bilabial",0
"1000",1000,"6109ab59c73e95d7a1f004a5","stim/peuf_f.wav","fool","eng","french",1.998408565,"y","bilabial",1
"1001",1001,"6124d122d91be3f612508804","stim/pif_f.wav","fin","span","french",3.385416667,"i","bilabial",0
"1002",1002,"6124d122d91be3f612508804","stim/fof_f.wav","fought","eng","french",3.817708333,"o","fricative",1
"1003",1003,"6124d122d91be3f612508804","stim/fif_f.wav","feel","eng","french",3.796875,"i","fricative",1
"1004",1004,"6124d122d91be3f612508804","stim/peuf_f.wav","fin","span","french",2.604166667,"y","bilabial",0
"1005",1005,"6124d122d91be3f612508804","stim/pof_f.wav","fool","eng","french",2.90625,"o","bilabial",1
"1006",1006,"6124d122d91be3f612508804","stim/f_schwa_f.wav","fun","eng","french",2.921875,"schwa","fricative",1
"1007",1007,"6124d122d91be3f612508804","stim/feuf_f.wav","su","span","french",4.041666667,"y","fricative",0
"1008",1008,"6124d122d91be3f612508804","stim/p_schwa_f.wav","fun","eng","french",2.890625,"schwa","bilabial",1
"1009",1009,"6124d122d91be3f612508804","stim/pif_f.wav","fin","span","french",3.505208333,"i","bilabial",0
"1010",1010,"6124d122d91be3f612508804","stim/fof_f.wav","fought","eng","french",3.552083333,"o","fricative",1
"1011",1011,"6124d122d91be3f612508804","stim/fif_f.wav","feel","eng","french",3.619791667,"i","fricative",1
"1012",1012,"6124d122d91be3f612508804","stim/f_schwa_f.wav","fin","span","french",2.197916667,"schwa","fricative",0
"1013",1013,"6124d122d91be3f612508804","stim/p_schwa_f.wav","fought","eng","french",2.463541667,"schwa","bilabial",1
"1014",1014,"6124d122d91be3f612508804","stim/peuf_f.wav","su","span","french",2.708333333,"y","bilabial",0
"1015",1015,"6124d122d91be3f612508804","stim/pof_f.wav","fool","eng","french",2.65625,"o","bilabial",1
"1016",1016,"6124d122d91be3f612508804","stim/feuf_f.wav","su","span","french",3.229166667,"y","fricative",0
"1017",1017,"6124d122d91be3f612508804","stim/pif_f.wav","fin","span","french",3.729166667,"i","bilabial",0
"1018",1018,"6124d122d91be3f612508804","stim/peuf_f.wav","su","span","french",2.614583333,"y","bilabial",0
"1019",1019,"6124d122d91be3f612508804","stim/feuf_f.wav","fought","eng","french",2.859375,"y","fricative",1
"1020",1020,"6124d122d91be3f612508804","stim/f_schwa_f.wav","fought","eng","french",2.901041667,"schwa","fricative",1
