"","check.keys","choice","language_chosen","rating","stim","participant","frame","stim_language","phoneme","L1","language_choice_num","choice_num"
"213",NA,"fun","eng","1.989670139","stim/p_schwa_f.wav","5f989fa02b5a611b2df1a305","bilabial","french","schwa","English_mono",1,3
"214",NA,"feel","eng","1.981481481","stim/pif_f.wav","5f989fa02b5a611b2df1a305","bilabial","french","i","English_mono",1,7
"215",NA,"fought","eng","2.030772569","stim/feuf_f.wav","5f989fa02b5a611b2df1a305","fricative","french","y","English_mono",1,4
"216",NA,"fool","eng","2.008709491","stim/pof_f.wav","5f989fa02b5a611b2df1a305","bilabial","french","o","English_mono",1,2
"217",NA,"fought","eng","3.033333333","stim/p_schwa_f.wav","5fe18e1c8929f0c2a41e43d8","bilabial","french","schwa","English_mono",1,4
"218",NA,"fool","eng","4.037037037","stim/feuf_f.wav","5fe18e1c8929f0c2a41e43d8","fricative","french","y","English_mono",1,2
"219",NA,"fought","eng","2.966666667","stim/fof_f.wav","5fe18e1c8929f0c2a41e43d8","fricative","french","o","English_mono",1,4
"220",NA,"fun","eng","3.033333333","stim/pif_f.wav","5fe18e1c8929f0c2a41e43d8","bilabial","french","i","English_mono",1,3
"221",NA,"fool","eng","3.985185185","stim/peuf_f.wav","5fe18e1c8929f0c2a41e43d8","bilabial","french","y","English_mono",1,2
"222",NA,"fun","eng","3.074074074","stim/f_schwa_f.wav","5fe18e1c8929f0c2a41e43d8","fricative","french","schwa","English_mono",1,3
"223",NA,"feel","eng","4.022222222","stim/fif_f.wav","5fe18e1c8929f0c2a41e43d8","fricative","french","i","English_mono",1,7
"224",NA,"fun","eng","3","stim/pof_f.wav","5fe18e1c8929f0c2a41e43d8","bilabial","french","o","English_mono",1,3
"225",NA,"feel","eng","3.0625","stim/fif_f.wav","5ff40482197628a732bdf46a","fricative","french","i","English_mono",1,7
"226",NA,"fun","eng","1.026041667","stim/p_schwa_f.wav","5ff40482197628a732bdf46a","bilabial","french","schwa","English_mono",1,3
"227",NA,"fool","eng","3.088541667","stim/feuf_f.wav","5ff40482197628a732bdf46a","fricative","french","y","English_mono",1,2
"228",NA,"fun","eng","1.088541667","stim/f_schwa_f.wav","5ff40482197628a732bdf46a","fricative","french","schwa","English_mono",1,3
"229",NA,"fun","eng","4.088541667","stim/fof_f.wav","5ff40482197628a732bdf46a","fricative","french","o","English_mono",1,3
"230",NA,"fun","eng","4.020833333","stim/pof_f.wav","5ff40482197628a732bdf46a","bilabial","french","o","English_mono",1,3
"231",NA,"fool","eng","4.020833333","stim/peuf_f.wav","5ff40482197628a732bdf46a","bilabial","french","y","English_mono",1,2
"232",NA,"feel","eng","3.020833333","stim/pif_f.wav","5ff40482197628a732bdf46a","bilabial","french","i","English_mono",1,7
"233",NA,"fought","eng","1.248148176","stim/f_schwa_f.wav","603032b2b88b07e8aceb10c4","fricative","french","schwa","English_mono",1,4
"234",NA,"feel","eng","3.070370427","stim/fif_f.wav","603032b2b88b07e8aceb10c4","fricative","french","i","English_mono",1,7
"235",NA,"fool","eng","3.037037037","stim/peuf_f.wav","603032b2b88b07e8aceb10c4","bilabial","french","y","English_mono",1,2
"236",NA,"feel","eng","2.977777834","stim/pif_f.wav","603032b2b88b07e8aceb10c4","bilabial","french","i","English_mono",1,7
"237",NA,"fool","eng","3.974074187","stim/feuf_f.wav","603032b2b88b07e8aceb10c4","fricative","french","y","English_mono",1,2
"238",NA,"fought","eng","1.022222307","stim/p_schwa_f.wav","603032b2b88b07e8aceb10c4","bilabial","french","schwa","English_mono",1,4
"239",NA,"fought","eng","3.018518519","stim/fof_f.wav","603032b2b88b07e8aceb10c4","fricative","french","o","English_mono",1,4
"240",NA,"fun","eng","2.007407577","stim/pof_f.wav","603032b2b88b07e8aceb10c4","bilabial","french","o","English_mono",1,3
"241",NA,"feel","eng","3.684824219","stim/pif_f.wav","603652c94560a2c97b99a5c5","bilabial","french","i","English_mono",1,7
"242",NA,"feel","eng","3.935195312","stim/fif_f.wav","603652c94560a2c97b99a5c5","fricative","french","i","English_mono",1,7
"243",NA,"fun","eng","3.973964844","stim/pof_f.wav","603652c94560a2c97b99a5c5","bilabial","french","o","English_mono",1,3
"244",NA,"fought","eng","3.645859375","stim/f_schwa_f.wav","603652c94560a2c97b99a5c5","fricative","french","schwa","English_mono",1,4
"245",NA,"fought","eng","3.994785156","stim/peuf_f.wav","603652c94560a2c97b99a5c5","bilabial","french","y","English_mono",1,4
"246",NA,"fought","eng","3.957128906","stim/feuf_f.wav","603652c94560a2c97b99a5c5","fricative","french","y","English_mono",1,4
"247",NA,"fun","eng","4.037285156","stim/fof_f.wav","603652c94560a2c97b99a5c5","fricative","french","o","English_mono",1,3
"248",NA,"fought","eng","3.063535156","stim/p_schwa_f.wav","603652c94560a2c97b99a5c5","bilabial","french","schwa","English_mono",1,4
"249",NA,"feel","eng","1.984375","stim/peuf_f.wav","603fa7d057d382087d66d1c2","bilabial","french","y","English_mono",1,7
"250",NA,"feel","eng","1.989583333","stim/pif_f.wav","603fa7d057d382087d66d1c2","bilabial","french","i","English_mono",1,7
"251",NA,"feel","eng","2.989583333","stim/p_schwa_f.wav","603fa7d057d382087d66d1c2","bilabial","french","schwa","English_mono",1,7
"252",NA,"fool","eng","2.989583333","stim/feuf_f.wav","603fa7d057d382087d66d1c2","fricative","french","y","English_mono",1,2
"253",NA,"fun","eng","2.979166667","stim/fof_f.wav","603fa7d057d382087d66d1c2","fricative","french","o","English_mono",1,3
"254",NA,"fun","eng","2.979166667","stim/pof_f.wav","603fa7d057d382087d66d1c2","bilabial","french","o","English_mono",1,3
"255",NA,"feel","eng","2.979166667","stim/fif_f.wav","603fa7d057d382087d66d1c2","fricative","french","i","English_mono",1,7
"256",NA,"feel","eng","2.010416667","stim/f_schwa_f.wav","603fa7d057d382087d66d1c2","fricative","french","schwa","English_mono",1,7
"257",NA,"fought","eng","3.965089318","stim/peuf_f.wav","60721a45b75cb8f4b00abd05","bilabial","french","y","English_mono",1,4
"258",NA,"fool","eng","4.094693521","stim/f_schwa_f.wav","60721a45b75cb8f4b00abd05","fricative","french","schwa","English_mono",1,2
"259",NA,"fought","eng","4.098396614","stim/pof_f.wav","60721a45b75cb8f4b00abd05","bilabial","french","o","English_mono",1,4
"260",NA,"feel","eng","4.194673994","stim/pif_f.wav","60721a45b75cb8f4b00abd05","bilabial","french","i","English_mono",1,7
"261",NA,"fought","eng","4.139129117","stim/p_schwa_f.wav","60721a45b75cb8f4b00abd05","bilabial","french","schwa","English_mono",1,4
"262",NA,"fool","eng","4.105802293","stim/feuf_f.wav","60721a45b75cb8f4b00abd05","fricative","french","y","English_mono",1,2
"263",NA,"fool","eng","1.028625696","stim/fif_f.wav","60721a45b75cb8f4b00abd05","fricative","french","i","English_mono",1,2
"264",NA,"fun","eng","2.865303865","stim/fof_f.wav","60721a45b75cb8f4b00abd05","fricative","french","o","English_mono",1,3
"265",NA,"fool","eng","3.965759547","stim/feuf_f.wav","607dd7414afd1bb8bce441d9","fricative","french","y","English_mono",1,2
"266",NA,"fun","eng","4.990239393","stim/fof_f.wav","607dd7414afd1bb8bce441d9","fricative","french","o","English_mono",1,3
"267",NA,"feel","eng","3.011244244","stim/fif_f.wav","607dd7414afd1bb8bce441d9","fricative","french","i","English_mono",1,7
"268",NA,"fool","eng","3.99324574","stim/peuf_f.wav","607dd7414afd1bb8bce441d9","bilabial","french","y","English_mono",1,2
"269",NA,"fun","eng","4.9627532","stim/pof_f.wav","607dd7414afd1bb8bce441d9","bilabial","french","o","English_mono",1,3
"270",NA,"fun","eng","3.188654066","stim/f_schwa_f.wav","607dd7414afd1bb8bce441d9","fricative","french","schwa","English_mono",1,3
"271",NA,"feel","eng","3.53098036","stim/pif_f.wav","607dd7414afd1bb8bce441d9","bilabial","french","i","English_mono",1,7
"272",NA,"fun","eng","4.023230511","stim/p_schwa_f.wav","607dd7414afd1bb8bce441d9","bilabial","french","schwa","English_mono",1,3
"273",NA,"fun","eng","1.005570613","stim/p_schwa_f.wav","608f2aa883599160c8b87a79","bilabial","french","schwa","English_mono",1,3
"274",NA,"feel","eng","3.988647985","stim/fif_f.wav","608f2aa883599160c8b87a79","fricative","french","i","English_mono",1,7
"275",NA,"fought","eng","3.004700998","stim/f_schwa_f.wav","608f2aa883599160c8b87a79","fricative","french","schwa","English_mono",1,4
"276",NA,"fool","eng","3.009907067","stim/pof_f.wav","608f2aa883599160c8b87a79","bilabial","french","o","English_mono",1,2
"277",NA,"feel","eng","2.036372218","stim/peuf_f.wav","608f2aa883599160c8b87a79","bilabial","french","y","English_mono",1,7
"278",NA,"fool","eng","2.005135806","stim/feuf_f.wav","608f2aa883599160c8b87a79","fricative","french","y","English_mono",1,2
"279",NA,"fought","eng","3.004700998","stim/fof_f.wav","608f2aa883599160c8b87a79","fricative","french","o","English_mono",1,4
"280",NA,"fun","eng","1.005570613","stim/pif_f.wav","608f2aa883599160c8b87a79","bilabial","french","i","English_mono",1,3
"281",NA,"fun","eng","3.049969973","stim/p_schwa_f.wav","60b7a77ccd6f5c19f13e83e6","bilabial","french","schwa","English_mono",1,3
"282",NA,"fool","eng","3.781885587","stim/peuf_f.wav","60b7a77ccd6f5c19f13e83e6","bilabial","french","y","English_mono",1,2
"283",NA,"fun","eng","3.962659925","stim/fof_f.wav","60b7a77ccd6f5c19f13e83e6","fricative","french","o","English_mono",1,3
"284",NA,"fool","eng","3.971478186","stim/feuf_f.wav","60b7a77ccd6f5c19f13e83e6","fricative","french","y","English_mono",1,2
"285",NA,"feel","eng","3.993523837","stim/fif_f.wav","60b7a77ccd6f5c19f13e83e6","fricative","french","i","English_mono",1,7
"286",NA,"feel","eng","3.931796014","stim/pif_f.wav","60b7a77ccd6f5c19f13e83e6","bilabial","french","i","English_mono",1,7
"287",NA,"fun","eng","2.935332588","stim/pof_f.wav","60b7a77ccd6f5c19f13e83e6","bilabial","french","o","English_mono",1,3
"288",NA,"feel","eng","2.027051767","stim/f_schwa_f.wav","60b7a77ccd6f5c19f13e83e6","fricative","french","schwa","English_mono",1,7
"289",NA,"feel","eng","3.878576914","stim/fif_f.wav","60bfb50999d9850696565dee","fricative","french","i","English_mono",1,7
"290",NA,"fun","eng","3.101434072","stim/f_schwa_f.wav","60bfb50999d9850696565dee","fricative","french","schwa","English_mono",1,3
"291",NA,"fool","eng","3.028764407","stim/feuf_f.wav","60bfb50999d9850696565dee","fricative","french","y","English_mono",1,2
"292",NA,"fought","eng","2.994686127","stim/fof_f.wav","60bfb50999d9850696565dee","fricative","french","o","English_mono",1,4
"293",NA,"fool","eng","3.523701032","stim/peuf_f.wav","60bfb50999d9850696565dee","bilabial","french","y","English_mono",1,2
"294",NA,"feel","eng","3.366375923","stim/pif_f.wav","60bfb50999d9850696565dee","bilabial","french","i","English_mono",1,7
"295",NA,"fun","eng","3.396698634","stim/p_schwa_f.wav","60bfb50999d9850696565dee","bilabial","french","schwa","English_mono",1,3
"296",NA,"fun","eng","3.374703089","stim/pof_f.wav","60bfb50999d9850696565dee","bilabial","french","o","English_mono",1,3
"297",NA,"feel","eng","2.950300643","stim/pif_f.wav","60dfd857e293a99dd577f4c8","bilabial","french","i","English_mono",1,7
"298",NA,"fool","eng","2.889443796","stim/peuf_f.wav","60dfd857e293a99dd577f4c8","bilabial","french","y","English_mono",1,2
"299",NA,"fool","eng","1.948193096","stim/feuf_f.wav","60dfd857e293a99dd577f4c8","fricative","french","y","English_mono",1,2
"300",NA,"fun","eng","1.860965112","stim/pof_f.wav","60dfd857e293a99dd577f4c8","bilabial","french","o","English_mono",1,3
"301",NA,"feel","eng","1.262540891","stim/p_schwa_f.wav","60dfd857e293a99dd577f4c8","bilabial","french","schwa","English_mono",1,7
"302",NA,"feel","eng","1.940078712","stim/f_schwa_f.wav","60dfd857e293a99dd577f4c8","fricative","french","schwa","English_mono",1,7
"303",NA,"feel","eng","3.997036833","stim/fif_f.wav","60dfd857e293a99dd577f4c8","fricative","french","i","English_mono",1,7
"304",NA,"fun","eng","2.856987011","stim/fof_f.wav","60dfd857e293a99dd577f4c8","fricative","french","o","English_mono",1,3
"305",NA,"feel","eng","3.028955078","stim/f_schwa_f.wav","60e438e9739e21abb082dd74","fricative","french","schwa","English_mono",1,7
"306",NA,"fought","eng","3.028955078","stim/pof_f.wav","60e438e9739e21abb082dd74","bilabial","french","o","English_mono",1,4
"307",NA,"fought","eng","3.028955078","stim/fof_f.wav","60e438e9739e21abb082dd74","fricative","french","o","English_mono",1,4
"308",NA,"feel","eng","2.035961914","stim/pif_f.wav","60e438e9739e21abb082dd74","bilabial","french","i","English_mono",1,7
"309",NA,"feel","eng","2.046923828","stim/fif_f.wav","60e438e9739e21abb082dd74","fricative","french","i","English_mono",1,7
"310",NA,"fought","eng","2.060327148","stim/feuf_f.wav","60e438e9739e21abb082dd74","fricative","french","y","English_mono",1,4
"311",NA,"fun","eng","1.042993164","stim/p_schwa_f.wav","60e438e9739e21abb082dd74","bilabial","french","schwa","English_mono",1,3
"312",NA,"fool","eng","4.077929688","stim/peuf_f.wav","60e438e9739e21abb082dd74","bilabial","french","y","English_mono",1,2
"313",NA,"feel","eng","3.029629856","stim/pif_f.wav","60ebbdd7a4f2acdb9a9769e5","bilabial","french","i","English_mono",1,7
"314",NA,"fool","eng","3","stim/peuf_f.wav","60ebbdd7a4f2acdb9a9769e5","bilabial","french","y","English_mono",1,2
"315",NA,"fool","eng","4.9740743","stim/feuf_f.wav","60ebbdd7a4f2acdb9a9769e5","fricative","french","y","English_mono",1,2
"316",NA,"fun","eng","3","stim/p_schwa_f.wav","60ebbdd7a4f2acdb9a9769e5","bilabial","french","schwa","English_mono",1,3
"317",NA,"fun","eng","4.981481595","stim/fof_f.wav","60ebbdd7a4f2acdb9a9769e5","fricative","french","o","English_mono",1,3
"318",NA,"fun","eng","4.011111111","stim/pof_f.wav","60ebbdd7a4f2acdb9a9769e5","bilabial","french","o","English_mono",1,3
"319",NA,"feel","eng","4.018518745","stim/fif_f.wav","60ebbdd7a4f2acdb9a9769e5","fricative","french","i","English_mono",1,7
"320",NA,"fought","eng","1.992592706","stim/f_schwa_f.wav","60ebbdd7a4f2acdb9a9769e5","fricative","french","schwa","English_mono",1,4
"321",NA,"fought","eng","1.675926039","stim/peuf_f.wav","60ebd106ca635af4d76098cd","bilabial","french","y","English_mono",1,4
"322",NA,"fought","eng","1.705555556","stim/pof_f.wav","60ebd106ca635af4d76098cd","bilabial","french","o","English_mono",1,4
"323",NA,"fought","eng","2.112963019","stim/fof_f.wav","60ebd106ca635af4d76098cd","fricative","french","o","English_mono",1,4
"324",NA,"fought","eng","1.942592706","stim/feuf_f.wav","60ebd106ca635af4d76098cd","fricative","french","y","English_mono",1,4
"325",NA,"fought","eng","1.629629686","stim/pif_f.wav","60ebd106ca635af4d76098cd","bilabial","french","i","English_mono",1,4
"326",NA,"fought","eng","1.968518575","stim/p_schwa_f.wav","60ebd106ca635af4d76098cd","bilabial","french","schwa","English_mono",1,4
"327",NA,"fought","eng","1.920370483","stim/f_schwa_f.wav","60ebd106ca635af4d76098cd","fricative","french","schwa","English_mono",1,4
"328",NA,"fought","eng","1.488888889","stim/fif_f.wav","60ebd106ca635af4d76098cd","fricative","french","i","English_mono",1,4
"329",NA,"fun","eng","1.106076079","stim/feuf_f.wav","60fcf739dac98b7590a790dd","fricative","french","y","English_mono",1,3
"330",NA,"feel","eng","1.798298224","stim/pif_f.wav","60fcf739dac98b7590a790dd","bilabial","french","i","English_mono",1,7
"331",NA,"fought","eng","1.39375651","stim/f_schwa_f.wav","60fcf739dac98b7590a790dd","fricative","french","schwa","English_mono",1,4
"332",NA,"fought","eng","1.391851749","stim/peuf_f.wav","60fcf739dac98b7590a790dd","bilabial","french","y","English_mono",1,4
"333",NA,"fun","eng","1.304314197","stim/fof_f.wav","60fcf739dac98b7590a790dd","fricative","french","o","English_mono",1,3
"334",NA,"fun","eng","3.392054734","stim/pof_f.wav","60fcf739dac98b7590a790dd","bilabial","french","o","English_mono",1,3
"335",NA,"feel","eng","2.550110677","stim/fif_f.wav","60fcf739dac98b7590a790dd","fricative","french","i","English_mono",1,7
"336",NA,"fought","eng","2.488663737","stim/p_schwa_f.wav","60fcf739dac98b7590a790dd","bilabial","french","schwa","English_mono",1,4
"337",NA,"fun","eng","3.033333333","stim/f_schwa_f.wav","60fe12001b0318f854a7ffe4","fricative","french","schwa","English_mono",1,3
"338",NA,"fool","eng","4.013333384","stim/feuf_f.wav","60fe12001b0318f854a7ffe4","fricative","french","y","English_mono",1,2
"339",NA,"fought","eng","3.013333384","stim/fof_f.wav","60fe12001b0318f854a7ffe4","fricative","french","o","English_mono",1,4
"340",NA,"fought","eng","2.026666768","stim/pof_f.wav","60fe12001b0318f854a7ffe4","bilabial","french","o","English_mono",1,4
"341",NA,"feel","eng","3.896666718","stim/fif_f.wav","60fe12001b0318f854a7ffe4","fricative","french","i","English_mono",1,7
"342",NA,"feel","eng","1.030000051","stim/pif_f.wav","60fe12001b0318f854a7ffe4","bilabial","french","i","English_mono",1,7
"343",NA,"fought","eng","2","stim/peuf_f.wav","60fe12001b0318f854a7ffe4","bilabial","french","y","English_mono",1,4
"344",NA,"fool","eng","3.013333384","stim/p_schwa_f.wav","60fe12001b0318f854a7ffe4","bilabial","french","schwa","English_mono",1,2
"345",NA,"fought","eng","2.988888889","stim/pif_f.wav","60fed4a51b41974258558dbe","bilabial","french","i","English_mono",1,4
"346",NA,"fun","eng","3.03703715","stim/f_schwa_f.wav","60fed4a51b41974258558dbe","fricative","french","schwa","English_mono",1,3
"347",NA,"fool","eng","3.03703715","stim/feuf_f.wav","60fed4a51b41974258558dbe","fricative","french","y","English_mono",1,2
"348",NA,"fool","eng","3.03703715","stim/p_schwa_f.wav","60fed4a51b41974258558dbe","bilabial","french","schwa","English_mono",1,2
"349",NA,"fool","eng","3.03703715","stim/peuf_f.wav","60fed4a51b41974258558dbe","bilabial","french","y","English_mono",1,2
"350",NA,"fought","eng","3.03703715","stim/pof_f.wav","60fed4a51b41974258558dbe","bilabial","french","o","English_mono",1,4
"351",NA,"fun","eng","3.03703715","stim/fof_f.wav","60fed4a51b41974258558dbe","fricative","french","o","English_mono",1,3
"352",NA,"feel","eng","3.03703715","stim/fif_f.wav","60fed4a51b41974258558dbe","fricative","french","i","English_mono",1,7
"353",NA,"fun","eng","4.986666667","stim/fof_f.wav","60ff03a9e0ba586ee08bb557","fricative","french","o","English_mono",1,3
"354",NA,"fun","eng","3.986666667","stim/pof_f.wav","60ff03a9e0ba586ee08bb557","bilabial","french","o","English_mono",1,3
"355",NA,"feel","eng","3.986666667","stim/pif_f.wav","60ff03a9e0ba586ee08bb557","bilabial","french","i","English_mono",1,7
"356",NA,"fun","eng","3","stim/p_schwa_f.wav","60ff03a9e0ba586ee08bb557","bilabial","french","schwa","English_mono",1,3
"357",NA,"fool","eng","2.013333333","stim/feuf_f.wav","60ff03a9e0ba586ee08bb557","fricative","french","y","English_mono",1,2
"358",NA,"fun","eng","3.968888889","stim/f_schwa_f.wav","60ff03a9e0ba586ee08bb557","fricative","french","schwa","English_mono",1,3
"359",NA,"feel","eng","4.986666667","stim/fif_f.wav","60ff03a9e0ba586ee08bb557","fricative","french","i","English_mono",1,7
"360",NA,"fool","eng","2.977777778","stim/peuf_f.wav","60ff03a9e0ba586ee08bb557","bilabial","french","y","English_mono",1,2
