"","choice","language_chosen","slider.response","stim","participant","frame","stim_language","phoneme","L1","language_choice_num","choice_num"
"8904","fool","eng","2.97037037","stim/pof_g.wav","61135eb097c6eb84381896ac","bilabial","German","o","Spanish",1,2
"8905","fun","eng","1.255555556","stim/p_schwa_g.wav","61135eb097c6eb84381896ac","bilabial","German","schwa","Spanish",1,3
"8906","fought","eng","2.996296296","stim/pof_g.wav","61135eb097c6eb84381896ac","bilabial","German","o","Spanish",1,4
"8907","feel","eng","3.040740741","stim/pief_g.wav","61135eb097c6eb84381896ac","bilabial","German","i","Spanish",1,7
"8908","fool","eng","2.007407407","stim/peuf_g.wav","61135eb097c6eb84381896ac","bilabial","German","y","Spanish",1,2
"8909","fool","eng","2.011111111","stim/feuf_g.wav","61135eb097c6eb84381896ac","fricative","German","y","Spanish",1,2
"8910","feel","eng","3.003703704","stim/fief_g.wav","61135eb097c6eb84381896ac","fricative","German","i","Spanish",1,7
"8911","fun","eng","1.255555556","stim/f_schwa_g.wav","61135eb097c6eb84381896ac","fricative","German","schwa","Spanish",1,3
"8912","fought","eng","2.992592593","stim/fof_g.wav","61135eb097c6eb84381896ac","fricative","German","o","Spanish",1,4
"8913","fun","eng","1.455555556","stim/p_schwa_g.wav","61135eb097c6eb84381896ac","bilabial","German","schwa","Spanish",1,3
"8914","fool","eng","3.018518519","stim/feuf_g.wav","61135eb097c6eb84381896ac","fricative","German","y","Spanish",1,2
"8915","fought","eng","3.048148148","stim/pof_g.wav","61135eb097c6eb84381896ac","bilabial","German","o","Spanish",1,4
"8916","feel","eng","2.203703704","stim/peuf_g.wav","61135eb097c6eb84381896ac","bilabial","German","y","Spanish",1,7
"8917","feel","eng","4.477777778","stim/fief_g.wav","61135eb097c6eb84381896ac","fricative","German","i","Spanish",1,7
"8918","fought","eng","4.114814815","stim/fof_g.wav","61135eb097c6eb84381896ac","fricative","German","o","Spanish",1,4
"8919","feel","eng","3.022222222","stim/pief_g.wav","61135eb097c6eb84381896ac","bilabial","German","i","Spanish",1,7
"8920","fought","eng","1.996296296","stim/f_schwa_g.wav","61135eb097c6eb84381896ac","fricative","German","schwa","Spanish",1,4
"8921","su","span","3.959259259","stim/feuf_g.wav","612f0b6e7e79ca1b544a064d","fricative","German","y","Spanish",0,6
"8922","fought","eng","4.977777778","stim/pof_g.wav","612f0b6e7e79ca1b544a064d","bilabial","German","o","Spanish",1,4
"8923","feel","eng","4.996296296","stim/fief_g.wav","612f0b6e7e79ca1b544a064d","fricative","German","i","Spanish",1,7
"8924","fought","eng","3.022222222","stim/peuf_g.wav","612f0b6e7e79ca1b544a064d","bilabial","German","y","Spanish",1,4
"8925","feel","eng","3.085185185","stim/pief_g.wav","612f0b6e7e79ca1b544a064d","bilabial","German","i","Spanish",1,7
"8926","fought","eng","4.148148148","stim/fof_g.wav","612f0b6e7e79ca1b544a064d","fricative","German","o","Spanish",1,4
"8927","fought","eng","1.003703704","stim/f_schwa_g.wav","612f0b6e7e79ca1b544a064d","fricative","German","schwa","Spanish",1,4
"8928","fought","eng","1.011111111","stim/p_schwa_g.wav","612f0b6e7e79ca1b544a064d","bilabial","German","schwa","Spanish",1,4
"8929","fool","eng","3.955555556","stim/peuf_g.wav","612f0b6e7e79ca1b544a064d","bilabial","German","y","Spanish",1,2
"8930","fun","eng","1.896296296","stim/f_schwa_g.wav","612f0b6e7e79ca1b544a064d","fricative","German","schwa","Spanish",1,3
"8931","feel","eng","3.914814815","stim/fief_g.wav","612f0b6e7e79ca1b544a064d","fricative","German","i","Spanish",1,7
"8932","fought","eng","2.092592593","stim/p_schwa_g.wav","612f0b6e7e79ca1b544a064d","bilabial","German","schwa","Spanish",1,4
"8933","fought","eng","4.896296296","stim/pof_g.wav","612f0b6e7e79ca1b544a064d","bilabial","German","o","Spanish",1,4
"8934","fun","eng","4.985185185","stim/fof_g.wav","612f0b6e7e79ca1b544a064d","fricative","German","o","Spanish",1,3
"8935","fought","eng","3.011111111","stim/feuf_g.wav","612f0b6e7e79ca1b544a064d","fricative","German","y","Spanish",1,4
"8936","feel","eng","4.988888889","stim/pief_g.wav","612f0b6e7e79ca1b544a064d","bilabial","German","i","Spanish",1,7
"8937","su","span","3.937037037","stim/peuf_g.wav","612f0b6e7e79ca1b544a064d","bilabial","German","y","Spanish",0,6
"8938","fought","eng","3.985185185","stim/fof_g.wav","612f0b6e7e79ca1b544a064d","fricative","German","o","Spanish",1,4
"8939","fun","eng","1.9","stim/feuf_g.wav","612f0b6e7e79ca1b544a064d","fricative","German","y","Spanish",1,3
"8940","fought","eng","3.040740741","stim/pof_g.wav","612f0b6e7e79ca1b544a064d","bilabial","German","o","Spanish",1,4
"8941","feel","eng","4.044444444","stim/pief_g.wav","612f0b6e7e79ca1b544a064d","bilabial","German","i","Spanish",1,7
"8942","fought","eng","3.9","stim/p_schwa_g.wav","612f0b6e7e79ca1b544a064d","bilabial","German","schwa","Spanish",1,4
"8943","feel","eng","3.966666667","stim/fief_g.wav","612f0b6e7e79ca1b544a064d","fricative","German","i","Spanish",1,7
"8944","fought","eng","3.025925926","stim/f_schwa_g.wav","612f0b6e7e79ca1b544a064d","fricative","German","schwa","Spanish",1,4
"8945","feel","eng","3.940740741","stim/fief_g.wav","612f0b6e7e79ca1b544a064d","fricative","German","i","Spanish",1,7
"8946","fought","eng","2.107407407","stim/pof_g.wav","612f0b6e7e79ca1b544a064d","bilabial","German","o","Spanish",1,4
"8947","fought","eng","3.155555556","stim/p_schwa_g.wav","612f0b6e7e79ca1b544a064d","bilabial","German","schwa","Spanish",1,4
"8948","fought","eng","3.203703704","stim/peuf_g.wav","612f0b6e7e79ca1b544a064d","bilabial","German","y","Spanish",1,4
"8949","feel","eng","4.933333333","stim/pief_g.wav","612f0b6e7e79ca1b544a064d","bilabial","German","i","Spanish",1,7
"8950","fought","eng","1.962962963","stim/feuf_g.wav","612f0b6e7e79ca1b544a064d","fricative","German","y","Spanish",1,4
"8951","fought","eng","2.922222222","stim/f_schwa_g.wav","612f0b6e7e79ca1b544a064d","fricative","German","schwa","Spanish",1,4
"8952","fun","eng","3.77037037","stim/fof_g.wav","612f0b6e7e79ca1b544a064d","fricative","German","o","Spanish",1,3
"8953","fought","eng","3.92962963","stim/f_schwa_g.wav","612f0b6e7e79ca1b544a064d","fricative","German","schwa","Spanish",1,4
"8954","fought","eng","1.911111111","stim/p_schwa_g.wav","612f0b6e7e79ca1b544a064d","bilabial","German","schwa","Spanish",1,4
"8955","fought","eng","4.877777778","stim/fof_g.wav","612f0b6e7e79ca1b544a064d","fricative","German","o","Spanish",1,4
"8956","fought","eng","4.025925926","stim/pof_g.wav","612f0b6e7e79ca1b544a064d","bilabial","German","o","Spanish",1,4
"8957","feel","eng","4.233333333","stim/pief_g.wav","612f0b6e7e79ca1b544a064d","bilabial","German","i","Spanish",1,7
"8958","fin","span","4.996296296","stim/fief_g.wav","612f0b6e7e79ca1b544a064d","fricative","German","i","Spanish",0,1
"8959","fought","eng","3.962962963","stim/feuf_g.wav","612f0b6e7e79ca1b544a064d","fricative","German","y","Spanish",1,4
"8960","fought","eng","1.9","stim/peuf_g.wav","612f0b6e7e79ca1b544a064d","bilabial","German","y","Spanish",1,4
"8961","feel","eng","2.025960081","stim/pief_g.wav","61390220e2050f8b8bf41f27","bilabial","German","i","Spanish",1,7
"8962","fought","eng","4.00947226","stim/p_schwa_g.wav","61390220e2050f8b8bf41f27","bilabial","German","schwa","Spanish",1,4
"8963","feel","eng","1.994723668","stim/fief_g.wav","61390220e2050f8b8bf41f27","fricative","German","i","Spanish",1,7
"8964","fool","eng","1.015982751","stim/peuf_g.wav","61390220e2050f8b8bf41f27","bilabial","German","y","Spanish",1,2
"8965","fun","eng","2.994288861","stim/feuf_g.wav","61390220e2050f8b8bf41f27","fricative","German","y","Spanish",1,3
"8966","fool","eng","4.040708672","stim/pof_g.wav","61390220e2050f8b8bf41f27","bilabial","German","o","Spanish",1,2
"8967","fought","eng","3.988647985","stim/f_schwa_g.wav","61390220e2050f8b8bf41f27","fricative","German","schwa","Spanish",1,4
"8968","fool","eng","3.983441916","stim/fof_g.wav","61390220e2050f8b8bf41f27","fricative","German","o","Spanish",1,2
"8969","fin","span","2.978670655","stim/feuf_g.wav","61390220e2050f8b8bf41f27","fricative","German","y","Spanish",0,1
"8970","fought","eng","1.9895176","stim/f_schwa_g.wav","61390220e2050f8b8bf41f27","fricative","German","schwa","Spanish",1,4
"8971","fool","eng","3.025525273","stim/pof_g.wav","61390220e2050f8b8bf41f27","bilabial","German","o","Spanish",1,2
"8972","fin","span","2.978670655","stim/peuf_g.wav","61390220e2050f8b8bf41f27","bilabial","German","y","Spanish",0,1
"8973","fought","eng","4.019884397","stim/p_schwa_g.wav","61390220e2050f8b8bf41f27","bilabial","German","schwa","Spanish",1,4
"8974","fun","eng","4.00947226","stim/fof_g.wav","61390220e2050f8b8bf41f27","fricative","German","o","Spanish",1,3
"8975","feel","eng","2.99949493","stim/pief_g.wav","61390220e2050f8b8bf41f27","bilabial","German","i","Spanish",1,7
"8976","fin","span","1.994723668","stim/fief_g.wav","61390220e2050f8b8bf41f27","fricative","German","i","Spanish",0,1
"8977","fought","eng","4.014678328","stim/p_schwa_g.wav","61390220e2050f8b8bf41f27","bilabial","German","schwa","Spanish",1,4
"8978","fin","span","2.973464586","stim/pief_g.wav","61390220e2050f8b8bf41f27","bilabial","German","i","Spanish",0,1
"8979","fun","eng","2.031166149","stim/feuf_g.wav","61390220e2050f8b8bf41f27","fricative","German","y","Spanish",1,3
"8980","fought","eng","4.014678328","stim/f_schwa_g.wav","61390220e2050f8b8bf41f27","fricative","German","schwa","Spanish",1,4
"8981","fought","eng","1.984311531","stim/peuf_g.wav","61390220e2050f8b8bf41f27","bilabial","German","y","Spanish",1,4
"8982","fool","eng","4.030296535","stim/fof_g.wav","61390220e2050f8b8bf41f27","fricative","German","o","Spanish",1,2
"8983","fool","eng","3.999060122","stim/pof_g.wav","61390220e2050f8b8bf41f27","bilabial","German","o","Spanish",1,2
"8984","fin","span","3.004700998","stim/fief_g.wav","61390220e2050f8b8bf41f27","fricative","German","i","Spanish",0,1
"8985","fought","eng","4.035502603","stim/p_schwa_g.wav","61390220e2050f8b8bf41f27","bilabial","German","schwa","Spanish",1,4
"8986","fun","eng","1.999929737","stim/peuf_g.wav","61390220e2050f8b8bf41f27","bilabial","German","y","Spanish",1,3
"8987","fool","eng","2.994288861","stim/fof_g.wav","61390220e2050f8b8bf41f27","fricative","German","o","Spanish",1,2
"8988","feel","eng","3.978235847","stim/pief_g.wav","61390220e2050f8b8bf41f27","bilabial","German","i","Spanish",1,7
"8989","feel","eng","4.025090466","stim/fief_g.wav","61390220e2050f8b8bf41f27","fricative","German","i","Spanish",1,7
"8990","fun","eng","2.010341875","stim/pof_g.wav","61390220e2050f8b8bf41f27","bilabial","German","o","Spanish",1,3
"8991","fought","eng","3.004700998","stim/f_schwa_g.wav","61390220e2050f8b8bf41f27","fricative","German","schwa","Spanish",1,4
"8992","fought","eng","1.999929737","stim/feuf_g.wav","61390220e2050f8b8bf41f27","fricative","German","y","Spanish",1,4
"8993","fought","eng","1.994723668","stim/p_schwa_g.wav","61390220e2050f8b8bf41f27","bilabial","German","schwa","Spanish",1,4
"8994","feel","eng","2.99949493","stim/fief_g.wav","61390220e2050f8b8bf41f27","fricative","German","i","Spanish",1,7
"8995","fool","eng","4.019884397","stim/pof_g.wav","61390220e2050f8b8bf41f27","bilabial","German","o","Spanish",1,2
"8996","feel","eng","3.009907067","stim/pief_g.wav","61390220e2050f8b8bf41f27","bilabial","German","i","Spanish",1,7
"8997","fool","eng","4.019884397","stim/fof_g.wav","61390220e2050f8b8bf41f27","fricative","German","o","Spanish",1,2
"8998","fought","eng","3.004700998","stim/feuf_g.wav","61390220e2050f8b8bf41f27","fricative","German","y","Spanish",1,4
"8999","fun","eng","3.030731342","stim/f_schwa_g.wav","61390220e2050f8b8bf41f27","fricative","German","schwa","Spanish",1,3
"9000","fought","eng","3.009907067","stim/peuf_g.wav","61390220e2050f8b8bf41f27","bilabial","German","y","Spanish",1,4
"9001","fought","eng","4.967750815","stim/fof_g.wav","613a3379edee9c64f31e9b23","fricative","German","o","Spanish",1,4
"9002","fool","eng","3.990746704","stim/pof_g.wav","613a3379edee9c64f31e9b23","bilabial","German","o","Spanish",1,2
"9003","fool","eng","3.955764775","stim/peuf_g.wav","613a3379edee9c64f31e9b23","bilabial","German","y","Spanish",1,2
"9004","feel","eng","3.99324574","stim/pief_g.wav","613a3379edee9c64f31e9b23","bilabial","German","i","Spanish",1,7
"9005","fought","eng","1.032249323","stim/p_schwa_g.wav","613a3379edee9c64f31e9b23","bilabial","German","schwa","Spanish",1,4
"9006","fought","eng","1.924296276","stim/f_schwa_g.wav","613a3379edee9c64f31e9b23","fricative","German","schwa","Spanish",1,4
"9007","feel","eng","3.998242897","stim/fief_g.wav","613a3379edee9c64f31e9b23","fricative","German","i","Spanish",1,7
"9008","fool","eng","4.02572909","stim/feuf_g.wav","613a3379edee9c64f31e9b23","fricative","German","y","Spanish",1,2
"9009","fun","eng","2.029242976","stim/peuf_g.wav","613a3379edee9c64f31e9b23","bilabial","German","y","Spanish",1,3
"9010","feel","eng","3.855815232","stim/pief_g.wav","613a3379edee9c64f31e9b23","bilabial","German","i","Spanish",1,7
"9011","fool","eng","2.993753051","stim/feuf_g.wav","613a3379edee9c64f31e9b23","fricative","German","y","Spanish",1,2
"9012","fought","eng","4.010736704","stim/pof_g.wav","613a3379edee9c64f31e9b23","bilabial","German","o","Spanish",1,4
"9013","feel","eng","3.985749547","stim/fief_g.wav","613a3379edee9c64f31e9b23","fricative","German","i","Spanish",1,7
"9014","fought","eng","3.011244244","stim/f_schwa_g.wav","613a3379edee9c64f31e9b23","fricative","German","schwa","Spanish",1,4
"9015","fought","eng","3.008745436","stim/p_schwa_g.wav","613a3379edee9c64f31e9b23","bilabial","German","schwa","Spanish",1,4
"9016","fought","eng","3.978253354","stim/fof_g.wav","613a3379edee9c64f31e9b23","fricative","German","o","Spanish",1,4
"9017","fought","eng","4.003240511","stim/p_schwa_g.wav","613a3379edee9c64f31e9b23","bilabial","German","schwa","Spanish",1,4
"9018","fin","span","3.99324574","stim/fief_g.wav","613a3379edee9c64f31e9b23","fricative","German","i","Spanish",0,1
"9019","fun","eng","2.996251858","stim/peuf_g.wav","613a3379edee9c64f31e9b23","bilabial","German","y","Spanish",1,3
"9020","fought","eng","3.968258125","stim/fof_g.wav","613a3379edee9c64f31e9b23","fricative","German","o","Spanish",1,4
"9021","fought","eng","3.968258125","stim/pof_g.wav","613a3379edee9c64f31e9b23","bilabial","German","o","Spanish",1,4
"9022","fin","span","3.968258125","stim/pief_g.wav","613a3379edee9c64f31e9b23","bilabial","German","i","Spanish",0,1
"9023","fun","eng","2.971264472","stim/f_schwa_g.wav","613a3379edee9c64f31e9b23","fricative","German","schwa","Spanish",1,3
"9024","su","span","3.978253354","stim/feuf_g.wav","613a3379edee9c64f31e9b23","fricative","German","y","Spanish",0,6
"9025","fought","eng","3.978253354","stim/f_schwa_g.wav","613a3379edee9c64f31e9b23","fricative","German","schwa","Spanish",1,4
"9026","feel","eng","3.978253354","stim/fief_g.wav","613a3379edee9c64f31e9b23","fricative","German","i","Spanish",1,7
"9027","fun","eng","3.998242897","stim/peuf_g.wav","613a3379edee9c64f31e9b23","bilabial","German","y","Spanish",1,3
"9028","fun","eng","4.04571909","stim/feuf_g.wav","613a3379edee9c64f31e9b23","fricative","German","y","Spanish",1,3
"9029","fought","eng","3.97325574","stim/pof_g.wav","613a3379edee9c64f31e9b23","bilabial","German","o","Spanish",1,4
"9030","feel","eng","3.97325574","stim/pief_g.wav","613a3379edee9c64f31e9b23","bilabial","German","i","Spanish",1,7
"9031","fought","eng","4.040721476","stim/fof_g.wav","613a3379edee9c64f31e9b23","fricative","German","o","Spanish",1,4
"9032","fought","eng","1.012259437","stim/p_schwa_g.wav","613a3379edee9c64f31e9b23","bilabial","German","schwa","Spanish",1,4
"9033","su","span","4.015734319","stim/peuf_g.wav","613a3379edee9c64f31e9b23","bilabial","German","y","Spanish",0,6
"9034","fool","eng","4.015734319","stim/fof_g.wav","613a3379edee9c64f31e9b23","fricative","German","o","Spanish",1,2
"9035","fought","eng","3.965759547","stim/f_schwa_g.wav","613a3379edee9c64f31e9b23","fricative","German","schwa","Spanish",1,4
"9036","su","span","4.04571909","stim/feuf_g.wav","613a3379edee9c64f31e9b23","fricative","German","y","Spanish",0,6
"9037","feel","eng","4.013235283","stim/pief_g.wav","613a3379edee9c64f31e9b23","bilabial","German","i","Spanish",1,7
"9038","fought","eng","3.988248125","stim/pof_g.wav","613a3379edee9c64f31e9b23","bilabial","German","o","Spanish",1,4
"9039","fin","span","4.028227668","stim/fief_g.wav","613a3379edee9c64f31e9b23","fricative","German","i","Spanish",0,1
"9040","fought","eng","4.028227668","stim/p_schwa_g.wav","613a3379edee9c64f31e9b23","bilabial","German","schwa","Spanish",1,4
"9041","fin","span","3.989583333","stim/pief_g.wav","613a3838d8479f4bc5723974","bilabial","German","i","Spanish",0,1
"9042","fool","eng","4.958333333","stim/pof_g.wav","613a3838d8479f4bc5723974","bilabial","German","o","Spanish",1,2
"9043","fought","eng","4.973958333","stim/p_schwa_g.wav","613a3838d8479f4bc5723974","bilabial","German","schwa","Spanish",1,4
"9044","fun","eng","4.979166667","stim/peuf_g.wav","613a3838d8479f4bc5723974","bilabial","German","y","Spanish",1,3
"9045","fought","eng","4.989583333","stim/fof_g.wav","613a3838d8479f4bc5723974","fricative","German","o","Spanish",1,4
"9046","feel","eng","4.96875","stim/fief_g.wav","613a3838d8479f4bc5723974","fricative","German","i","Spanish",1,7
"9047","fought","eng","4.921875","stim/f_schwa_g.wav","613a3838d8479f4bc5723974","fricative","German","schwa","Spanish",1,4
"9048","fun","eng","4.984375","stim/feuf_g.wav","613a3838d8479f4bc5723974","fricative","German","y","Spanish",1,3
"9049","fin","span","4.984375","stim/fief_g.wav","613a3838d8479f4bc5723974","fricative","German","i","Spanish",0,1
"9050","fought","eng","4.989583333","stim/feuf_g.wav","613a3838d8479f4bc5723974","fricative","German","y","Spanish",1,4
"9051","fun","eng","4.947916667","stim/f_schwa_g.wav","613a3838d8479f4bc5723974","fricative","German","schwa","Spanish",1,3
"9052","fool","eng","4.963541667","stim/fof_g.wav","613a3838d8479f4bc5723974","fricative","German","o","Spanish",1,2
"9053","fool","eng","4.963541667","stim/pof_g.wav","613a3838d8479f4bc5723974","bilabial","German","o","Spanish",1,2
"9054","su","span","4.953125","stim/peuf_g.wav","613a3838d8479f4bc5723974","bilabial","German","y","Spanish",0,6
